Nuclide ; Ac-225 
Element ; Actinium
Z ; 89
Daughter(s) ; (alpha) ; Fr-221 ; 100
Qalpha ; 5935.1
Possible parent(s) ; (B-) ; Ra-225 ; 100
Half-life (d) ; 9.9172 ; 0.0021
Half-life (s) ; 856.85E3 ; 0.18E3
Decay constant (1/s) ; 808.95E-9 ; 0.17E-9
Specific activity (Bq/g) ; 2.16517E15 ; 0.00046E15
Reference ; LNHB; CNDC - 2023
Gamma emissions (140 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
121.08 ; 0.07 ; 0.017 ; 0.005 ; g ; Fr-221 ; 14 ; 9 ; 
123.670 ; 0.017 ; 0.087 ; 0.006 ; g ; Fr-221 ; 11 ; 6 ; 
124.815 ; 0.021 ; 0.0292 ; 0.0018 ; g ; Fr-221 ; 11 ; 5 ; 
126.066 ; 0.021 ; 0.0079 ; 0.0007 ; g ; Fr-221 ; 12 ; 7 ; 
129.146 ; 0.021 ; 0.0027 ; 0.0005 ; g ; Fr-221 ; 15 ; 9 ; 
133.573 ; 0.021 ; 0.0196 ; 0.0016 ; g ; Fr-221 ; 12 ; 6 ; 
134.874 ; 0.022 ; 0.032 ; 0.003 ; g ; Fr-221 ; 12 ; 4 ; 
137.40 ; 0.15 ; 0.0023 ; 0.0003 ; g ; Fr-221 ; 26 ; 14 ; 
139.749 ; 0.022 ; 0.00139 ; 0.00021 ; g ; Fr-221 ; 23 ; 13 ; 
144.627 ; 0.042 ; 0.00046 ; 0.00012 ; g ; Fr-221 ; 17 ; 9 ; 
145.147 ; 0.016 ; 0.146 ; 0.009 ; g ; Fr-221 ; 13 ; 7 ; 
150.063 ; 0.013 ; 0.693 ; 0.012 ; g ; Fr-221 ; 9 ; 0 ; 
152.654 ; 0.016 ; 0.0197 ; 0.0013 ; g ; Fr-221 ; 13 ; 6 ; 
153.955 ; 0.018 ; 0.205 ; 0.013 ; g ; Fr-221 ; 13 ; 4 ; 
157.243 ; 0.016 ; 0.36 ; 0.03 ; g ; Fr-221 ; 10 ; 3 ; 
161.35 ; 0.08 ; 0.0036 ; 0.0009 ; g ; Fr-221 ; 18 ; 9 ; 
168.733 ; 0.022 ; 0.012 ; 0.005 ; g ; Fr-221 ; 23 ; 11 ; 
169.933 ; 0.020 ; 0.0139 ; 0.0014 ; g ; Fr-221 ; 10 ; 1 ; 
170.805 ; 0.020 ; 0.013 ; 0.007 ; g ; Fr-221 ; 15 ; 7 ; 
178.312 ; 0.020 ; 0.0161 ; 0.0012 ; g ; Fr-221 ; 15 ; 6 ; 
179.756 ; 0.032 ; 0.0108 ; 0.0008 ; g ; Fr-221 ; 16 ; 7 ; 
186.021 ; 0.018 ; 0.0127 ; 0.0014 ; g ; Fr-221 ; 11 ; 3 ; 
186.286 ; 0.041 ; 0.0042 ; 0.0005 ; g ; Fr-221 ; 17 ; 7 ; 
187.263 ; 0.032 ; 0.0103 ; 0.0007 ; g ; Fr-221 ; 16 ; 6 ; 
187.921 ; 0.017 ; 0.53 ; 0.03 ; g ; Fr-221 ; 11 ; 2 ; 
195.789 ; 0.011 ; 0.148 ; 0.009 ; g ; Fr-221 ; 10 ; 0 ; 
197.511 ; 0.021 ; 0.026 ; 0.003 ; g ; Fr-221 ; 23 ; 10 ; 
197.824 ; 0.021 ; 0.038 ; 0.005 ; g ; Fr-221 ; 12 ; 2 ; 
198.711 ; 0.021 ; 0.0188 ; 0.0013 ; g ; Fr-221 ; 11 ; 1 ; 
205.19 ; 0.06 ; 0.0015 ; 0.0005 ; g ; Fr-221 ; 29 ; 13 ; 
216.905 ; 0.016 ; 0.32 ; 0.02 ; g ; Fr-221 ; 13 ; 2 ; 
220.43 ; 0.08 ; 0.0060 ; 0.0018 ; g ; Fr-221 ; 19 ; 4 ; 
224.567 ; 0.013 ; 0.112 ; 0.008 ; g ; Fr-221 ; 11 ; 0 ; 
227.695 ; 0.021 ; 0.0046 ; 0.0012 ; g ; Fr-221 ; 13 ; 1 ; 
231.196 ; 0.039 ; 0.005 ; 0.003 ; g ; Fr-221 ; 41 ; 32 ; 
234.49 ; 0.07 ; 0.0017 ; 0.0003 ; g ; Fr-221 ; 14 ; 2 ; 
238.64 ; 0.08 ; 0.0010 ; 0.0003 ; g ; Fr-221 ; 20 ; 4 ; 
240.663 ; 0.021 ; 0.0117 ; 0.0010 ; g ; Fr-221 ; 15 ; 3 ; 
243.237 ; 0.022 ; 0.0031 ; 0.0004 ; g ; Fr-221 ; 23 ; 9 ; 
249.614 ; 0.032 ; 0.0135 ; 0.0010 ; g ; Fr-221 ; 16 ; 3 ; 
253.551 ; 0.012 ; 0.132 ; 0.008 ; g ; Fr-221 ; 13 ; 0 ; 
256.144 ; 0.042 ; 0.00037 ; 0.00007 ; g ; Fr-221 ; 17 ; 3 ; 
279.209 ; 0.017 ; 0.0305 ; 0.0022 ; g ; Fr-221 ; 15 ; 0 ; 
282.201 ; 0.046 ; 0.00055 ; 0.00005 ; g ; Fr-221 ; 36 ; 21 ; 
284.896 ; 0.021 ; 0.0074 ; 0.0006 ; g ; Fr-221 ; 23 ; 7 ; 
298.33 ; 0.06 ; 0.0020 ; 0.0003 ; g ; Fr-221 ; 25 ; 7 ; 
317.119 ; 0.032 ; 0.00042 ; 0.00021 ; g ; Fr-221 ; 34 ; 13 ; 
321.753 ; 0.041 ; 0.0033 ; 0.0004 ; g ; Fr-221 ; 27 ; 6 ; 
348.35 ; 0.04 ; 0.0030 ; 0.0003 ; g ; Fr-221 ; 21 ; 0 ; 
354.754 ; 0.022 ; 0.0020 ; 0.0007 ; g ; Fr-221 ; 23 ; 3 ; 
356.023 ; 0.020 ; 0.00026 ; 0.00011 ; g ; Fr-221 ; 33 ; 10 ; 
362.394 ; 0.042 ; 0.0054 ; 0.0005 ; g ; Fr-221 ; 24 ; 3 ; 
367.74 ; 0.12 ; 0.00052 ; 0.00018 ; g ; Fr-221 ; 22 ; 0 ; 
374.881 ; 0.032 ; 0.0019 ; 0.0005 ; g ; Fr-221 ; 34 ; 10 ; 
388.10 ; 0.07 ; 0.00125 ; 0.00021 ; g ; Fr-221 ; 31 ; 7 ; 
403.130 ; 0.035 ; 0.00019 ; 0.00016 ; g ; Fr-221 ; 37 ; 12 ; 
406.057 ; 0.026 ; 0.0078 ; 0.0005 ; g ; Fr-221 ; 33 ; 8 ; 
417.882 ; 0.030 ; 0.0056 ; 0.0005 ; g ; Fr-221 ; 32 ; 5 ; 
429.43 ; 0.08 ; 0.00038 ; 0.00019 ; g ; Fr-221 ; 47 ; 27 ; 
434.762 ; 0.025 ; 0.0029 ; 0.0003 ; g ; Fr-221 ; 36 ; 10 ; 
442.10 ; 0.09 ; 0.0045 ; 0.0007 ; g ; Fr-221 ; 40 ; 14 ; 
443.408 ; 0.020 ; 0.0014 ; 0.0005 ; g ; Fr-221 ; 33 ; 7 ; 
443.43 ; 0.10 ; 0.0001 ;  ; g ; Fr-221 ; 30 ; 3 ; 
446.31 ; 0.10 ; 0.0006 ; 0.0004 ; g ; Fr-221 ; 28 ; 0 ; 
450.915 ; 0.020 ; 0.0030 ; 0.0005 ; g ; Fr-221 ; 33 ; 6 ; 
452.216 ; 0.021 ; 0.107 ; 0.008 ; g ; Fr-221 ; 33 ; 4 ; 
458.74 ; 0.06 ; 0.00053 ; 0.00013 ; g ; Fr-221 ; 29 ; 0 ; 
462.266 ; 0.032 ; 0.00044 ; 0.00011 ; g ; Fr-221 ; 34 ; 7 ; 
469.773 ; 0.032 ; 0.0028 ; 0.0004 ; g ; Fr-221 ; 34 ; 6 ; 
480.988 ; 0.027 ; 0.0340 ; 0.0022 ; g ; Fr-221 ; 32 ; 2 ; 
491.778 ; 0.030 ; 0.00035 ; 0.00014 ; g ; Fr-221 ; 32 ; 1 ; 
496.50 ; 0.07 ; 0.0015 ; 0.0007 ; g ; Fr-221 ; 31 ; 0 ; 
498.6 ; 0.6 ; 0.00083 ; 0.00021 ; g ; Fr-221 ; 45 ; 19 ; 
513.265 ; 0.021 ; 0.00055 ; 0.00021 ; g ; Fr-221 ; 33 ; 3 ; 
515.165 ; 0.020 ; 0.0214 ; 0.0013 ; g ; Fr-221 ; 33 ; 2 ; 
517.633 ; 0.025 ; 0.0159 ; 0.0010 ; g ; Fr-221 ; 32 ; 0 ; 
522.146 ; 0.025 ; 0.00208 ; 0.00015 ; g ; Fr-221 ; 36 ; 7 ; 
525.955 ; 0.024 ; 0.0353 ; 0.0022 ; g ; Fr-221 ; 33 ; 1 ; 
529.653 ; 0.025 ; 0.0076 ; 0.0007 ; g ; Fr-221 ; 36 ; 6 ; 
530.954 ; 0.026 ; 0.0047 ; 0.0005 ; g ; Fr-221 ; 36 ; 4 ; 
532.123 ; 0.032 ; 0.00076 ; 0.00021 ; g ; Fr-221 ; 34 ; 3 ; 
538.003 ; 0.033 ; 0.0038 ; 0.0010 ; g ; Fr-221 ; 37 ; 4 ; 
544.85 ; 0.06 ; 0.00053 ; 0.00014 ; g ; Fr-221 ; 43 ; 12 ; 
551.811 ; 0.017 ; 0.0052 ; 0.0014 ; g ; Fr-221 ; 33 ; 0 ; 
564.293 ; 0.032 ; 0.00022 ; 0.00009 ; g ; Fr-221 ; 35 ; 2 ; 
567.48 ; 0.06 ; 0.0012 ; 0.0004 ; g ; Fr-221 ; 40 ; 8 ; 
570.669 ; 0.030 ; 0.0040 ; 0.0005 ; g ; Fr-221 ; 34 ; 0 ; 
592.004 ; 0.026 ; 0.00083 ; 0.00014 ; g ; Fr-221 ; 36 ; 3 ; 
593.904 ; 0.025 ; 0.0029 ; 0.0003 ; g ; Fr-221 ; 36 ; 2 ; 
600.939 ; 0.030 ; 0.0024 ; 0.0005 ; g ; Fr-221 ; 35 ; 0 ; 
600.953 ; 0.032 ; 0.006 ;  ; g ; Fr-221 ; 37 ; 2 ; 
603.074 ; 0.036 ; 0.00173 ; 0.00021 ; g ; Fr-221 ; 41 ; 8 ; 
629.26 ; 0.06 ; 0.00032 ; 0.00007 ; g ; Fr-221 ; 43 ; 9 ; 
637.599 ; 0.030 ; 0.00012 ;  ; g ; Fr-221 ; 37 ; 0 ; 
645.94 ; 0.12 ; 0.00015 ; 0.00005 ; g ; Fr-221 ; 38 ; 0 ; 
649.077 ; 0.034 ; 0.0017 ; 0.0005 ; g ; Fr-221 ; 41 ; 5 ; 
656.29 ; 0.07 ; 0.00049 ; 0.00021 ; g ; Fr-221 ; 47 ; 10 ; 
658.03 ; 0.05 ; 0.0014 ; 0.0003 ; g ; Fr-221 ; 42 ; 7 ; 
666.84 ; 0.05 ; 0.0021 ; 0.0018 ; g ; Fr-221 ; 42 ; 4 ; 
674.94 ; 0.30 ; 0.00010 ; 0.00005 ; g ; Fr-221 ; 46 ; 9 ; 
679.53 ; 0.07 ; 0.00066 ; 0.00012 ; g ; Fr-221 ; 39 ; 0 ; 
702.02 ; 0.07 ; 0.00016 ; 0.00007 ; g ; Fr-221 ; 47 ; 9 ; 
747.0 ; 0.1 ; 0.0011 ; 0.0004 ; g ; Fr-221 ; 48 ; 10 ; 
752.48 ; 0.07 ; 0.00026 ; 0.00007 ; g ; Fr-221 ; 47 ; 4 ; 
753.46 ; 0.06 ; 0.00023 ; 0.00007 ; g ; Fr-221 ; 43 ; 1 ; 
766.44 ; 0.05 ; 0.00030 ; 0.00006 ; g ; Fr-221 ; 42 ; 0 ; 
779.32 ; 0.06 ; 0.000055 ; 0.000014 ; g ; Fr-221 ; 43 ; 0 ; 
808.48 ; 0.10 ; 0.0021 ; 0.0003 ; g ; Fr-221 ; 44 ; 0 ; 
825.0 ; 0.3 ; 0.000049 ;  ; g ; Fr-221 ; 46 ; 0 ; 
==================================================================================================================
