Nuclide ; Np-239 
Element ; Neptunium
Z ; 93
Daughter(s) ; (B-) ; Pu-239 ; 100
Q- ; 722.5
Possible parent(s) ; (B-) ; U-239 ; 100 ; (alpha) ; Am-243 ; 100
Half-life (d) ; 2.356 ; 0.003
Half-life (s) ; 203.56E3 ; 0.26E3
Decay constant (1/s) ; 3.4052E-6 ; 0.0043E-6
Specific activity (Bq/g) ; 8.580E15 ; 0.011E15
Reference ; KRI - 2006
X and gamma emissions (1137 lines) sorted by nuclide and by decreasing intensity
----------------------------------------------------- Np-239 -----------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end ; Parent
18.430 ; 0.004 ; 0.02 ;  ; g ; Pu-239 ; 3 ; 2 ; Np-239
166.39 ; 0.06 ; 0.016 ; 0.007 ; g ; Pu-239 ; 6 ; 4 ; Np-239
434.7 ; 0.5 ; 0.013 ;  ; g ; Pu-239 ; 10 ; 2 ; Np-239
7.861 ; 0.002 ; 0.0122 ; 0.0012 ; g ; Pu-239 ; 1 ; 0 ; Np-239
57.3 ;  ; 0.012 ;  ; g ; Pu-239 ; 7 ; 6 ; Np-239
124.4 ;  ; 0.01 ;  ; g ; Pu-239 ; 12 ; 7 ; Np-239
101.96 ; 0.02 ; 0.008 ; 0.002 ; g ; Pu-239 ; 7 ; 5 ; Np-239
88.06 ; 0.03 ; 0.006 ; 0.002 ; g ; Pu-239 ; 4 ; 3 ; Np-239
492.3 ; 0.5 ; 0.006 ;  ; g ; Pu-239 ; 10 ; 0 ; Np-239
322.3 ; 0.2 ; 0.0052 ;  ; g ; Pu-239 ; 6 ; 1 ; Np-239
429.5 ; 0.5 ; 0.0039 ;  ; g ; Pu-239 ; 11 ; 3 ; Np-239
497.8 ; 0.5 ; 0.0032 ;  ; g ; Pu-239 ; 11 ; 1 ; Np-239
311.70 ; 0.02 ; 0.002 ; 0.002 ; g ; Pu-239 ; 7 ; 3 ; Np-239
392.4 ; 0.5 ; 0.0016 ;  ; g ; Pu-239 ; 13 ; 4 ; Np-239
461.9 ; 0.5 ; 0.0016 ;  ; g ; Pu-239 ; 9 ; 1 ; Np-239
469.8 ; 0.5 ; 0.0011 ;  ; g ; Pu-239 ; 9 ; 0 ; Np-239
484.3 ; 0.5 ; 0.001 ;  ; g ; Pu-239 ; 10 ; 1 ; Np-239
498.7 ;  ; 0.001 ;  ; g ; Pu-239 ; 13 ; 2 ; Np-239
454.2 ; 0.5 ; 0.00082 ;  ; g ; Pu-239 ; 12 ; 2 ; Np-239
504.2 ; 0.5 ; 0.00078 ;  ; g ; Pu-239 ; 12 ; 1 ; Np-239
447.6 ; 0.5 ; 0.00026 ;  ; g ; Pu-239 ; 11 ; 2 ; Np-239
----------------------------------------------------- Pu-239 -----------------------------------------------------
16.1665 ;  ; 4.66 ; 0.05 ; XL ; U ;  ;  ; Pu-239
12.975 ; 0.010 ; 0.0341 ; 0.0009 ; g ; U-235 ; 2 ; 1 ; Pu-239
51.624 ; 0.001 ; 0.02694 ; 0.00026 ; g ; U-235 ; 4 ; 1 ; Pu-239
38.661 ; 0.002 ; 0.01047 ; 0.00021 ; g ; U-235 ; 4 ; 2 ; Pu-239
98.44 ;  ; 0.00661 ; 0.00009 ; XKa1 ; U ;  ;  ; Pu-239
129.296 ; 0.001 ; 0.00631 ; 0.00004 ; g ; U-235 ; 7 ; 0 ; Pu-239
14.22 ; 0.03 ; 0.0055 ; 0.0004 ; g ; U-235 ; -1 ; 1 ; Pu-239
94.666 ;  ; 0.00418 ; 0.00004 ; XKa2 ; U ;  ;  ; Pu-239
111.2277 ;  ; 0.00239 ; 0.00003 ; XK'b1 ; U ;  ;  ; Pu-239
375.054 ; 0.003 ; 0.001540 ; 0.000021 ; g ; U-235 ; 22 ; 4 ; Pu-239
413.713 ; 0.005 ; 0.001464 ; 0.000021 ; g ; U-235 ; 22 ; 2 ; Pu-239
98.78 ; 0.02 ; 0.00135 ; 0.00011 ; g ; U-235 ; 8 ; 4 ; Pu-239
114.932 ;  ; 0.00131 ; 0.00006 ; XK'b2 ; U ;  ;  ; Pu-239
56.828 ; 0.003 ; 0.001136 ; 0.000015 ; g ; U-235 ; 6 ; 3 ; Pu-239
46.21 ; 0.05 ; 0.000726 ; 0.000013 ; g ; U-235 ; 3 ; 0 ; Pu-239
116.26 ; 0.02 ; 0.000581 ; 0.000019 ; g ; U-235 ; 7 ; 2 ; Pu-239
203.550 ; 0.005 ; 0.000563 ; 0.000009 ; g ; U-235 ; 16 ; 7 ; Pu-239
345.013 ; 0.004 ; 0.000548 ; 0.000008 ; g ; U-235 ; 22 ; 5 ; Pu-239
332.845 ; 0.005 ; 0.000488 ; 0.000008 ; g ; U-235 ; 16 ; 0 ; Pu-239
115.38 ; 0.05 ; 0.00046 ; 0.00005 ; g ; U-235 ; 11 ; 5 ; Pu-239
393.14 ; 0.03 ; 0.000419 ; 0.000017 ; g ; U-235 ; 20 ; 1 ; Pu-239
77.592 ; 0.014 ; 0.000380 ; 0.000006 ; g ; U-235 ; 7 ; 4 ; Pu-239
68.696 ; 0.006 ; 0.00036 ; 0.00010 ; g ; U-235 ; 5 ; 2 ; Pu-239
380.191 ; 0.006 ; 0.000302 ; 0.000004 ; g ; U-235 ; 20 ; 2 ; Pu-239
144.201 ; 0.003 ; 0.000285 ; 0.000007 ; g ; U-235 ; 15 ; 8 ; Pu-239
382.75 ; 0.05 ; 0.000256 ; 0.000004 ; g ; U-235 ; 26 ; 8 ; Pu-239
30.04 ; 0.02 ; 0.000219 ; 0.000008 ; g ; U-235 ; 5 ; 4 ; Pu-239
103.06 ; 0.03 ; 0.000217 ; 0.000006 ; g ; U-235 ; 6 ; 0 ; Pu-239
54.039 ; 0.008 ; 0.0001943 ; 0.0000028 ; g ; U-235 ; 12 ; 10 ; Pu-239
451.481 ; 0.010 ; 0.000187 ; 0.000003 ; g ; U-235 ; 26 ; 5 ; Pu-239
40.41 ; 0.05 ; 0.000163 ; 0.000016 ; g ; U-235 ; -1 ; 2 ; Pu-239
41.93 ; 0.05 ; 0.000163 ; 0.000008 ; g ; U-235 ; 10 ; 7 ; Pu-239
67.674 ; 0.012 ; 0.000158 ; 0.000005 ; g ; U-235 ; 9 ; 6 ; Pu-239
78.43 ; 0.02 ; 0.0001533 ; 0.0000028 ; g ; U-235 ; 13 ; 9 ; Pu-239
68.73 ; 0.02 ; 0.00013 ; 0.00006 ; g ; U-235 ; 8 ; 5 ; Pu-239
161.450 ; 0.015 ; 0.000122 ; 0.000006 ; g ; U-235 ; 16 ; 10 ; Pu-239
146.094 ; 0.006 ; 0.000121 ; 0.000003 ; g ; U-235 ; 13 ; 6 ; Pu-239
392.53 ; 0.03 ; 0.000121 ; 0.000016 ; g ; U-235 ; 24 ; 5 ; Pu-239
422.598 ; 0.019 ; 0.0001199 ; 0.0000020 ; g ; U-235 ; 24 ; 4 ; Pu-239
336.113 ; 0.012 ; 0.0001111 ; 0.0000026 ; g ; U-235 ; 26 ; 11 ; Pu-239
171.393 ; 0.006 ; 0.000110 ; 0.000003 ; g ; U-235 ; 10 ; 0 ; Pu-239
195.679 ; 0.008 ; 0.000106 ; 0.000002 ; g ; U-235 ; 19 ; 10 ; Pu-239
97.6 ; 0.3 ; 0.00009 ; 0.00006 ; g ; U-235 ; 15 ; 11 ; Pu-239
368.554 ; 0.020 ; 0.0000877 ; 0.0000014 ; g ; U-235 ; 21 ; 3 ; Pu-239
367.073 ; 0.025 ; 0.0000871 ; 0.0000020 ; g ; U-235 ; 19 ; 0 ; Pu-239
189.36 ; 0.01 ; 0.0000820 ; 0.0000014 ; g ; U-235 ; 21 ; 12 ; Pu-239
255.384 ; 0.015 ; 0.0000795 ; 0.0000020 ; g ; U-235 ; 22 ; 10 ; Pu-239
124.51 ; 0.03 ; 0.0000681 ; 0.0000019 ; g ; U-235 ; 9 ; 3 ; Pu-239
179.220 ; 0.012 ; 0.0000656 ; 0.0000019 ; g ; U-235 ; 12 ; 3 ; Pu-239
341.506 ; 0.010 ; 0.0000650 ; 0.0000013 ; g ; U-235 ; 20 ; 4 ; Pu-239
47.60 ; 0.03 ; 0.0000625 ; 0.0000025 ; g ; U-235 ; 7 ; 5 ; Pu-239
125.21 ; 0.10 ; 0.0000563 ; 0.0000016 ; g ; U-235 ; 10 ; 3 ; Pu-239
320.862 ; 0.020 ; 0.0000540 ; 0.0000012 ; g ; U-235 ; 19 ; 3 ; Pu-239
323.84 ; 0.03 ; 0.0000530 ; 0.0000013 ; g ; U-235 ; 24 ; 8 ; Pu-239
46.68 ; 0.03 ; 0.000050 ; 0.000006 ; g ; U-235 ; 11 ; 8 ; Pu-239
345.00 ; 0.02 ; 0.00005 ;  ; g ; U-235 ; 24 ; 7 ; Pu-239
297.46 ; 0.03 ; 0.0000492 ; 0.0000013 ; g ; U-235 ; 22 ; 7 ; Pu-239
65.708 ; 0.030 ; 0.0000473 ; 0.0000025 ; g ; U-235 ; 14 ; 12 ; Pu-239
74.96 ; 0.10 ; 0.000038 ; 0.000006 ; g ; U-235 ; -1 ; 3 ; Pu-239
96.14 ; 0.03 ; 0.0000379 ; 0.0000019 ; g ; U-235 ; 12 ; 7 ; Pu-239
141.657 ; 0.020 ; 0.0000321 ; 0.0000010 ; g ; U-235 ; 19 ; 12 ; Pu-239
89.64 ; 0.03 ; 0.000027 ; 0.000002 ; g ; U-235 ; 10 ; 5 ; Pu-239
263.95 ; 0.03 ; 0.0000259 ; 0.0000010 ; g ; U-235 ; 20 ; 7 ; Pu-239
311.78 ; 0.04 ; 0.0000257 ; 0.0000008 ; g ; U-235 ; 21 ; 6 ; Pu-239
243.38 ; 0.03 ; 0.0000254 ; 0.0000007 ; g ; U-235 ; 21 ; 10 ; Pu-239
426.68 ; 0.03 ; 0.0000239 ; 0.0000006 ; g ; U-235 ; 22 ; 1 ; Pu-239
123.62 ; 0.05 ; 0.0000237 ; 0.0000009 ; g ; U-235 ; 21 ; 14 ; Pu-239
119.70 ; 0.03 ; 0.000021 ; 0.000003 ; g ; U-235 ; 10 ; 4 ; Pu-239
143.35 ; 0.20 ; 0.0000174 ; 0.0000008 ; g ; U-235 ; 12 ; 5 ; Pu-239
225.42 ; 0.04 ; 0.0000150 ; 0.0000004 ; g ; U-235 ; 12 ; 0 ; Pu-239
645.94 ; 0.04 ; 0.0000149 ; 0.0000003 ; g ; U-235 ; 30 ; 2 ; Pu-239
237.77 ; 0.10 ; 0.0000145 ; 0.0000006 ; g ; U-235 ; 19 ; 7 ; Pu-239
316.41 ; 0.03 ; 0.0000133 ; 0.0000005 ; g ; U-235 ; 23 ; 7 ; Pu-239
361.89 ; 0.05 ; 0.0000117 ; 0.0000007 ; g ; U-235 ; 26 ; 10 ; Pu-239
188.23 ; 0.10 ; 0.0000110 ; 0.0000011 ; g ; U-235 ; 14 ; 6 ; Pu-239
658.86 ; 0.06 ; 0.00000959 ; 0.00000026 ; g ; U-235 ; 30 ; 1 ; Pu-239
119.76 ; 0.02 ; 0.000009 ; 0.000002 ; g ; U-235 ; 14 ; 10 ; Pu-239
193.13 ; 0.12 ; 0.0000090 ; 0.0000009 ; g ; U-235 ; -1 ; 5 ; Pu-239
445.72 ; 0.03 ; 0.00000877 ; 0.00000026 ; g ; U-235 ; 23 ; 0 ; Pu-239
639.99 ; 0.10 ; 0.00000846 ; 0.00000020 ; g ; U-235 ; 38 ; 7 ; Pu-239
242.08 ; 0.03 ; 0.0000074 ; 0.0000005 ; g ; U-235 ; 26 ; 14 ; Pu-239
248.95 ; 0.05 ; 0.0000070 ; 0.0000006 ; g ; U-235 ; 24 ; 12 ; Pu-239
411.2 ; 0.3 ; 0.0000069 ; 0.0000030 ; g ; U-235 ; 27 ; 11 ; Pu-239
769.4 ; 0.5 ; 0.0000068 ; 0.0000012 ; g ; U-235 ; 39 ; 1 ; Pu-239
652.05 ; 0.02 ; 0.00000663 ; 0.00000020 ; g ; U-235 ; 34 ; 4 ; Pu-239
160.19 ; 0.05 ; 0.0000062 ; 0.0000013 ; g ; U-235 ; 18 ; 11 ; Pu-239
399.53 ; 0.06 ; 0.00000612 ; 0.00000026 ; g ; U-235 ; 23 ; 3 ; Pu-239
307.85 ; 0.05 ; 0.0000052 ; 0.0000004 ; g ; U-235 ; 26 ; 12 ; Pu-239
244.92 ; 0.05 ; 0.0000051 ; 0.0000005 ; g ; U-235 ; 14 ; 3 ; Pu-239
769.15 ; 0.08 ; 0.0000051 ; 0.0000010 ; g ; U-235 ; 38 ; 1 ; Pu-239
302.87 ; 0.05 ; 0.0000049 ; 0.0000004 ; g ; U-235 ; 24 ; 10 ; Pu-239
319.68 ; 0.10 ; 0.0000049 ; 0.0000005 ; g ; U-235 ; 16 ; 2 ; Pu-239
481.66 ; 0.12 ; 0.00000461 ; 0.00000010 ; g ; U-235 ; 26 ; 4 ; Pu-239
430.08 ; 0.10 ; 0.00000429 ; 0.00000019 ; g ; U-235 ; 26 ; 6 ; Pu-239
703.68 ; 0.05 ; 0.00000410 ; 0.00000013 ; g ; U-235 ; 34 ; 1 ; Pu-239
196.87 ; 0.05 ; 0.0000037 ; 0.0000004 ; g ; U-235 ; -1 ; 6 ; Pu-239
173.70 ; 0.05 ; 0.0000031 ; 0.0000008 ; g ; U-235 ; 12 ; 4 ; Pu-239
167.81 ; 0.05 ; 0.0000030 ; 0.0000008 ; g ; U-235 ; 17 ; 9 ; Pu-239
406.8 ; 0.2 ; 0.0000029 ; 0.0000007 ; g ; U-235 ; 25 ; 6 ; Pu-239
756.23 ; 0.06 ; 0.0000028 ; 0.0000005 ; g ; U-235 ; 38 ; 2 ; Pu-239
718.0 ; 0.5 ; 0.00000276 ; 0.00000006 ; g ; U-235 ; 39 ; 4 ; Pu-239
633.15 ; 0.06 ; 0.00000255 ; 0.00000006 ; g ; U-235 ; 28 ; 0 ; Pu-239
461.25 ; 0.05 ; 0.00000229 ; 0.00000005 ; g ; U-235 ; 24 ; 2 ; Pu-239
654.88 ; 0.08 ; 0.00000227 ; 0.00000005 ; g ; U-235 ; 33 ; 3 ; Pu-239
184.55 ; 0.05 ; 0.0000021 ; 0.0000006 ; g ; U-235 ; -1 ; 4 ; Pu-239
281.2 ; 0.2 ; 0.0000021 ; 0.0000003 ; g ; U-235 ; 16 ; 4 ; Pu-239
618.28 ; 0.06 ; 0.00000206 ; 0.00000008 ; g ; U-235 ; 31 ; 3 ; Pu-239
89.39 ; 0.06 ; 0.000002 ;  ; g ; U-235 ; 17 ; 13 ; Pu-239
637.80 ; 0.05 ; 0.00000192 ; 0.00000019 ; g ; U-235 ; 29 ; 0 ; Pu-239
285.3 ; 0.2 ; 0.0000019 ; 0.0000004 ; g ; U-235 ; 19 ; 5 ; Pu-239
350.8 ; 0.3 ; 0.0000018 ; 0.0000004 ; g ; U-235 ; -1 ; 7 ; Pu-239
597.99 ; 0.05 ; 0.00000174 ; 0.00000006 ; g ; U-235 ; 33 ; 6 ; Pu-239
664.58 ; 0.05 ; 0.00000167 ; 0.00000004 ; g ; U-235 ; 31 ; 0 ; Pu-239
265.7 ; 0.3 ; 0.0000016 ; 0.0000004 ; g ; U-235 ; 30 ; 20 ; Pu-239
457.61 ; 0.05 ; 0.00000151 ; 0.00000003 ; g ; U-235 ; 27 ; 8 ; Pu-239
617.1 ; 0.1 ; 0.00000135 ; 0.00000008 ; g ; U-235 ; 35 ; 6 ; Pu-239
685.97 ; 0.11 ; 0.00000126 ; 0.00000006 ; g ; U-235 ; -1 ; 14 ; Pu-239
619.21 ; 0.06 ; 0.00000121 ; 0.00000008 ; g ; U-235 ; 33 ; 5 ; Pu-239
218.0 ; 0.5 ; 0.0000012 ; 0.0000010 ; g ; U-235 ; 21 ; 11 ; Pu-239
158.1 ; 0.3 ; 0.00000101 ; 0.00000010 ; g ; U-235 ; 10 ; 2 ; Pu-239
428.4 ; 0.3 ; 0.00000101 ; 0.00000010 ; g ; U-235 ; 24 ; 3 ; Pu-239
122.35 ; 0.12 ; 0.00000095 ; 0.00000013 ; g ; U-235 ; 12 ; 6 ; Pu-239
612.83 ; 0.03 ; 0.00000095 ; 0.00000005 ; g ; U-235 ; 31 ; 4 ; Pu-239
493.08 ; 0.05 ; 0.00000088 ; 0.00000003 ; g ; U-235 ; 31 ; 10 ; Pu-239
446.82 ; 0.20 ; 0.00000085 ; 0.00000013 ; g ; U-235 ; -1 ; 8 ; Pu-239
354.0 ; 0.5 ; 0.00000076 ; 0.00000030 ; g ; U-235 ; 19 ; 2 ; Pu-239
649.32 ; 0.06 ; 0.00000072 ; 0.00000005 ; g ; U-235 ; 33 ; 4 ; Pu-239
756.4 ; 0.4 ; 0.00000069 ; 0.00000019 ; g ; U-235 ; 39 ; 2 ; Pu-239
637.73 ; 0.05 ; 0.00000064 ; 0.00000006 ; g ; U-235 ; 29 ; 1 ; Pu-239
582.89 ; 0.10 ; 0.000000618 ; 0.000000026 ; g ; U-235 ; 31 ; 5 ; Pu-239
690.81 ; 0.08 ; 0.00000059 ; 0.00000005 ; g ; U-235 ; 34 ; 2 ; Pu-239
701.1 ; 0.2 ; 0.000000524 ; 0.000000019 ; g ; U-235 ; 33 ; 0 ; Pu-239
674.05 ; 0.03 ; 0.00000050 ; 0.00000002 ; g ; U-235 ; 35 ; 3 ; Pu-239
624.78 ; 0.05 ; 0.000000460 ; 0.000000019 ; g ; U-235 ; 29 ; 2 ; Pu-239
550.5 ; 0.2 ; 0.000000435 ; 0.000000025 ; g ; U-235 ; 33 ; 8 ; Pu-239
538.8 ; 0.2 ; 0.000000309 ; 0.000000019 ; g ; U-235 ; -1 ; 10 ; Pu-239
463.9 ; 0.3 ; 0.00000028 ; 0.00000003 ; g ; U-235 ; 25 ; 3 ; Pu-239
650.53 ; 0.06 ; 0.00000027 ; 0.00000004 ; g ; U-235 ; -1 ; 13 ; Pu-239
487.06 ; 0.10 ; 0.000000265 ; 0.000000019 ; g ; U-235 ; 26 ; 3 ; Pu-239
599.6 ; 0.2 ; 0.000000202 ; 0.000000025 ; g ; U-235 ; 36 ; 8 ; Pu-239
586.3 ; 0.3 ; 0.000000153 ; 0.000000016 ; g ; U-235 ; 29 ; 4 ; Pu-239
767.29 ; 0.04 ; 0.00000014 ; 0.00000003 ; g ; U-235 ; 51 ; 12 ; Pu-239
779.43 ; 0.03 ; 0.000000137 ; 0.000000009 ; g ; U-235 ; 41 ; 1 ; Pu-239
843.78 ; 0.01 ; 0.000000135 ; 0.000000008 ; g ; U-235 ; 44 ; 1 ; Pu-239
828.9 ; 0.2 ; 0.000000134 ; 0.000000008 ; g ; U-235 ; -1 ; 26 ; Pu-239
766.47 ; 0.03 ; 0.00000013 ; 0.00000002 ; g ; U-235 ; 41 ; 2 ; Pu-239
727.9 ; 0.2 ; 0.000000125 ; 0.000000007 ; g ; U-235 ; 41 ; 4 ; Pu-239
808.21 ; 0.04 ; 0.000000122 ; 0.000000006 ; g ; U-235 ; 43 ; 2 ; Pu-239
606.9 ; 0.2 ; 0.000000121 ; 0.000000013 ; g ; U-235 ; 40 ; 10 ; Pu-239
608.9 ; 0.2 ; 0.000000117 ; 0.000000012 ; g ; U-235 ; -1 ; 12 ; Pu-239
688.1 ; 0.3 ; 0.000000112 ; 0.000000011 ; g ; U-235 ; -1 ; 15 ; Pu-239
674.4 ; 0.5 ; 0.00000010 ; 0.00000001 ; g ; U-235 ; 40 ; 5 ; Pu-239
579.4 ; 0.3 ; 0.000000088 ; 0.000000019 ; g ; U-235 ; 36 ; 10 ; Pu-239
786.9 ; 0.2 ; 0.000000087 ; 0.000000009 ; g ; U-235 ; -1 ; 21 ; Pu-239
747.4 ; 0.5 ; 0.000000081 ; 0.000000016 ; g ; U-235 ; 37 ; 2 ; Pu-239
699.6 ; 0.5 ; 0.000000080 ; 0.000000016 ; g ; U-235 ; -1 ; 17 ; Pu-239
714.71 ; 0.14 ; 0.000000079 ; 0.000000008 ; g ; U-235 ; 44 ; 7 ; Pu-239
891.0 ; 0.3 ; 0.000000075 ; 0.000000008 ; g ; U-235 ; 47 ; 1 ; Pu-239
697.8 ; 0.5 ; 0.000000074 ; 0.000000015 ; g ; U-235 ; 41 ; 5 ; Pu-239
803.2 ; 0.2 ; 0.000000064 ; 0.000000005 ; g ; U-235 ; -1 ; 24 ; Pu-239
473.9 ; 0.5 ; 0.00000006 ; 0.00000003 ; g ; U-235 ; 24 ; 0 ; Pu-239
526.4 ; 0.4 ; 0.000000057 ; 0.000000019 ; g ; U-235 ; 27 ; 5 ; Pu-239
712.96 ; 0.05 ; 0.000000052 ; 0.000000006 ; g ; U-235 ; -1 ; 18 ; Pu-239
821.25 ; 0.04 ; 0.000000050 ; 0.000000011 ; g ; U-235 ; 43 ; 0 ; Pu-239
940.3 ; 0.3 ; 0.000000050 ; 0.000000005 ; g ; U-235 ; 50 ; 3 ; Pu-239
840.4 ; 0.2 ; 0.000000049 ; 0.000000005 ; g ; U-235 ; 47 ; 4 ; Pu-239
813.7 ; 0.2 ; 0.000000045 ; 0.000000005 ; g ; U-235 ; 46 ; 4 ; Pu-239
1057.3 ; 0.2 ; 0.000000045 ; 0.000000007 ; g ; U-235 ; 52 ; 0 ; Pu-239
497.0 ; 0.5 ; 0.000000044 ; 0.000000025 ; g ; U-235 ; -1 ; 9 ; Pu-239
668.2 ; 0.5 ; 0.000000040 ; 0.000000012 ; g ; U-235 ; 36 ; 5 ; Pu-239
596.0 ; 0.5 ; 0.000000039 ; 0.000000012 ; g ; U-235 ; 43 ; 12 ; Pu-239
557.3 ; 0.5 ; 0.000000038 ; 0.000000019 ; g ; U-235 ; -1 ; 11 ; Pu-239
742.7 ; 0.5 ; 0.000000038 ; 0.000000011 ; g ; U-235 ; -1 ; 19 ; Pu-239
879.2 ; 0.3 ; 0.000000036 ; 0.000000004 ; g ; U-235 ; 47 ; 2 ; Pu-239
788.5 ; 0.3 ; 0.000000035 ; 0.000000007 ; g ; U-235 ; -1 ; 22 ; Pu-239
693.2 ; 0.5 ; 0.000000032 ; 0.000000013 ; g ; U-235 ; -1 ; 16 ; Pu-239
957.6 ; 0.3 ; 0.000000032 ; 0.000000003 ; g ; U-235 ; 49 ; 2 ; Pu-239
955.41 ; 0.02 ; 0.000000031 ; 0.000000003 ; g ; U-235 ; 48 ; 2 ; Pu-239
736.5 ; 0.5 ; 0.000000030 ; 0.000000009 ; g ; U-235 ; 46 ; 7 ; Pu-239
832.2 ; 0.2 ; 0.000000030 ; 0.000000004 ; g ; U-235 ; 52 ; 12 ; Pu-239
720.3 ; 0.5 ; 0.000000029 ; 0.000000005 ; g ; U-235 ; 35 ; 0 ; Pu-239
777.1 ; 0.3 ; 0.000000028 ; 0.000000007 ; g ; U-235 ; -1 ; 20 ; Pu-239
805.65 ; 0.06 ; 0.000000028 ; 0.000000004 ; g ; U-235 ; 42 ; 1 ; Pu-239
968.37 ; 0.02 ; 0.000000028 ;  ; g ; U-235 ; 48 ; 1 ; Pu-239
979.7 ; 0.3 ; 0.000000028 ; 0.000000005 ; g ; U-235 ; 51 ; 2 ; Pu-239
992.64 ; 0.03 ; 0.000000027 ; 0.000000004 ; g ; U-235 ; 51 ; 1 ; Pu-239
816.0 ; 0.2 ; 0.000000025 ; 0.000000004 ; g ; U-235 ; 50 ; 9 ; Pu-239
624.78 ; 0.03 ; 0.000000022 ;  ; g ; U-235 ; 32 ; 3 ; Pu-239
763.60 ; 0.15 ; 0.000000022 ;  ; g ; U-235 ; 45 ; 5 ; Pu-239
986.90 ; 0.04 ; 0.000000021 ; 0.000000005 ; g ; U-235 ; 53 ; 7 ; Pu-239
720.55 ; 0.03 ; 0.000000020 ; 0.000000002 ; g ; U-235 ; 47 ; 10 ; Pu-239
792.68 ; 0.06 ; 0.000000020 ; 0.000000004 ; g ; U-235 ; 42 ; 2 ; Pu-239
837.3 ; 0.2 ; 0.000000020 ; 0.000000004 ; g ; U-235 ; -1 ; 27 ; Pu-239
693.81 ; 0.01 ; 0.000000019 ; 0.000000007 ; g ; U-235 ; 46 ; 10 ; Pu-239
412.49 ; 0.06 ; 0.000000018 ;  ; g ; U-235 ; 42 ; 20 ; Pu-239
826.8 ; 0.3 ; 0.000000018 ; 0.000000006 ; g ; U-235 ; -1 ; 25 ; Pu-239
898.1 ; 0.3 ; 0.000000018 ; 0.000000004 ; g ; U-235 ; -1 ; 29 ; Pu-239
1005.7 ; 0.3 ; 0.0000000177 ; 0.0000000025 ; g ; U-235 ; 52 ; 4 ; Pu-239
796.9 ; 0.3 ; 0.000000015 ; 0.000000003 ; g ; U-235 ; -1 ; 23 ; Pu-239
