Nuclide ; Cs-140 
Element ; Cesium
Z ; 55
Daughter(s) ; (B-) ; Ba-140 ; 100
Q- ; 6220
Possible parent(s) ; (B-) ; Xe-140 ; 100
Half-life (min) ; 1.062 ; 0.005
Half-life (s) ; 63.72 ; 0.30
Decay constant (1/s) ; 10.88E-3 ; 0.05E-3
Specific activity (Bq/g) ; 46.79E18 ; 0.22E18
Reference ; NDS 73 - 1999
Gamma emissions (214 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
862.3 ; 1.4 ; 0.042 ; 0.026 ; g ; Ba-140 ; -1 ; 23 ; 
873.2 ; 0.6 ; 0.07 ; 0.03 ; g ; Ba-140 ; -1 ; 24 ; 
881.1 ; 0.5 ; 0.058 ; 0.016 ; g ; Ba-140 ; -1 ; 25 ; 
889.1 ; 0.8 ; 0.037 ; 0.021 ; g ; Ba-140 ; -1 ; 26 ; 
893.4 ; 0.5 ; 0.037 ; 0.021 ; g ; Ba-140 ; -1 ; 27 ; 
908.25 ; 0.05 ; 8.6 ; 0.5 ; g ; Ba-140 ; -1 ; 28 ; 
918.3 ; 0.2 ; 0.430 ; 0.023 ; g ; Ba-140 ; -1 ; 29 ; 
934.9 ; 0.3 ; 0.042 ; 0.021 ; g ; Ba-140 ; -1 ; 30 ; 
939.0 ; 0.5 ; 0.021 ; 0.016 ; g ; Ba-140 ; -1 ; 31 ; 
944.3 ; 1.0 ; 0.037 ; 0.016 ; g ; Ba-140 ; -1 ; 32 ; 
949.4 ; 0.7 ; 0.047 ; 0.016 ; g ; Ba-140 ; -1 ; 33 ; 
969.4 ; 0.7 ; 0.026 ; 0.016 ; g ; Ba-140 ; -1 ; 34 ; 
980.7 ; 1.0 ; 0.074 ; 0.026 ; g ; Ba-140 ; -1 ; 35 ; 
984.5 ; 0.9 ; 0.08 ; 0.03 ; g ; Ba-140 ; -1 ; 36 ; 
1000.7 ; 0.5 ; 0.100 ; 0.027 ; g ; Ba-140 ; -1 ; 37 ; 
1008.1 ; 0.2 ; 0.82 ; 0.05 ; g ; Ba-140 ; -1 ; 38 ; 
1010.4 ; 1.0 ; 0.41 ; 0.04 ; g ; Ba-140 ; -1 ; 39 ; 
1024.1 ; 0.3 ; 0.121 ; 0.017 ; g ; Ba-140 ; -1 ; 40 ; 
1031.5 ; 0.3 ; 0.131 ; 0.017 ; g ; Ba-140 ; -1 ; 41 ; 
1040.5 ; 0.2 ; 0.236 ; 0.019 ; g ; Ba-140 ; -1 ; 42 ; 
1057.2 ; 0.5 ; 0.063 ; 0.022 ; g ; Ba-140 ; -1 ; 43 ; 
1064.0 ; 0.7 ; 0.126 ; 0.017 ; g ; Ba-140 ; -1 ; 44 ; 
1068 ; 1 ; 0.07 ; 0.03 ; g ; Ba-140 ; -1 ; 45 ; 
1072.9 ; 1.0 ; 0.194 ; 0.023 ; g ; Ba-140 ; -1 ; 46 ; 
1098.6 ; 1.0 ; 0.13 ; 0.03 ; g ; Ba-140 ; -1 ; 47 ; 
1101.6 ; 1.0 ; 0.08 ; 0.03 ; g ; Ba-140 ; -1 ; 48 ; 
1104.8 ; 1.0 ; 0.06 ; 0.03 ; g ; Ba-140 ; -1 ; 49 ; 
1109.5 ; 1.0 ; 0.06 ; 0.03 ; g ; Ba-140 ; -1 ; 50 ; 
1113.6 ; 1.0 ; 0.032 ; 0.021 ; g ; Ba-140 ; -1 ; 51 ; 
1129.65 ; 0.05 ; 1.21 ; 0.06 ; g ; Ba-140 ; -1 ; 52 ; 
1137.5 ; 0.4 ; 0.094 ; 0.012 ; g ; Ba-140 ; -1 ; 53 ; 
1146.9 ; 0.4 ; 0.079 ; 0.011 ; g ; Ba-140 ; -1 ; 54 ; 
1154.2 ; 1.5 ; 0.037 ; 0.011 ; g ; Ba-140 ; -1 ; 55 ; 
1158.5 ; 0.8 ; 0.016 ; 0.011 ; g ; Ba-140 ; -1 ; 56 ; 
1164.4 ; 2.0 ; 0.032 ; 0.021 ; g ; Ba-140 ; -1 ; 57 ; 
1171.6 ; 2.0 ; 0.024 ; 0.024 ; g ; Ba-140 ; -1 ; 58 ; 
1181.4 ; 0.8 ; 0.021 ; 0.016 ; g ; Ba-140 ; -1 ; 59 ; 
1190.0 ; 1.5 ; 0.215 ; 0.015 ; g ; Ba-140 ; -1 ; 60 ; 
1200.3 ; 0.1 ; 4.72 ; 0.22 ; g ; Ba-140 ; -1 ; 61 ; 
1221.4 ; 0.1 ; 2.36 ; 0.11 ; g ; Ba-140 ; -1 ; 62 ; 
1262.9 ; 0.6 ; 0.073 ; 0.022 ; g ; Ba-140 ; -1 ; 63 ; 
1270.9 ; 0.4 ; 0.126 ; 0.017 ; g ; Ba-140 ; -1 ; 64 ; 
1276.6 ; 0.5 ; 0.11 ; 0.03 ; g ; Ba-140 ; -1 ; 65 ; 
1281.1 ; 1.0 ; 0.06 ; 0.03 ; g ; Ba-140 ; -1 ; 66 ; 
1288.5 ; 0.8 ; 0.12 ; 0.04 ; g ; Ba-140 ; -1 ; 67 ; 
1291.9 ; 1.0 ; 0.147 ; 0.032 ; g ; Ba-140 ; -1 ; 68 ; 
1299.2 ; 1.5 ; 0.226 ; 0.019 ; g ; Ba-140 ; -1 ; 69 ; 
1319.7 ; 2.0 ; 0.021 ; 0.016 ; g ; Ba-140 ; -1 ; 70 ; 
1323.4 ; 0.7 ; 0.068 ; 0.016 ; g ; Ba-140 ; -1 ; 71 ; 
1339.2 ; 1.5 ; 0.09 ; 0.04 ; g ; Ba-140 ; -1 ; 72 ; 
1363.3 ; 0.5 ; 0.257 ; 0.020 ; g ; Ba-140 ; -1 ; 73 ; 
1375.9 ; 0.4 ; 0.105 ; 0.022 ; g ; Ba-140 ; -1 ; 74 ; 
1381.8 ; 0.9 ; 0.058 ; 0.016 ; g ; Ba-140 ; -1 ; 75 ; 
1391.25 ; 0.10 ; 1.84 ; 0.09 ; g ; Ba-140 ; -1 ; 76 ; 
1396.4 ; 1.5 ; 0.06 ; 0.05 ; g ; Ba-140 ; -1 ; 77 ; 
1411.1 ; 1.0 ; 0.09 ; 0.03 ; g ; Ba-140 ; -1 ; 78 ; 
1418.5 ; 0.7 ; 0.37 ; 0.06 ; g ; Ba-140 ; -1 ; 79 ; 
1422.0 ; 0.5 ; 0.77 ; 0.08 ; g ; Ba-140 ; -1 ; 80 ; 
1442.4 ; 0.3 ; 0.142 ; 0.017 ; g ; Ba-140 ; -1 ; 81 ; 
1454.7 ; 0.4 ; 0.158 ; 0.022 ; g ; Ba-140 ; -1 ; 82 ; 
1459.3 ; 0.4 ; 0.152 ; 0.023 ; g ; Ba-140 ; -1 ; 83 ; 
1473.6 ; 0.7 ; 0.063 ; 0.016 ; g ; Ba-140 ; -1 ; 84 ; 
1479.2 ; 0.9 ; 0.052 ; 0.016 ; g ; Ba-140 ; -1 ; 85 ; 
1492.3 ; 0.5 ; 0.09 ; 0.03 ; g ; Ba-140 ; -1 ; 86 ; 
1513.8 ; 0.5 ; 0.14 ; 0.03 ; g ; Ba-140 ; -1 ; 87 ; 
1517.0 ; 0.5 ; 0.200 ; 0.023 ; g ; Ba-140 ; -1 ; 88 ; 
1526.8 ; 0.8 ; 0.063 ; 0.021 ; g ; Ba-140 ; -1 ; 89 ; 
1536.2 ; 0.2 ; 0.63 ; 0.04 ; g ; Ba-140 ; -1 ; 90 ; 
1542.3 ; 0.6 ; 0.073 ; 0.022 ; g ; Ba-140 ; -1 ; 91 ; 
1601.8 ; 0.1 ; 0.50 ; 0.03 ; g ; Ba-140 ; -1 ; 92 ; 
1607.7 ; 0.4 ; 0.19 ; 0.04 ; g ; Ba-140 ; -1 ; 93 ; 
1613.9 ; 0.1 ; 0.73 ; 0.04 ; g ; Ba-140 ; -1 ; 94 ; 
1627.2 ; 1.0 ; 0.09 ; 0.05 ; g ; Ba-140 ; -1 ; 95 ; 
1634.9 ; 0.1 ; 2.51 ; 0.12 ; g ; Ba-140 ; -1 ; 96 ; 
1648.5 ; 1.0 ; 0.073 ; 0.022 ; g ; Ba-140 ; -1 ; 97 ; 
1651.1 ; 0.5 ; 0.147 ; 0.027 ; g ; Ba-140 ; -1 ; 98 ; 
1662.9 ; 0.2 ; 0.184 ; 0.018 ; g ; Ba-140 ; -1 ; 99 ; 
1701.8 ; 1.5 ; 0.13 ; 0.06 ; g ; Ba-140 ; -1 ; 100 ; 
1707.4 ; 0.2 ; 1.27 ; 0.07 ; g ; Ba-140 ; -1 ; 101 ; 
1718.1 ; 0.2 ; 0.283 ; 0.025 ; g ; Ba-140 ; -1 ; 102 ; 
1735.8 ; 1.0 ; 0.54 ; 0.11 ; g ; Ba-140 ; -1 ; 103 ; 
1737.5 ; 1.0 ; 0.32 ; 0.11 ; g ; Ba-140 ; -1 ; 104 ; 
1767.3 ; 0.9 ; 0.052 ; 0.016 ; g ; Ba-140 ; -1 ; 105 ; 
1770.2 ; 0.6 ; 0.058 ; 0.016 ; g ; Ba-140 ; -1 ; 106 ; 
1780.5 ; 0.5 ; 0.052 ; 0.016 ; g ; Ba-140 ; -1 ; 107 ; 
1784.0 ; 1.5 ; 0.042 ; 0.016 ; g ; Ba-140 ; -1 ; 108 ; 
1795 ; 1 ; 0.08 ; 0.05 ; g ; Ba-140 ; -1 ; 109 ; 
1799.3 ; 0.8 ; 0.15 ; 0.05 ; g ; Ba-140 ; -1 ; 110 ; 
1807.9 ; 0.5 ; 0.032 ; 0.021 ; g ; Ba-140 ; -1 ; 111 ; 
1827.3 ; 0.2 ; 0.38 ; 0.03 ; g ; Ba-140 ; -1 ; 112 ; 
1835.0 ; 0.4 ; 0.184 ; 0.018 ; g ; Ba-140 ; -1 ; 113 ; 
1853.4 ; 0.1 ; 3.46 ; 0.23 ; g ; Ba-140 ; -1 ; 114 ; 
1857.9 ; 0.6 ; 0.49 ; 0.11 ; g ; Ba-140 ; -1 ; 115 ; 
1899.6 ; 0.9 ; 0.110 ; 0.022 ; g ; Ba-140 ; -1 ; 116 ; 
1911.7 ; 1.5 ; 0.052 ; 0.022 ; g ; Ba-140 ; -1 ; 117 ; 
1918.7 ; 0.5 ; 0.20 ; 0.04 ; g ; Ba-140 ; -1 ; 118 ; 
1928.2 ; 0.7 ; 0.094 ; 0.017 ; g ; Ba-140 ; -1 ; 119 ; 
1940.2 ; 0.8 ; 0.10 ; 0.03 ; g ; Ba-140 ; -1 ; 120 ; 
1942.8 ; 1.0 ; 0.06 ; 0.03 ; g ; Ba-140 ; -1 ; 121 ; 
1949.9 ; 0.7 ; 0.47 ; 0.05 ; g ; Ba-140 ; -1 ; 122 ; 
1993.5 ; 0.3 ; 0.52 ; 0.04 ; g ; Ba-140 ; -1 ; 123 ; 
2009.9 ; 0.3 ; 0.77 ; 0.05 ; g ; Ba-140 ; -1 ; 124 ; 
2022.6 ; 0.9 ; 0.10 ; 0.05 ; g ; Ba-140 ; -1 ; 125 ; 
2038.5 ; 0.5 ; 0.095 ; 0.016 ; g ; Ba-140 ; -1 ; 126 ; 
2048.1 ; 0.3 ; 0.283 ; 0.021 ; g ; Ba-140 ; -1 ; 127 ; 
2061.5 ; 0.4 ; 0.126 ; 0.022 ; g ; Ba-140 ; -1 ; 128 ; 
2067.7 ; 0.3 ; 0.325 ; 0.022 ; g ; Ba-140 ; -1 ; 129 ; 
2086.8 ; 1.0 ; 0.09 ; 0.03 ; g ; Ba-140 ; -1 ; 130 ; 
2089.7 ; 1.0 ; 0.047 ; 0.016 ; g ; Ba-140 ; -1 ; 131 ; 
2101.7 ; 0.1 ; 3.00 ; 0.14 ; g ; Ba-140 ; -1 ; 132 ; 
2109.2 ; 0.4 ; 0.15 ; 0.03 ; g ; Ba-140 ; -1 ; 133 ; 
2120.0 ; 0.4 ; 0.089 ; 0.017 ; g ; Ba-140 ; -1 ; 134 ; 
2147.0 ; 0.2 ; 0.383 ; 0.024 ; g ; Ba-140 ; -1 ; 135 ; 
2170.0 ; 0.2 ; 0.67 ; 0.04 ; g ; Ba-140 ; -1 ; 136 ; 
2180.3 ; 0.8 ; 0.05 ; 0.03 ; g ; Ba-140 ; -1 ; 137 ; 
2185.2 ; 0.2 ; 0.273 ; 0.020 ; g ; Ba-140 ; -1 ; 138 ; 
2236.0 ; 1.5 ; 0.16 ; 0.05 ; g ; Ba-140 ; -1 ; 139 ; 
2237.3 ; 0.1 ; 2.94 ; 0.21 ; g ; Ba-140 ; -1 ; 140 ; 
2250.9 ; 0.3 ; 0.152 ; 0.023 ; g ; Ba-140 ; -1 ; 141 ; 
2268.3 ; 0.1 ; 1.19 ; 0.06 ; g ; Ba-140 ; -1 ; 142 ; 
2277.00 ; 0.15 ; 0.65 ; 0.05 ; g ; Ba-140 ; -1 ; 143 ; 
2280.3 ; 0.7 ; 0.11 ; 0.04 ; g ; Ba-140 ; -1 ; 144 ; 
2309.3 ; 0.6 ; 0.26 ; 0.06 ; g ; Ba-140 ; -1 ; 145 ; 
2312.4 ; 0.8 ; 0.08 ; 0.06 ; g ; Ba-140 ; -1 ; 146 ; 
2330.5 ; 0.1 ; 3.69 ; 0.18 ; g ; Ba-140 ; -1 ; 147 ; 
2340.00 ; 0.15 ; 0.24 ; 0.04 ; g ; Ba-140 ; -1 ; 148 ; 
2362.00 ; 0.15 ; 0.22 ; 0.04 ; g ; Ba-140 ; -1 ; 149 ; 
2371.5 ; 0.4 ; 0.100 ; 0.022 ; g ; Ba-140 ; -1 ; 150 ; 
2383.5 ; 0.6 ; 0.047 ; 0.022 ; g ; Ba-140 ; -1 ; 151 ; 
2387.1 ; 1.0 ; 0.042 ; 0.021 ; g ; Ba-140 ; -1 ; 152 ; 
2401.1 ; 0.6 ; 0.063 ; 0.011 ; g ; Ba-140 ; -1 ; 153 ; 
2429.6 ; 0.1 ; 1.19 ; 0.06 ; g ; Ba-140 ; -1 ; 154 ; 
2452.4 ; 1.5 ; 0.05 ; 0.03 ; g ; Ba-140 ; -1 ; 155 ; 
2456.4 ; 1.0 ; 0.08 ; 0.06 ; g ; Ba-140 ; -1 ; 156 ; 
2459.5 ; 1.0 ; 0.10 ; 0.06 ; g ; Ba-140 ; -1 ; 157 ; 
2462.9 ; 0.5 ; 0.37 ; 0.06 ; g ; Ba-140 ; -1 ; 158 ; 
2477.5 ; 0.8 ; 0.047 ; 0.016 ; g ; Ba-140 ; -1 ; 159 ; 
2496.6 ; 0.2 ; 0.289 ; 0.021 ; g ; Ba-140 ; -1 ; 160 ; 
2513.3 ; 1.5 ; 0.21 ; 0.11 ; g ; Ba-140 ; -1 ; 161 ; 
2521.9 ; 0.1 ; 3.2 ; 0.3 ; g ; Ba-140 ; -1 ; 162 ; 
2553.6 ; 0.6 ; 0.042 ; 0.021 ; g ; Ba-140 ; -1 ; 163 ; 
2564.1 ; 0.7 ; 0.058 ; 0.016 ; g ; Ba-140 ; -1 ; 164 ; 
2646.8 ; 0.5 ; 0.079 ; 0.022 ; g ; Ba-140 ; -1 ; 165 ; 
2656.7 ; 1.0 ; 0.016 ; 0.011 ; g ; Ba-140 ; -1 ; 166 ; 
2660.8 ; 1.0 ; 0.026 ; 0.016 ; g ; Ba-140 ; -1 ; 167 ; 
2663.7 ; 1.0 ; 0.026 ; 0.016 ; g ; Ba-140 ; -1 ; 168 ; 
2666.7 ; 1.0 ; 0.032 ; 0.016 ; g ; Ba-140 ; -1 ; 169 ; 
2674.6 ; 0.5 ; 0.073 ; 0.011 ; g ; Ba-140 ; -1 ; 170 ; 
2694.3 ; 1.5 ; 0.05 ; 0.05 ; g ; Ba-140 ; -1 ; 171 ; 
2703.7 ; 0.2 ; 0.64 ; 0.04 ; g ; Ba-140 ; -1 ; 172 ; 
2737.2 ; 1.3 ; 0.047 ; 0.016 ; g ; Ba-140 ; -1 ; 173 ; 
2764.8 ; 0.4 ; 0.100 ; 0.017 ; g ; Ba-140 ; -1 ; 174 ; 
2788.2 ; 0.6 ; 0.100 ; 0.017 ; g ; Ba-140 ; -1 ; 175 ; 
2848.2 ; 0.2 ; 0.61 ; 0.04 ; g ; Ba-140 ; -1 ; 176 ; 
2873.6 ; 0.2 ; 0.43 ; 0.03 ; g ; Ba-140 ; -1 ; 177 ; 
2969.2 ; 0.2 ; 0.43 ; 0.03 ; g ; Ba-140 ; -1 ; 178 ; 
2998.2 ; 0.3 ; 0.189 ; 0.014 ; g ; Ba-140 ; -1 ; 179 ; 
3023.2 ; 0.2 ; 0.184 ; 0.014 ; g ; Ba-140 ; -1 ; 180 ; 
3053.3 ; 0.2 ; 1.12 ; 0.06 ; g ; Ba-140 ; -1 ; 181 ; 
3066.75 ; 0.25 ; 0.152 ; 0.017 ; g ; Ba-140 ; -1 ; 182 ; 
3088.7 ; 0.5 ; 0.094 ; 0.017 ; g ; Ba-140 ; -1 ; 183 ; 
3098.6 ; 0.3 ; 0.136 ; 0.017 ; g ; Ba-140 ; -1 ; 184 ; 
3115.9 ; 0.2 ; 0.226 ; 0.024 ; g ; Ba-140 ; -1 ; 185 ; 
3159.8 ; 1.0 ; 0.021 ; 0.011 ; g ; Ba-140 ; -1 ; 186 ; 
3166.1 ; 1.0 ; 0.026 ; 0.011 ; g ; Ba-140 ; -1 ; 187 ; 
3189.5 ; 0.2 ; 0.226 ; 0.024 ; g ; Ba-140 ; -1 ; 188 ; 
3242.8 ; 1.0 ; 0.28 ; 0.06 ; g ; Ba-140 ; -1 ; 189 ; 
3248.5 ; 1.0 ; 0.18 ; 0.06 ; g ; Ba-140 ; -1 ; 190 ; 
3267.6 ; 0.7 ; 0.110 ; 0.022 ; g ; Ba-140 ; -1 ; 191 ; 
3285.2 ; 0.5 ; 0.16 ; 0.03 ; g ; Ba-140 ; -1 ; 192 ; 
3303.7 ; 0.9 ; 0.068 ; 0.022 ; g ; Ba-140 ; -1 ; 193 ; 
3318.7 ; 0.9 ; 0.079 ; 0.022 ; g ; Ba-140 ; -1 ; 194 ; 
3341.2 ; 0.5 ; 0.420 ; 0.028 ; g ; Ba-140 ; -1 ; 195 ; 
3371.00 ; 0.25 ; 0.51 ; 0.04 ; g ; Ba-140 ; -1 ; 196 ; 
3383.0 ; 0.5 ; 0.058 ; 0.022 ; g ; Ba-140 ; -1 ; 197 ; 
3394 ; 4 ; 0.115 ; 0.017 ; g ; Ba-140 ; -1 ; 198 ; 
3407.1 ; 1.0 ; 0.026 ; 0.016 ; g ; Ba-140 ; -1 ; 199 ; 
3412.8 ; 1.0 ; 0.026 ; 0.016 ; g ; Ba-140 ; -1 ; 200 ; 
3435.0 ; 0.2 ; 0.45 ; 0.03 ; g ; Ba-140 ; -1 ; 201 ; 
3451.45 ; 0.20 ; 0.51 ; 0.04 ; g ; Ba-140 ; -1 ; 202 ; 
3477.6 ; 0.3 ; 0.178 ; 0.018 ; g ; Ba-140 ; -1 ; 203 ; 
3507.1 ; 0.4 ; 0.089 ; 0.017 ; g ; Ba-140 ; -1 ; 204 ; 
3526.6 ; 0.5 ; 0.084 ; 0.017 ; g ; Ba-140 ; -1 ; 205 ; 
3544.8 ; 0.4 ; 0.089 ; 0.017 ; g ; Ba-140 ; -1 ; 206 ; 
3565.00 ; 0.25 ; 0.152 ; 0.017 ; g ; Ba-140 ; -1 ; 207 ; 
3601.8 ; 0.9 ; 0.28 ; 0.04 ; g ; Ba-140 ; -1 ; 208 ; 
3627.9 ; 1.0 ; 0.084 ; 0.017 ; g ; Ba-140 ; -1 ; 209 ; 
3635.4 ; 0.9 ; 0.115 ; 0.017 ; g ; Ba-140 ; -1 ; 210 ; 
3657.7 ; 1.0 ; 0.021 ; 0.011 ; g ; Ba-140 ; -1 ; 211 ; 
3671.7 ; 0.5 ; 0.089 ; 0.017 ; g ; Ba-140 ; -1 ; 212 ; 
3698.9 ; 0.7 ; 0.037 ; 0.016 ; g ; Ba-140 ; -1 ; 213 ; 
==================================================================================================================
