Nuclide ; Pm-151 
Element ; Promethium
Z ; 61
Daughter(s) ; (B-) ; Sm-151 ; 100
Q- ; 1190.2
Half-life (d) ; 1.183 ; 0.002
Half-life (s) ; 102.21E3 ; 0.17E3
Decay constant (1/s) ; 6.782E-6 ; 0.011E-6
Specific activity (Bq/g) ; 27.046E15 ; 0.046E15
Reference ; NDS 80 - 1999
Emissions (236 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
356.9 ; 0.5 ; 0.008 ; 0.003 ; g ; Sm-151 ; -1 ; 108 ; 
358.4 ; 0.2 ; 0.015 ; 0.003 ; g ; Sm-151 ; -1 ; 109 ; 
360.9 ; 0.3 ; 0.011 ; 0.003 ; g ; Sm-151 ; -1 ; 110 ; 
369.0 ; 0.2 ; 0.016 ; 0.003 ; g ; Sm-151 ; -1 ; 111 ; 
374.2 ; 0.2 ; 0.022 ; 0.005 ; g ; Sm-151 ; -1 ; 112 ; 
376.9 ; 0.3 ; 0.016 ; 0.005 ; g ; Sm-151 ; -1 ; 113 ; 
378.5 ; 0.3 ; 0.010 ; 0.005 ; g ; Sm-151 ; -1 ; 114 ; 
379.86 ; 0.03 ; 0.94 ; 0.08 ; g ; Sm-151 ; -1 ; 115 ; 
381.2 ; 0.3 ; 0.020 ; 0.007 ; g ; Sm-151 ; -1 ; 116 ; 
390.67 ; 0.06 ; 0.054 ; 0.005 ; g ; Sm-151 ; -1 ; 117 ; 
395.63 ; 0.10 ; 0.043 ; 0.005 ; g ; Sm-151 ; -1 ; 118 ; 
398.9 ; 0.2 ; 0.032 ; 0.005 ; g ; Sm-151 ; -1 ; 119 ; 
400.5 ; 0.5 ; 0.007 ; 0.004 ; g ; Sm-151 ; -1 ; 120 ; 
404.74 ; 0.06 ; 0.065 ; 0.008 ; g ; Sm-151 ; -1 ; 121 ; 
407.03 ; 0.03 ; 0.187 ; 0.016 ; g ; Sm-151 ; -1 ; 122 ; 
410.75 ; 0.07 ; 0.063 ; 0.008 ; g ; Sm-151 ; -1 ; 123 ; 
415.7 ; 0.3 ; 0.022 ; 0.005 ; g ; Sm-151 ; -1 ; 124 ; 
416.8 ; 0.4 ; 0.016 ; 0.005 ; g ; Sm-151 ; -1 ; 125 ; 
420.65 ; 0.06 ; 0.056 ; 0.008 ; g ; Sm-151 ; -1 ; 126 ; 
424.55 ; 0.06 ; 0.049 ; 0.007 ; g ; Sm-151 ; -1 ; 127 ; 
425.6 ; 0.4 ; 0.010 ; 0.003 ; g ; Sm-151 ; -1 ; 128 ; 
427.25 ; 0.04 ; 0.063 ; 0.008 ; g ; Sm-151 ; -1 ; 129 ; 
429.1 ; 0.3 ; 0.016 ; 0.007 ; g ; Sm-151 ; -1 ; 130 ; 
440.85 ; 0.02 ; 1.51 ; 0.11 ; g ; Sm-151 ; -1 ; 131 ; 
443.8 ; 0.3 ; 0.022 ; 0.009 ; g ; Sm-151 ; -1 ; 132 ; 
445.68 ; 0.02 ; 4.0 ; 0.3 ; g ; Sm-151 ; -1 ; 133 ; 
448.7 ; 0.3 ; 0.020 ; 0.009 ; g ; Sm-151 ; -1 ; 134 ; 
451.40 ; 0.02 ; 0.29 ; 0.03 ; g ; Sm-151 ; -1 ; 135 ; 
452.2 ; 0.5 ; 0.013 ; 0.005 ; g ; Sm-151 ; -1 ; 136 ; 
454.4 ; 0.4 ; 0.013 ; 0.005 ; g ; Sm-151 ; -1 ; 137 ; 
456.05 ; 0.13 ; 0.038 ; 0.007 ; g ; Sm-151 ; -1 ; 138 ; 
457.5 ; 1.0 ; 0.0045 ; 0.0023 ; g ; Sm-151 ; -1 ; 139 ; 
462.24 ; 0.13 ; 0.036 ; 0.005 ; g ; Sm-151 ; -1 ; 140 ; 
463.8 ; 0.4 ; 0.009 ; 0.005 ; g ; Sm-151 ; -1 ; 141 ; 
467.2 ; 0.6 ; 0.011 ; 0.005 ; g ; Sm-151 ; -1 ; 142 ; 
470.5 ; 0.3 ; 0.018 ; 0.007 ; g ; Sm-151 ; -1 ; 143 ; 
471.3 ; 0.2 ; 0.018 ; 0.007 ; g ; Sm-151 ; -1 ; 144 ; 
471.4 ; 0.5 ; 0.013 ; 0.005 ; g ; Sm-151 ; -1 ; 145 ; 
473.8 ; 0.8 ; 0.007 ; 0.004 ; g ; Sm-151 ; -1 ; 146 ; 
477.75 ; 0.04 ; 0.094 ; 0.010 ; g ; Sm-151 ; -1 ; 147 ; 
487.1 ; 0.2 ; 0.017 ; 0.005 ; g ; Sm-151 ; -1 ; 148 ; 
490.26 ; 0.05 ; 0.126 ; 0.011 ; g ; Sm-151 ; -1 ; 149 ; 
494.9 ; 0.4 ; 0.011 ; 0.005 ; g ; Sm-151 ; -1 ; 150 ; 
495.5 ; 0.4 ; 0.013 ; 0.005 ; g ; Sm-151 ; -1 ; 151 ; 
503.7 ; 0.7 ; 0.0045 ; 0.0023 ; g ; Sm-151 ; -1 ; 152 ; 
507.27 ; 0.14 ; 0.047 ; 0.007 ; g ; Sm-151 ; -1 ; 153 ; 
510.1 ; 0.7 ; 0.009 ; 0.004 ; g ; Sm-151 ; -1 ; 154 ; 
516.25 ; 0.06 ; 0.193 ; 0.016 ; g ; Sm-151 ; -1 ; 155 ; 
521.1 ; 0.2 ; 0.032 ; 0.005 ; g ; Sm-151 ; -1 ; 156 ; 
532.5 ; 0.2 ; 0.034 ; 0.005 ; g ; Sm-151 ; -1 ; 157 ; 
537.65 ; 0.11 ; 0.045 ; 0.007 ; g ; Sm-151 ; -1 ; 158 ; 
550.7 ; 0.3 ; 0.016 ; 0.003 ; g ; Sm-151 ; -1 ; 159 ; 
554.2 ; 0.3 ; 0.016 ; 0.003 ; g ; Sm-151 ; -1 ; 160 ; 
562.1 ; 0.3 ; 0.019 ; 0.004 ; g ; Sm-151 ; -1 ; 161 ; 
565.00 ; 0.04 ; 0.353 ; 0.025 ; g ; Sm-151 ; -1 ; 162 ; 
572.5 ; 0.2 ; 0.052 ; 0.012 ; g ; Sm-151 ; -1 ; 163 ; 
573.2 ; 0.2 ; 0.029 ; 0.007 ; g ; Sm-151 ; -1 ; 164 ; 
574.97 ; 0.07 ; 0.117 ; 0.011 ; g ; Sm-151 ; -1 ; 165 ; 
575.1 ; 1.0 ; 0.0029 ; 0.0012 ; g ; Sm-151 ; -1 ; 166 ; 
581.1 ; 0.6 ; 0.0045 ; 0.0014 ; g ; Sm-151 ; -1 ; 167 ; 
583.1 ; 0.2 ; 0.026 ; 0.004 ; g ; Sm-151 ; -1 ; 168 ; 
584.9 ; 0.4 ; 0.0085 ; 0.0017 ; g ; Sm-151 ; -1 ; 169 ; 
593.6 ; 0.4 ; 0.0101 ; 0.0021 ; g ; Sm-151 ; -1 ; 170 ; 
597.7 ; 0.1 ; 0.079 ; 0.010 ; g ; Sm-151 ; -1 ; 171 ; 
598 ; 1 ; 0.009 ; 0.005 ; g ; Sm-151 ; -1 ; 172 ; 
599.1 ; 0.7 ; 0.008 ; 0.004 ; g ; Sm-151 ; -1 ; 173 ; 
603.0 ; 0.6 ; 0.011 ; 0.004 ; g ; Sm-151 ; -1 ; 174 ; 
604.0 ; 0.6 ; 0.0081 ; 0.0023 ; g ; Sm-151 ; -1 ; 175 ; 
605.9 ; 0.5 ; 0.010 ; 0.003 ; g ; Sm-151 ; -1 ; 176 ; 
609.25 ; 0.10 ; 0.047 ; 0.005 ; g ; Sm-151 ; -1 ; 177 ; 
620.6 ; 0.2 ; 0.072 ; 0.008 ; g ; Sm-151 ; -1 ; 178 ; 
636.20 ; 0.03 ; 1.42 ; 0.11 ; g ; Sm-151 ; -1 ; 179 ; 
654.25 ; 0.06 ; 0.241 ; 0.019 ; g ; Sm-151 ; -1 ; 180 ; 
655.6 ; 0.5 ; 0.011 ; 0.005 ; g ; Sm-151 ; -1 ; 181 ; 
661.55 ; 0.15 ; 0.022 ; 0.009 ; g ; Sm-151 ; -1 ; 182 ; 
663.5 ; 0.1 ; 0.094 ; 0.010 ; g ; Sm-151 ; -1 ; 183 ; 
668.5 ; 0.8 ; 0.0034 ; 0.0016 ; g ; Sm-151 ; -1 ; 184 ; 
668.7 ; 0.2 ; 0.36 ; 0.05 ; g ; Sm-151 ; -1 ; 185 ; 
669.2 ; 0.2 ; 0.29 ; 0.05 ; g ; Sm-151 ; -1 ; 186 ; 
671.28 ; 0.03 ; 0.90 ; 0.08 ; g ; Sm-151 ; -1 ; 187 ; 
678.30 ; 0.15 ; 0.045 ; 0.005 ; g ; Sm-151 ; -1 ; 188 ; 
699.0 ; 0.8 ; 0.019 ; 0.006 ; g ; Sm-151 ; -1 ; 189 ; 
704.24 ; 0.08 ; 0.34 ; 0.03 ; g ; Sm-151 ; -1 ; 190 ; 
709.25 ; 0.06 ; 0.137 ; 0.013 ; g ; Sm-151 ; -1 ; 191 ; 
712.0 ; 0.1 ; 0.094 ; 0.010 ; g ; Sm-151 ; -1 ; 192 ; 
713.4 ; 0.5 ; 0.009 ; 0.004 ; g ; Sm-151 ; -1 ; 193 ; 
717.72 ; 0.08 ; 4.1 ; 0.3 ; g ; Sm-151 ; -1 ; 194 ; 
719.0 ; 0.5 ; 0.011 ; 0.004 ; g ; Sm-151 ; -1 ; 195 ; 
727.0 ; 0.3 ; 0.0067 ; 0.0014 ; g ; Sm-151 ; -1 ; 196 ; 
736.12 ; 0.10 ; 0.47 ; 0.05 ; g ; Sm-151 ; -1 ; 197 ; 
740.8 ; 0.2 ; 0.022 ; 0.005 ; g ; Sm-151 ; -1 ; 198 ; 
752.82 ; 0.08 ; 1.28 ; 0.11 ; g ; Sm-151 ; -1 ; 199 ; 
755 ; 1 ; 0.0067 ; 0.0023 ; g ; Sm-151 ; -1 ; 200 ; 
758.5 ; 0.4 ; 0.0090 ; 0.0021 ; g ; Sm-151 ; -1 ; 201 ; 
769.10 ; 0.08 ; 0.106 ; 0.010 ; g ; Sm-151 ; -1 ; 202 ; 
772.76 ; 0.08 ; 0.90 ; 0.08 ; g ; Sm-151 ; -1 ; 203 ; 
785.10 ; 0.07 ; 0.220 ; 0.018 ; g ; Sm-151 ; -1 ; 204 ; 
792.8 ; 0.7 ; 0.0022 ; 0.0016 ; g ; Sm-151 ; -1 ; 205 ; 
795.74 ; 0.09 ; 0.058 ; 0.005 ; g ; Sm-151 ; -1 ; 206 ; 
807.90 ; 0.06 ; 0.56 ; 0.05 ; g ; Sm-151 ; -1 ; 207 ; 
811.8 ; 0.1 ; 0.068 ; 0.008 ; g ; Sm-151 ; -1 ; 208 ; 
817.7 ; 0.2 ; 0.26 ; 0.06 ; g ; Sm-151 ;  ;  ; 
822.45 ; 0.11 ; 0.034 ; 0.010 ; g ; Sm-151 ; -1 ; 211 ; 
848.65 ; 0.07 ; 0.281 ; 0.024 ; g ; Sm-151 ; -1 ; 212 ; 
856.2 ; 0.3 ; 0.0065 ; 0.0012 ; g ; Sm-151 ; -1 ; 213 ; 
859.8 ; 0.3 ; 0.0083 ; 0.0012 ; g ; Sm-151 ; -1 ; 214 ; 
867.1 ; 0.7 ; 0.0029 ; 0.0012 ; g ; Sm-151 ; -1 ; 215 ; 
877.7 ; 0.1 ; 0.101 ; 0.010 ; g ; Sm-151 ; -1 ; 216 ; 
883.68 ; 0.13 ; 0.045 ; 0.005 ; g ; Sm-151 ; -1 ; 217 ; 
887.6 ; 0.6 ; 0.0027 ; 0.0009 ; g ; Sm-151 ; -1 ; 218 ; 
894.1 ; 0.7 ; 0.0027 ; 0.0009 ; g ; Sm-151 ; -1 ; 219 ; 
898.58 ; 0.12 ; 0.0247 ; 0.0025 ; g ; Sm-151 ; -1 ; 220 ; 
903.5 ; 0.5 ; 0.0032 ; 0.0009 ; g ; Sm-151 ; -1 ; 221 ; 
911.25 ; 0.15 ; 0.026 ; 0.003 ; g ; Sm-151 ; -1 ; 222 ; 
919.3 ; 0.7 ; 0.0018 ; 0.0009 ; g ; Sm-151 ; -1 ; 223 ; 
922.1 ; 0.7 ; 0.0013 ; 0.0007 ; g ; Sm-151 ; -1 ; 224 ; 
926.1 ; 0.5 ; 0.0040 ; 0.0007 ; g ; Sm-151 ; -1 ; 225 ; 
933.9 ; 0.5 ; 0.0038 ; 0.0007 ; g ; Sm-151 ; -1 ; 226 ; 
939.8 ; 0.5 ; 0.0038 ; 0.0010 ; g ; Sm-151 ; -1 ; 227 ; 
948.72 ; 0.07 ; 0.35 ; 0.03 ; g ; Sm-151 ; -1 ; 228 ; 
953.41 ; 0.11 ; 0.097 ; 0.010 ; g ; Sm-151 ; -1 ; 229 ; 
959.7 ; 0.3 ; 0.063 ; 0.008 ; g ; Sm-151 ; -1 ; 230 ; 
964.4 ; 0.4 ; 0.0047 ; 0.0010 ; g ; Sm-151 ; -1 ; 231 ; 
968.9 ; 2.0 ; 0.0146 ; 0.0017 ; g ; Sm-151 ; -1 ; 232 ; 
1012.2 ; 0.5 ; 0.0036 ; 0.0010 ; g ; Sm-151 ; -1 ; 233 ; 
==================================================================================================================
