Nuclide ; Am-245 
Element ; Americium
Z ; 95
Daughter(s) ; (B-) ; Cm-245 ; 100
Q- ; 894.1
Half-life (h) ; 2.05 ; 0.01
Half-life (s) ; 7.380E3 ; 0.036E3
Decay constant (1/s) ; 93.92E-6 ; 0.46E-6
Specific activity (Bq/g) ; 230.9E15 ; 1.1E15
Reference ; NDS 67 - 1999
Gamma emissions (733 lines) sorted by nuclide and by increasing energy
----------------------------------------------------- Am-245 -----------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end ; Parent
278.04 ; 0.15 ; 0.00000115 ; 0.00000003 ; g ; Np-237 ; 27 ; 9 ; Am-241
291.3 ; 0.2 ; 0.00000305 ; 0.00000008 ; g ; Np-237 ; 13 ; 1 ; Am-241
292.77 ; 0.06 ; 0.0000142 ; 0.0000003 ; g ; Np-237 ; 16 ; 3 ; Am-241
304.21 ; 0.20 ; 0.00000093 ; 0.00000002 ; g ; Np-237 ; 20 ; 5 ; Am-241
309.1 ; 0.3 ; 0.0000020 ; 0.0000003 ; g ; Np-237 ; 16 ; 2 ; Am-241
322.56 ; 0.03 ; 0.000151 ; 0.000004 ; g ; Np-237 ; 22 ; 5 ; Am-241
324.69 ;  ; 0.0000018 ; 0.0000003 ; g ; Np-237 ; -1 ; 11 ; Am-241
329.69 ;  ; 0.0000011 ; 0.0000002 ; g ; Np-237 ; -1 ; 12 ; Am-241
332.35 ; 0.03 ; 0.000150 ; 0.000004 ; g ; Np-237 ; 14 ; 0 ; Am-241
335.37 ; 0.03 ; 0.000496 ; 0.000007 ; g ; Np-237 ; 16 ; 1 ; Am-241
337.7 ; 0.2 ; 0.00000488 ; 0.00000009 ; g ; Np-237 ; 17 ; 1 ; Am-241
350.71 ;  ; 0.00000139 ; 0.00000005 ; g ; Np-237 ; -1 ; 13 ; Am-241
358.25 ; 0.20 ; 0.00000129 ; 0.00000005 ; g ; Np-237 ; 20 ; 3 ; Am-241
368.62 ; 0.03 ; 0.000214 ; 0.000005 ; g ; Np-237 ; 16 ; 0 ; Am-241
370.94 ; 0.03 ; 0.0000520 ; 0.0000008 ; g ; Np-237 ; 17 ; 0 ; Am-241
374.83 ;  ; 0.00000313 ; 0.00000006 ; g ; Np-237 ; -1 ; 14 ; Am-241
376.65 ; 0.03 ; 0.000137 ; 0.000003 ; g ; Np-237 ; 22 ; 3 ; Am-241
383.81 ; 0.03 ; 0.0000281 ; 0.0000006 ; g ; Np-237 ; 23 ; 3 ; Am-241
389.0 ; 0.3 ; 0.00000049 ;  ; g ; Np-237 ; -1 ; 15 ; Am-241
390.61 ; 0.05 ; 0.00000573 ; 0.00000010 ; g ; Np-237 ; -1 ; 16 ; Am-241
400.78 ; 0.10 ; 0.00000014 ; 0.00000003 ; g ; Np-237 ; 29 ; 7 ; Am-241
406.35 ; 0.15 ; 0.00000137 ; 0.00000005 ; g ; Np-237 ; 30 ; 7 ; Am-241
411.27 ;  ; 0.00000018 ; 0.00000004 ; g ; Np-237 ; -1 ; 17 ; Am-241
419.33 ; 0.04 ; 0.0000284 ; 0.0000004 ; g ; Np-237 ; 22 ; 1 ; Am-241
426.47 ; 0.04 ; 0.000031 ; 0.000006 ; g ; Np-237 ; 23 ; 1 ; Am-241
429.9 ; 0.1 ; 0.00000109 ; 0.00000005 ; g ; Np-237 ; -1 ; 18 ; Am-241
440.63 ;  ; 0.00000056 ; 0.00000003 ; g ; Np-237 ; -1 ; 19 ; Am-241
442.81 ; 0.07 ; 0.00000331 ; 0.00000008 ; g ; Np-237 ; -1 ; 20 ; Am-241
446.15 ; 0.06 ; 0.00000011 ; 0.00000002 ; g ; Np-237 ; 35 ; 13 ; Am-241
452.6 ; 0.2 ; 0.00000236 ; 0.00000007 ; g ; Np-237 ; 22 ; 0 ; Am-241
454.66 ; 0.08 ; 0.00000953 ; 0.00000012 ; g ; Np-237 ; 26 ; 2 ; Am-241
459.68 ; 0.10 ; 0.00000355 ; 0.00000007 ; g ; Np-237 ; 23 ; 0 ; Am-241
462.34 ; 0.08 ; 0.000001 ;  ; g ; Np-237 ; 29 ; 5 ; Am-241
468.12 ; 0.15 ; 0.00000269 ; 0.00000006 ; g ; Np-237 ; 30 ; 5 ; Am-241
486.05 ;  ; 0.00000105 ; 0.00000006 ; g ; Np-237 ; -1 ; 21 ; Am-241
487.13 ; 0.04 ; 0.00000062 ; 0.00000005 ; g ; Np-237 ; 28 ; 4 ; Am-241
494.39 ;  ; 0.00000010 ; 0.00000002 ; g ; Np-237 ; -1 ; 22 ; Am-241
501.39 ;  ; 0.00000014 ; 0.00000002 ; g ; Np-237 ; -1 ; 23 ; Am-241
512.5 ; 0.3 ; 0.0000021 ; 0.0000004 ; g ; Np-237 ; 27 ; 1 ; Am-241
514.0 ; 0.5 ; 0.0000038 ; 0.0000002 ; g ; Np-237 ; 26 ; 0 ; Am-241
522.06 ; 0.15 ; 0.00000099 ; 0.00000005 ; g ; Np-237 ; 30 ; 3 ; Am-241
525.14 ;  ; 0.00000016 ; 0.00000003 ; g ; Np-237 ; -1 ; 24 ; Am-241
529.17 ; 0.20 ; 0.00000069 ; 0.00000005 ; g ; Np-237 ; 38 ; 13 ; Am-241
532.44 ;  ; 0.00000008 ; 0.00000002 ; g ; Np-237 ; -1 ; 25 ; Am-241
546.12 ; 0.06 ; 0.00000025 ; 0.00000003 ; g ; Np-237 ; 27 ; 0 ; Am-241
548.15 ;  ; 0.00000005 ; 0.00000002 ; g ; Np-237 ; -1 ; 26 ; Am-241
555.25 ;  ; 0.00000009 ; 0.00000002 ; g ; Np-237 ; -1 ; 27 ; Am-241
563.46 ; 0.02 ; 0.00000044 ; 0.00000002 ; g ; Np-237 ; 33 ; 6 ; Am-241
573.94 ; 0.20 ; 0.00000128 ; 0.00000005 ; g ; Np-237 ; 36 ; 8 ; Am-241
582.89 ;  ; 0.00000101 ; 0.00000006 ; g ; Np-237 ; -1 ; 28 ; Am-241
586.59 ; 0.20 ; 0.00000124 ; 0.00000005 ; g ; Np-237 ; 31 ; 2 ; Am-241
590.09 ; 0.04 ; 0.00000280 ; 0.00000006 ; g ; Np-237 ; 28 ; 0 ; Am-241
597.19 ; 0.02 ; 0.00000729 ; 0.00000011 ; g ; Np-237 ; 34 ; 6 ; Am-241
600.26 ;  ; 0.00000022 ; 0.00000003 ; g ; Np-237 ; -1 ; 29 ; Am-241
619.01 ; 0.02 ; 0.000060 ; 0.000002 ; g ; Np-237 ; 33 ; 4 ; Am-241
627.18 ; 0.20 ; 0.00000051 ; 0.00000002 ; g ; Np-237 ; 38 ; 8 ; Am-241
632.93 ; 0.15 ; 0.00000124 ; 0.00000005 ; g ; Np-237 ; 32 ; 1 ; Am-241
636.9 ;  ; 0.00000021 ; 0.00000003 ; g ; Np-237 ; -1 ; 30 ; Am-241
641.32 ; 0.04 ; 0.00000704 ; 0.00000010 ; g ; Np-237 ; 36 ; 6 ; Am-241
652.73 ; 0.02 ; 0.0000376 ; 0.0000009 ; g ; Np-237 ; 34 ; 4 ; Am-241
662.40 ; 0.02 ; 0.000367 ; 0.000006 ; g ; Np-237 ; 33 ; 2 ; Am-241
666.2 ; 0.2 ; 0.00000095 ; 0.00000007 ; g ; Np-237 ; 32 ; 0 ; Am-241
669.83 ; 0.02 ; 0.00000051 ; 0.00000007 ; g ; Np-237 ; 36 ; 5 ; Am-241
675.78 ; 0.13 ; 0.00000085 ; 0.00000005 ; g ; Np-237 ; 37 ; 5 ; Am-241
679.79 ; 0.02 ; 0.00000331 ; 0.00000008 ; g ; Np-237 ; 34 ; 3 ; Am-241
688.72 ; 0.04 ; 0.0000323 ; 0.0000006 ; g ; Np-237 ; 33 ; 1 ; Am-241
693.46 ;  ; 0.00000354 ; 0.00000008 ; g ; Np-237 ; -1 ; 31 ; Am-241
696.14 ; 0.02 ; 0.00000517 ; 0.00000008 ; g ; Np-237 ; 34 ; 2 ; Am-241
709.42 ; 0.05 ; 0.00000641 ; 0.00000019 ; g ; Np-237 ; -1 ; 32 ; Am-241
712.5 ;  ; 0.00000020 ; 0.00000003 ; g ; Np-237 ; -1 ; 33 ; Am-241
721.96 ; 0.02 ; 0.000196 ; 0.000005 ; g ; Np-237 ; 33 ; 0 ; Am-241
729.72 ; 0.15 ; 0.00000137 ; 0.00000005 ; g ; Np-237 ; 37 ; 3 ; Am-241
731.44 ;  ; 0.00000046 ; 0.00000004 ; g ; Np-237 ; -1 ; 34 ; Am-241
736.68 ;  ; 0.00000128 ; 0.00000005 ; g ; Np-237 ; -1 ; 35 ; Am-241
737.34 ; 0.05 ; 0.00000794 ; 0.00000011 ; g ; Np-237 ; 35 ; 1 ; Am-241
740.51 ;  ; 0.00000019 ; 0.00000003 ; g ; Np-237 ; -1 ; 36 ; Am-241
742.9 ; 0.3 ; 0.00000035 ;  ; g ; Np-237 ; -1 ; 37 ; Am-241
745.02 ;  ; 0.00000009 ; 0.00000002 ; g ; Np-237 ; -1 ; 38 ; Am-241
750.39 ;  ; 0.00000006 ; 0.00000002 ; g ; Np-237 ; -1 ; 39 ; Am-241
755.68 ; 0.02 ; 0.00000784 ; 0.00000011 ; g ; Np-237 ; 34 ; 0 ; Am-241
759.5 ; 0.1 ; 0.00000181 ; 0.00000005 ; g ; Np-237 ; -1 ; 40 ; Am-241
763.31 ;  ; 0.00000023 ; 0.00000002 ; g ; Np-237 ; -1 ; 41 ; Am-241
766.62 ; 0.04 ; 0.00000501 ; 0.00000006 ; g ; Np-237 ; 36 ; 1 ; Am-241
770.57 ; 0.10 ; 0.00000481 ; 0.00000007 ; g ; Np-237 ; 35 ; 0 ; Am-241
772.57 ; 0.12 ; 0.00000279 ; 0.00000004 ; g ; Np-237 ; 37 ; 1 ; Am-241
774.67 ;  ; 0.00000011 ; 0.00000002 ; g ; Np-237 ; -1 ; 42 ; Am-241
777.39 ;  ; 0.00000015 ; 0.00000002 ; g ; Np-237 ; -1 ; 43 ; Am-241
780.53 ;  ; 0.00000031 ; 0.00000002 ; g ; Np-237 ; -1 ; 44 ; Am-241
782.2 ; 0.5 ; 0.00000015 ;  ; g ; Np-237 ; -1 ; 45 ; Am-241
786.00 ; 0.15 ; 0.00000062 ;  ; g ; Np-237 ; 39 ; 3 ; Am-241
789.0 ; 0.3 ; 0.00000042 ; 0.00000006 ; g ; Np-237 ; -1 ; 46 ; Am-241
792.6 ;  ; 0.00000003 ; 0.00000001 ; g ; Np-237 ; -1 ; 47 ; Am-241
794.92 ; 0.20 ; 0.00000094 ;  ; g ; Np-237 ; -1 ; 48 ; Am-241
801.94 ; 0.20 ; 0.00000123 ; 0.00000007 ; g ; Np-237 ; 39 ; 2 ; Am-241
803.19 ;  ; 0.00000016 ; 0.00000003 ; g ; Np-237 ; -1 ; 49 ; Am-241
805.77 ; 0.12 ; 0.00000031 ;  ; g ; Np-237 ; 37 ; 0 ; Am-241
811.9 ; 0.3 ; 0.00000063 ; 0.00000006 ; g ; Np-237 ; -1 ; 50 ; Am-241
819.33 ;  ; 0.00000043 ; 0.00000006 ; g ; Np-237 ; -1 ; 51 ; Am-241
822.21 ;  ; 0.00000024 ; 0.00000006 ; g ; Np-237 ; -1 ; 52 ; Am-241
828.60 ; 0.12 ; 0.00000021 ; 0.00000004 ; g ; Np-237 ; 39 ; 1 ; Am-241
835.21 ;  ; 0.00000003 ; 0.00000001 ; g ; Np-237 ; -1 ; 53 ; Am-241
838.88 ;  ; 0.00000004 ; 0.00000001 ; g ; Np-237 ; -1 ; 54 ; Am-241
841.14 ;  ; 0.00000010 ; 0.00000003 ; g ; Np-237 ; -1 ; 55 ; Am-241
843.7 ;  ; 0.00000097 ; 0.00000008 ; g ; Np-237 ; -1 ; 56 ; Am-241
846.86 ;  ; 0.00000016 ; 0.00000003 ; g ; Np-237 ; -1 ; 57 ; Am-241
847.4 ; 0.5 ; 0.00000027 ; 0.00000003 ; g ; Np-237 ; -1 ; 58 ; Am-241
851.6 ; 1.0 ; 0.00000041 ; 0.00000006 ; g ; Np-237 ; -1 ; 59 ; Am-241
854.95 ;  ; 0.00000023 ; 0.00000004 ; g ; Np-237 ; -1 ; 60 ; Am-241
856.26 ;  ; 0.00000010 ; 0.00000003 ; g ; Np-237 ; -1 ; 61 ; Am-241
861.34 ; 0.20 ; 0.00000008 ; 0.00000003 ; g ; Np-237 ; 40 ; 2 ; Am-241
861.80 ; 0.12 ; 0.00000061 ; 0.00000006 ; g ; Np-237 ; 39 ; 0 ; Am-241
870.63 ;  ; 0.00000150 ; 0.00000004 ; g ; Np-237 ; -1 ; 62 ; Am-241
882 ;  ; 0.00000004 ; 0.00000001 ; g ; Np-237 ; -1 ; 63 ; Am-241
886.53 ;  ; 0.00000015 ; 0.00000003 ; g ; Np-237 ; -1 ; 64 ; Am-241
887.68 ; 0.20 ; 0.00000033 ; 0.00000006 ; g ; Np-237 ; 40 ; 1 ; Am-241
890.38 ;  ; 0.00000032 ; 0.00000005 ; g ; Np-237 ; -1 ; 65 ; Am-241
894.47 ;  ; 0.00000003 ; 0.00000001 ; g ; Np-237 ; -1 ; 66 ; Am-241
898.17 ;  ; 0.00000006 ; 0.00000002 ; g ; Np-237 ; -1 ; 67 ; Am-241
902.61 ;  ; 0.00000033 ; 0.00000003 ; g ; Np-237 ; -1 ; 68 ; Am-241
909.95 ;  ; 0.00000005 ; 0.00000001 ; g ; Np-237 ; -1 ; 69 ; Am-241
912.4 ;  ; 0.00000028 ; 0.00000003 ; g ; Np-237 ; -1 ; 70 ; Am-241
920.88 ; 0.20 ; 0.00000019 ; 0.00000003 ; g ; Np-237 ; 40 ; 0 ; Am-241
928.95 ;  ; 0.00000009 ; 0.00000002 ; g ; Np-237 ; -1 ; 71 ; Am-241
939.2 ;  ; 0.00000005 ; 0.00000001 ; g ; Np-237 ; -1 ; 72 ; Am-241
946.06 ;  ; 0.000000010 ; 0.000000002 ; g ; Np-237 ; 41 ; 0 ; Am-241
952.72 ;  ; 0.00000003 ; 0.00000001 ; g ; Np-237 ; -1 ; 73 ; Am-241
955.91 ;  ; 0.00000060 ; 0.00000005 ; g ; Np-237 ; -1 ; 74 ; Am-241
962.19 ;  ; 0.00000004 ; 0.00000001 ; g ; Np-237 ; 42 ; 0 ; Am-241
969.09 ;  ; 0.00000003 ; 0.00000001 ; g ; Np-237 ; -1 ; 75 ; Am-241
980.84 ;  ; 0.00000003 ; 0.00000001 ; g ; Np-237 ; -1 ; 76 ; Am-241
1014.33 ;  ; 0.0000010 ; 0.0000002 ; g ; Np-237 ; 43 ; 0 ; Am-241
------------------------------------------------------ U-237 -----------------------------------------------------
13.81 ; 0.02 ; 0.099 ; 0.004 ; g ; Np-237 ; 6 ; 5 ; U-237
26.34463 ; 0.00024 ; 2.43 ; 0.06 ; g ; Np-237 ; 2 ; 1 ; U-237
33.19629 ; 0.00022 ; 0.130 ; 0.005 ; g ; Np-237 ; 1 ; 0 ; U-237
38.54 ; 0.03 ; 0.0033 ; 0.0020 ; g ; Np-237 ; 9 ; 7 ; U-237
42.704 ; 0.005 ; 0.0085 ;  ; g ; Np-237 ; 3 ; 1 ; U-237
43.420 ; 0.003 ; 0.024 ; 0.002 ; g ; Np-237 ; 4 ; 2 ; U-237
51.01 ; 0.03 ; 0.340 ; 0.014 ; g ; Np-237 ; 7 ; 6 ; U-237
59.54091 ; 0.00010 ; 34.1 ; 0.9 ; g ; Np-237 ; 2 ; 0 ; U-237
64.83 ; 0.02 ; 1.286 ; 0.017 ; g ; Np-237 ; 7 ; 5 ; U-237
69.76 ; 0.03 ; 0.00095 ; 0.00019 ; g ; Np-237 ; 4 ; 1 ; U-237
75.899 ; 0.005 ; 0.00091 ;  ; g ; Np-237 ; 3 ; 0 ; U-237
102.959 ; 0.003 ; 0.0064 ; 0.0009 ; g ; Np-237 ; 4 ; 0 ; U-237
164.61 ; 0.02 ; 1.86 ; 0.03 ; g ; Np-237 ; 5 ; 4 ; U-237
208.00 ; 0.01 ; 21.3 ; 0.3 ; g ; Np-237 ; 5 ; 2 ; U-237
221.80 ; 0.04 ; 0.0204 ; 0.0008 ; g ; Np-237 ; 6 ; 2 ; U-237
234.40 ; 0.04 ; 0.0205 ; 0.0008 ; g ; Np-237 ; 5 ; 1 ; U-237
267.556 ; 0.012 ; 0.721 ; 0.010 ; g ; Np-237 ; 5 ; 0 ; U-237
292.77 ; 0.06 ; 0.0025 ; 0.0007 ; g ; Np-237 ; 8 ; 3 ; U-237
309.1 ; 0.3 ; 0.00027 ;  ; g ; Np-237 ; 8 ; 2 ; U-237
332.376 ; 0.016 ; 1.199 ; 0.016 ; g ; Np-237 ; 7 ; 0 ; U-237
335.38 ; 0.04 ; 0.0958 ; 0.0022 ; g ; Np-237 ; 8 ; 1 ; U-237
337.7 ; 0.2 ; 0.0089 ; 0.0005 ; g ; Np-237 ; 9 ; 1 ; U-237
340.45 ;  ; 0.0016 ; 0.0003 ; g ; Np-237 ; -1 ; 2 ; U-237
368.602 ; 0.020 ; 0.0416 ; 0.0017 ; g ; Np-237 ; 8 ; 0 ; U-237
370.928 ; 0.023 ; 0.109 ; 0.002 ; g ; Np-237 ; 9 ; 0 ; U-237
----------------------------------------------------- Np-237 -----------------------------------------------------
5.18 ;  ; 0.220 ; 0.005 ; g ; Pa-233 ; 7 ; 6 ; Np-237
8.22 ; 0.05 ; 0.12 ; 0.05 ; g ; Pa-233 ; 5 ; 4 ; Np-237
21.5 ;  ; 0.352 ; 0.013 ; g ; Pa-233 ; -1 ; 1 ; Np-237
27.7 ;  ; 0.84 ; 0.07 ; g ; Pa-233 ; -1 ; 2 ; Np-237
29.374 ; 0.020 ; 14.3 ; 0.6 ; g ; Pa-233 ; 4 ; 2 ; Np-237
36.32 ; 0.02 ; 0.005 ; 0.001 ; g ; Pa-233 ; 14 ; 12 ; Np-237
46.53 ; 0.06 ; 0.109 ; 0.004 ; g ; Pa-233 ; 6 ; 2 ; Np-237
57.104 ; 0.020 ; 0.381 ; 0.021 ; g ; Pa-233 ; 2 ; 0 ; Np-237
