Nuclide ; I-132 
Element ; Iodine
Z ; 53
Daughter(s) ; (B-) ; Xe-132 ; 100
Q- ; 3577
Possible parent(s) ; (I.T.) ; I-132m ; 86 ; (B-) ; Te-132 ; 100
Half-life (h) ; 2.295 ; 0.013
Half-life (s) ; 8.262E3 ; 0.047E3
Decay constant (1/s) ; 83.90E-6 ; 0.48E-6
Specific activity (Bq/g) ; 382.8E15 ; 2.2E15
Reference ; NDS 104 - 2005
Emissions (160 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1636.5 ; 0.6 ; 0.012 ; 0.004 ; g ; Xe-132 ; -1 ; 111 ; 
1639.1 ; 0.5 ; 0.008 ; 0.002 ; g ; Xe-132 ; -1 ; 112 ; 
1644.0 ; 0.6 ; 0.013 ; 0.004 ; g ; Xe-132 ; -1 ; 113 ; 
1661.4 ; 0.5 ; 0.016 ; 0.003 ; g ; Xe-132 ; -1 ; 114 ; 
1671.3 ; 0.4 ; 0.022 ; 0.004 ; g ; Xe-132 ; -1 ; 115 ; 
1679.3 ; 0.6 ; 0.006 ; 0.002 ; g ; Xe-132 ; -1 ; 116 ; 
1715.4 ; 0.4 ; 0.055 ; 0.004 ; g ; Xe-132 ; -1 ; 117 ; 
1720.6 ; 0.5 ; 0.054 ; 0.004 ; g ; Xe-132 ; -1 ; 118 ; 
1727.2 ; 0.4 ; 0.067 ; 0.006 ; g ; Xe-132 ; -1 ; 119 ; 
1752.3 ; 0.7 ; 0.025 ; 0.008 ; g ; Xe-132 ; -1 ; 120 ; 
1757.4 ; 0.2 ; 0.30 ; 0.03 ; g ; Xe-132 ; -1 ; 121 ; 
1760.4 ; 0.6 ; 0.06 ; 0.02 ; g ; Xe-132 ; -1 ; 122 ; 
1768.5 ; 0.8 ; 0.025 ; 0.008 ; g ; Xe-132 ; -1 ; 123 ; 
1778.5 ; 0.4 ; 0.079 ; 0.008 ; g ; Xe-132 ; -1 ; 124 ; 
1786.5 ; 0.6 ; 0.0109 ; 0.0020 ; g ; Xe-132 ; -1 ; 125 ; 
1814.0 ; 0.5 ; 0.016 ; 0.004 ; g ; Xe-132 ; -1 ; 126 ; 
1830.1 ; 0.5 ; 0.028 ; 0.005 ; g ; Xe-132 ; -1 ; 127 ; 
1879.2 ; 0.7 ; 0.014 ; 0.003 ; g ; Xe-132 ; -1 ; 128 ; 
1913.7 ; 0.5 ; 0.03 ; 0.01 ; g ; Xe-132 ; -1 ; 129 ; 
1921.08 ; 0.12 ; 1.23 ; 0.06 ; g ; Xe-132 ; -1 ; 130 ; 
1925.7 ; 0.1 ; 0.002 ; 0.001 ; g ; Xe-132 ; -1 ; 131 ; 
1939.5 ; 0.7 ; 0.0049 ; 0.0020 ; g ; Xe-132 ; -1 ; 132 ; 
1985.638 ; 0.008 ; 0.012 ; 0.002 ; g ; Xe-132 ; -1 ; 133 ; 
2002.2 ; 0.5 ; 1.14 ; 0.08 ; g ; Xe-132 ; -1 ; 134 ; 
2086.82 ; 0.15 ; 0.26 ; 0.02 ; g ; Xe-132 ; -1 ; 135 ; 
2172.68 ; 0.15 ; 0.21 ; 0.02 ; g ; Xe-132 ; -1 ; 136 ; 
2187.0 ; 0.6 ; 0.007 ; 0.003 ; g ; Xe-132 ; -1 ; 137 ; 
2204.2 ; 0.6 ; 0.003 ; 0.002 ; g ; Xe-132 ; -1 ; 176 ; 
2223.17 ; 0.15 ; 0.12 ; 0.02 ; g ; Xe-132 ; -1 ; 139 ; 
2249.1 ; 0.3 ; 0.034 ; 0.002 ; g ; Xe-132 ; -1 ; 140 ; 
2290.6 ; 0.6 ; 0.0036 ; 0.0008 ; g ; Xe-132 ; -1 ; 141 ; 
2390.48 ; 0.15 ; 0.188 ; 0.020 ; g ; Xe-132 ; -1 ; 142 ; 
2408.9 ; 0.6 ; 0.0094 ; 0.0008 ; g ; Xe-132 ; -1 ; 143 ; 
2416.9 ; 0.4 ; 0.0028 ; 0.0008 ; g ; Xe-132 ;  ;  ; 
2444.0 ; 0.6 ; 0.0056 ; 0.0008 ; g ; Xe-132 ; -1 ; 144 ; 
2454.8 ; 0.4 ; 0.0021 ; 0.0005 ; g ; Xe-132 ; -1 ; 145 ; 
2487.8 ; 0.6 ; 0.0008 ; 0.0002 ; g ; Xe-132 ; -1 ; 146 ; 
2525.14 ; 0.15 ; 0.039 ; 0.004 ; g ; Xe-132 ; -1 ; 147 ; 
2546.6 ; 0.6 ; 0.0016 ; 0.0005 ; g ; Xe-132 ; -1 ; 148 ; 
2569.7 ; 0.4 ; 0.005 ; 0.001 ; g ; Xe-132 ; -1 ; 149 ; 
2593.8 ; 0.8 ; 0.0012 ; 0.0003 ; g ; Xe-132 ; -1 ; 150 ; 
2603.2 ; 0.5 ; 0.0015 ; 0.0003 ; g ; Xe-132 ; -1 ; 151 ; 
2614.5 ; 0.4 ; 0.004 ; 0.001 ; g ; Xe-132 ; -1 ; 153 ; 
2653.8 ; 0.6 ; 0.0010 ; 0.0003 ; g ; Xe-132 ; -1 ; 154 ; 
2717.5 ; 0.6 ; 0.0035 ; 0.0005 ; g ; Xe-132 ; -1 ; 156 ; 
2757.8 ; 0.7 ; 0.0013 ; 0.0006 ; g ; Xe-132 ; -1 ; 157 ; 
==================================================================================================================
