Nuclide ; Xe-139 
Element ; Xenon
Z ; 54
Daughter(s) ; (B-) ; Cs-139 ; 100
Q- ; 5056.6
Half-life (s) ; 39.68 ; 0.14
Decay constant (1/s) ; 17.47E-3 ; 0.06E-3
Specific activity (Bq/g) ; 75.68E18 ; 0.27E18
Reference ; NDS 57 & 92 - 1999
Emissions (257 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
549.02 ; 0.04 ; 0.75 ; 0.08 ; g ; Cs-139 ;  ;  ; 
565.4 ; 0.3 ; 0.09 ; 0.03 ; g ; Cs-139 ; -1 ; 36 ; 
569.64 ; 0.22 ; 0.15 ; 0.07 ; g ; Cs-139 ; -1 ; 37 ; 
579.4 ; 0.1 ; 0.056 ; 0.009 ; g ; Cs-139 ; -1 ; 38 ; 
585.6 ; 0.1 ; 0.045 ; 0.008 ; g ; Cs-139 ; -1 ; 39 ; 
589.8 ; 0.4 ; 0.084 ; 0.011 ; g ; Cs-139 ; -1 ; 40 ; 
595.43 ; 0.13 ; 0.28 ; 0.09 ; g ; Cs-139 ; -1 ; 41 ; 
601.84 ; 0.07 ; 1.2 ; 0.7 ; g ; Cs-139 ; -1 ; 42 ; 
612.82 ; 0.04 ; 5.7 ; 0.7 ; g ; Cs-139 ;  ;  ; 
624.3 ; 0.7 ; 0.095 ; 0.012 ; g ; Cs-139 ; -1 ; 45 ; 
626.89 ; 0.11 ; 0.95 ; 0.20 ; g ; Cs-139 ; -1 ; 46 ; 
634.2 ; 0.1 ; 0.034 ; 0.007 ; g ; Cs-139 ; -1 ; 47 ; 
646.5 ; 0.7 ; 0.62 ; 0.07 ; g ; Cs-139 ; -1 ; 48 ; 
652.5 ; 0.2 ; 0.27 ; 0.03 ; g ; Cs-139 ; -1 ; 49 ; 
672.39 ; 0.18 ; 0.146 ; 0.017 ; g ; Cs-139 ; -1 ; 50 ; 
675.79 ; 0.16 ; 0.162 ; 0.019 ; g ; Cs-139 ; -1 ; 51 ; 
699.6 ; 0.3 ; 0.084 ; 0.011 ; g ; Cs-139 ; -1 ; 52 ; 
710.40 ; 0.18 ; 0.196 ; 0.022 ; g ; Cs-139 ; -1 ; 53 ; 
716.96 ; 0.22 ; 0.162 ; 0.019 ; g ; Cs-139 ; -1 ; 54 ; 
719.8 ; 0.6 ; 0.07 ; 0.03 ; g ; Cs-139 ; -1 ; 55 ; 
723.84 ; 0.06 ; 1.8 ; 0.2 ; g ; Cs-139 ; -1 ; 56 ; 
730.4 ; 0.3 ; 0.151 ; 0.018 ; g ; Cs-139 ; -1 ; 57 ; 
732.42 ; 0.06 ; 1.91 ; 0.21 ; g ; Cs-139 ; -1 ; 58 ; 
745.16 ; 0.07 ; 0.53 ; 0.08 ; g ; Cs-139 ;  ;  ; 
761.04 ; 0.16 ; 0.196 ; 0.022 ; g ; Cs-139 ; -1 ; 61 ; 
772.0 ; 0.1 ; 0.056 ; 0.009 ; g ; Cs-139 ; -1 ; 62 ; 
773.4 ; 0.5 ; 0.112 ; 0.014 ; g ; Cs-139 ; -1 ; 63 ; 
775.6 ; 0.4 ; 0.084 ; 0.011 ; g ; Cs-139 ; -1 ; 64 ; 
783.1 ; 0.5 ; 0.062 ; 0.024 ; g ; Cs-139 ; -1 ; 65 ; 
786.7 ; 0.6 ; 0.022 ; 0.006 ; g ; Cs-139 ; -1 ; 66 ; 
788.04 ; 0.08 ; 3.5 ; 0.4 ; g ; Cs-139 ; -1 ; 67 ; 
801.62 ; 0.09 ; 0.59 ; 0.07 ; g ; Cs-139 ; -1 ; 68 ; 
818.29 ; 0.15 ; 0.27 ; 0.03 ; g ; Cs-139 ; -1 ; 69 ; 
820.5 ; 0.4 ; 0.078 ; 0.010 ; g ; Cs-139 ; -1 ; 70 ; 
832.41 ; 0.24 ; 0.073 ; 0.010 ; g ; Cs-139 ; -1 ; 71 ; 
847.45 ; 0.12 ; 0.26 ; 0.03 ; g ; Cs-139 ; -1 ; 72 ; 
868.7 ; 0.1 ; 0.056 ; 0.009 ; g ; Cs-139 ; -1 ; 73 ; 
879.74 ; 0.18 ; 0.157 ; 0.021 ; g ; Cs-139 ; -1 ; 74 ; 
888.6 ; 0.5 ; 0.067 ; 0.009 ; g ; Cs-139 ; -1 ; 75 ; 
891.76 ; 0.18 ; 0.174 ; 0.022 ; g ; Cs-139 ; -1 ; 76 ; 
896.3 ; 0.3 ; 0.15 ; 0.08 ; g ; Cs-139 ; -1 ; 77 ; 
908.9 ; 0.1 ; 0.22 ; 0.03 ; g ; Cs-139 ; -1 ; 78 ; 
924.5 ; 0.6 ; 0.162 ; 0.021 ; g ; Cs-139 ; -1 ; 79 ; 
926.8 ; 0.8 ; 0.034 ; 0.007 ; g ; Cs-139 ; -1 ; 80 ; 
937.9 ; 0.4 ; 0.067 ; 0.010 ; g ; Cs-139 ; -1 ; 81 ; 
942.61 ; 0.22 ; 0.08 ; 0.05 ; g ; Cs-139 ; -1 ; 82 ; 
946.5 ; 0.3 ; 0.062 ; 0.034 ; g ; Cs-139 ; -1 ; 83 ; 
957.3 ; 0.4 ; 0.067 ; 0.010 ; g ; Cs-139 ; -1 ; 84 ; 
960.6 ; 0.5 ; 0.056 ; 0.013 ; g ; Cs-139 ; -1 ; 85 ; 
967.3 ; 0.5 ; 0.067 ; 0.010 ; g ; Cs-139 ; -1 ; 86 ; 
970.3 ; 0.4 ; 0.084 ; 0.011 ; g ; Cs-139 ; -1 ; 87 ; 
980.59 ; 0.18 ; 0.123 ; 0.015 ; g ; Cs-139 ; -1 ; 88 ; 
980.8 ; 0.1 ; 0.123 ; 0.015 ; g ; Cs-139 ; -1 ; 89 ; 
986.02 ; 0.11 ; 0.302 ; 0.034 ; g ; Cs-139 ; -1 ; 90 ; 
996.4 ; 0.2 ; 0.30 ; 0.03 ; g ; Cs-139 ; -1 ; 91 ; 
1001.7 ; 0.4 ; 0.062 ; 0.009 ; g ; Cs-139 ; -1 ; 92 ; 
1006.0 ; 0.3 ; 0.26 ; 0.03 ; g ; Cs-139 ; -1 ; 93 ; 
1017.7 ; 0.3 ; 0.090 ; 0.015 ; g ; Cs-139 ; -1 ; 94 ; 
1022.0 ; 0.6 ; 0.039 ; 0.007 ; g ; Cs-139 ; -1 ; 95 ; 
1036.3 ; 0.3 ; 0.123 ; 0.018 ; g ; Cs-139 ; -1 ; 96 ; 
1046.31 ; 0.15 ; 0.30 ; 0.03 ; g ; Cs-139 ; -1 ; 97 ; 
1067.56 ; 0.24 ; 0.163 ; 0.020 ; g ; Cs-139 ;  ;  ; 
1099.4 ; 0.5 ; 0.062 ; 0.009 ; g ; Cs-139 ; -1 ; 100 ; 
1105.6 ; 0.3 ; 0.101 ; 0.013 ; g ; Cs-139 ; -1 ; 101 ; 
1114.8 ; 0.1 ; 0.134 ; 0.019 ; g ; Cs-139 ; -1 ; 102 ; 
1115.0 ; 0.1 ; 0.174 ; 0.034 ; g ; Cs-139 ; -1 ; 103 ; 
1129.2 ; 0.1 ; 0.078 ; 0.010 ; g ; Cs-139 ; -1 ; 105 ; 
1137.52 ; 0.10 ; 0.36 ; 0.06 ; g ; Cs-139 ; -1 ; 106 ; 
1149.2 ; 0.3 ; 0.140 ; 0.023 ; g ; Cs-139 ; -1 ; 107 ; 
1171.5 ; 0.4 ; 0.146 ; 0.017 ; g ; Cs-139 ; -1 ; 108 ; 
1176.3 ; 0.6 ; 0.078 ; 0.010 ; g ; Cs-139 ; -1 ; 109 ; 
1178.73 ; 0.12 ; 0.37 ; 0.07 ; g ; Cs-139 ;  ;  ; 
1190.6 ; 0.6 ; 0.08 ; 0.04 ; g ; Cs-139 ; -1 ; 112 ; 
1199.43 ; 0.23 ; 0.18 ; 0.05 ; g ; Cs-139 ; -1 ; 113 ; 
1206.45 ; 0.10 ; 0.540 ; 0.046 ; g ; Cs-139 ;  ;  ; 
1214.9 ; 0.4 ; 0.073 ; 0.024 ; g ; Cs-139 ; -1 ; 116 ; 
1219.33 ; 0.21 ; 0.19 ; 0.04 ; g ; Cs-139 ; -1 ; 117 ; 
1228.8 ; 0.5 ; 0.078 ; 0.010 ; g ; Cs-139 ; -1 ; 118 ; 
1233.8 ; 0.1 ; 0.039 ; 0.007 ; g ; Cs-139 ; -1 ; 119 ; 
1242.88 ; 0.08 ; 0.65 ; 0.07 ; g ; Cs-139 ; -1 ; 120 ; 
1259.26 ; 0.09 ; 0.55 ; 0.07 ; g ; Cs-139 ; -1 ; 121 ; 
1267.0 ; 0.1 ; 0.045 ; 0.008 ; g ; Cs-139 ; -1 ; 122 ; 
1273.1 ; 0.5 ; 0.045 ; 0.008 ; g ; Cs-139 ; -1 ; 123 ; 
1289.47 ; 0.19 ; 0.49 ; 0.06 ; g ; Cs-139 ; -1 ; 124 ; 
1291.4 ; 0.4 ; 0.17 ; 0.03 ; g ; Cs-139 ; -1 ; 125 ; 
1297.85 ; 0.19 ; 0.44 ; 0.05 ; g ; Cs-139 ; -1 ; 126 ; 
1299.8 ; 0.9 ; 0.050 ; 0.008 ; g ; Cs-139 ; -1 ; 127 ; 
1309.4 ; 0.8 ; 0.42 ; 0.07 ; g ; Cs-139 ;  ;  ; 
1316.4 ; 0.4 ; 0.151 ; 0.020 ; g ; Cs-139 ; -1 ; 130 ; 
1324.38 ; 0.21 ; 0.21 ; 0.03 ; g ; Cs-139 ; -1 ; 131 ; 
1344.93 ; 0.07 ; 1.11 ; 0.13 ; g ; Cs-139 ;  ;  ; 
1351.6 ; 0.4 ; 0.095 ; 0.012 ; g ; Cs-139 ; -1 ; 134 ; 
1362.91 ; 0.12 ; 0.31 ; 0.04 ; g ; Cs-139 ; -1 ; 135 ; 
1367.19 ; 0.16 ; 0.168 ; 0.019 ; g ; Cs-139 ; -1 ; 136 ; 
1386.19 ; 0.11 ; 0.52 ; 0.06 ; g ; Cs-139 ; -1 ; 137 ; 
1404.16 ; 0.25 ; 0.129 ; 0.015 ; g ; Cs-139 ; -1 ; 138 ; 
1416.5 ; 0.4 ; 0.174 ; 0.020 ; g ; Cs-139 ; -1 ; 139 ; 
1416.94 ; 0.20 ; 0.16 ; 0.03 ; g ; Cs-139 ; -1 ; 140 ; 
1428.70 ; 0.21 ; 0.185 ; 0.021 ; g ; Cs-139 ; -1 ; 141 ; 
1434.13 ; 0.24 ; 0.25 ; 0.03 ; g ; Cs-139 ; -1 ; 142 ; 
1437.7 ; 0.7 ; 0.11 ; 0.04 ; g ; Cs-139 ; -1 ; 143 ; 
1449.0 ; 0.4 ; 0.140 ; 0.016 ; g ; Cs-139 ; -1 ; 144 ; 
1453.32 ; 0.10 ; 0.49 ; 0.06 ; g ; Cs-139 ; -1 ; 145 ; 
1458.98 ; 0.22 ; 0.25 ; 0.10 ; g ; Cs-139 ; -1 ; 146 ; 
1481.5 ; 0.1 ; 0.067 ; 0.014 ; g ; Cs-139 ; -1 ; 147 ; 
1490.0 ; 0.4 ; 0.21 ; 0.04 ; g ; Cs-139 ; -1 ; 148 ; 
1503.1 ; 0.6 ; 0.202 ; 0.023 ; g ; Cs-139 ; -1 ; 149 ; 
1520.17 ; 0.08 ; 0.71 ; 0.09 ; g ; Cs-139 ; -1 ; 150 ; 
1540.1 ; 0.7 ; 0.062 ; 0.009 ; g ; Cs-139 ; -1 ; 151 ; 
1543.6 ; 0.6 ; 0.028 ; 0.007 ; g ; Cs-139 ; -1 ; 152 ; 
1579.5 ; 0.4 ; 0.20 ; 0.04 ; g ; Cs-139 ; -1 ; 153 ; 
1584.7 ; 0.4 ; 0.12 ; 0.04 ; g ; Cs-139 ; -1 ; 154 ; 
1608.7 ; 0.6 ; 0.095 ; 0.012 ; g ; Cs-139 ; -1 ; 155 ; 
1611.6 ; 0.1 ; 0.090 ; 0.015 ; g ; Cs-139 ; -1 ; 156 ; 
1612.4 ; 0.4 ; 0.15 ; 0.03 ; g ; Cs-139 ; -1 ; 157 ; 
1613.8 ; 0.1 ; 0.26 ; 0.03 ; g ; Cs-139 ; -1 ; 158 ; 
1615.0 ; 0.3 ; 0.16 ; 0.03 ; g ; Cs-139 ; -1 ; 159 ; 
1635.2 ; 0.1 ; 0.073 ; 0.010 ; g ; Cs-139 ; -1 ; 160 ; 
1641.7 ; 0.3 ; 0.157 ; 0.021 ; g ; Cs-139 ; -1 ; 161 ; 
1652.8 ; 0.3 ; 0.11 ; 0.03 ; g ; Cs-139 ; -1 ; 162 ; 
1653.6 ; 0.1 ; 0.26 ; 0.04 ; g ; Cs-139 ; -1 ; 163 ; 
1665.4 ; 0.1 ; 0.045 ; 0.008 ; g ; Cs-139 ; -1 ; 164 ; 
1666.2 ; 0.6 ; 0.045 ; 0.008 ; g ; Cs-139 ; -1 ; 165 ; 
1670.33 ; 0.08 ; 1.10 ; 0.12 ; g ; Cs-139 ; -1 ; 166 ; 
1681.1 ; 0.3 ; 0.19 ; 0.09 ; g ; Cs-139 ; -1 ; 167 ; 
1700.2 ; 0.5 ; 0.16 ; 0.06 ; g ; Cs-139 ; -1 ; 168 ; 
1711.44 ; 0.17 ; 0.28 ; 0.07 ; g ; Cs-139 ; -1 ; 169 ; 
1722.6 ; 0.6 ; 0.106 ; 0.016 ; g ; Cs-139 ; -1 ; 170 ; 
1765 ; 10 ; 0.050 ; 0.008 ; g ; Cs-139 ; -1 ; 171 ; 
1765.2 ; 0.6 ; 0.050 ; 0.008 ; g ; Cs-139 ; -1 ; 172 ; 
1769 ; 10 ; 0.039 ; 0.007 ; g ; Cs-139 ; -1 ; 173 ; 
1773.84 ; 0.13 ; 0.30 ; 0.03 ; g ; Cs-139 ; -1 ; 174 ; 
1776.9 ; 0.4 ; 0.185 ; 0.023 ; g ; Cs-139 ; -1 ; 175 ; 
1786.6 ; 0.4 ; 0.062 ; 0.024 ; g ; Cs-139 ; -1 ; 176 ; 
1790.85 ; 0.18 ; 0.43 ; 0.05 ; g ; Cs-139 ; -1 ; 177 ; 
1793.0 ; 0.5 ; 0.062 ; 0.013 ; g ; Cs-139 ; -1 ; 178 ; 
1803.99 ; 0.25 ; 0.112 ; 0.017 ; g ; Cs-139 ; -1 ; 179 ; 
1804.1 ; 0.1 ; 0.112 ; 0.017 ; g ; Cs-139 ; -1 ; 180 ; 
1814.1 ; 0.4 ; 0.123 ; 0.022 ; g ; Cs-139 ; -1 ; 181 ; 
1817.6 ; 0.9 ; 0.151 ; 0.024 ; g ; Cs-139 ; -1 ; 182 ; 
1818.5 ; 0.1 ; 0.151 ; 0.024 ; g ; Cs-139 ; -1 ; 183 ; 
1830.2 ; 0.6 ; 0.112 ; 0.012 ; g ; Cs-139 ;  ;  ; 
1851.8 ; 0.5 ; 0.095 ; 0.012 ; g ; Cs-139 ; -1 ; 186 ; 
1852.3 ; 1.0 ; 0.095 ; 0.012 ; g ; Cs-139 ; -1 ; 187 ; 
1853.3 ; 0.1 ; 0.190 ; 0.024 ; g ; Cs-139 ; -1 ; 188 ; 
1854.5 ; 0.5 ; 0.13 ; 0.04 ; g ; Cs-139 ; -1 ; 189 ; 
1857.6 ; 0.4 ; 0.112 ; 0.014 ; g ; Cs-139 ; -1 ; 190 ; 
1862.4 ; 0.7 ; 0.373 ; 0.041 ; g ; Cs-139 ;  ;  ; 
1895.98 ; 0.09 ; 0.60 ; 0.07 ; g ; Cs-139 ; -1 ; 193 ; 
1911.42 ; 0.21 ; 0.118 ; 0.014 ; g ; Cs-139 ; -1 ; 194 ; 
1911.7 ; 1.0 ; 0.118 ; 0.014 ; g ; Cs-139 ; -1 ; 195 ; 
1935.1 ; 0.5 ; 0.112 ; 0.021 ; g ; Cs-139 ; -1 ; 196 ; 
1939.5 ; 0.3 ; 0.095 ; 0.020 ; g ; Cs-139 ; -1 ; 197 ; 
1939.5 ; 1.0 ; 0.095 ; 0.020 ; g ; Cs-139 ; -1 ; 198 ; 
1967.3 ; 0.3 ; 0.123 ; 0.015 ; g ; Cs-139 ; -1 ; 199 ; 
1979.57 ; 0.11 ; 0.52 ; 0.06 ; g ; Cs-139 ; -1 ; 200 ; 
1994.2 ; 0.4 ; 0.084 ; 0.015 ; g ; Cs-139 ; -1 ; 201 ; 
2006.8 ; 0.4 ; 0.112 ; 0.017 ; g ; Cs-139 ; -1 ; 202 ; 
2007.6 ; 1.0 ; 0.112 ; 0.017 ; g ; Cs-139 ; -1 ; 203 ; 
2015.11 ; 0.17 ; 0.174 ; 0.019 ; g ; Cs-139 ; -1 ; 204 ; 
2021.8 ; 0.4 ; 0.101 ; 0.013 ; g ; Cs-139 ; -1 ; 205 ; 
2025.1 ; 0.5 ; 0.056 ; 0.013 ; g ; Cs-139 ; -1 ; 206 ; 
2039.1 ; 0.4 ; 0.078 ; 0.010 ; g ; Cs-139 ; -1 ; 207 ; 
2063.7 ; 0.2 ; 0.39 ; 0.04 ; g ; Cs-139 ; -1 ; 208 ; 
2085.91 ; 0.10 ; 0.63 ; 0.07 ; g ; Cs-139 ; -1 ; 209 ; 
2099.48 ; 0.20 ; 0.157 ; 0.021 ; g ; Cs-139 ; -1 ; 210 ; 
2103.7 ; 0.6 ; 0.056 ; 0.018 ; g ; Cs-139 ; -1 ; 211 ; 
2110.12 ; 0.13 ; 0.34 ; 0.07 ; g ; Cs-139 ; -1 ; 212 ; 
2116.88 ; 0.11 ; 0.32 ; 0.04 ; g ; Cs-139 ; -1 ; 213 ; 
2192.32 ; 0.13 ; 0.34 ; 0.05 ; g ; Cs-139 ; -1 ; 214 ; 
2204.6 ; 0.6 ; 0.045 ; 0.023 ; g ; Cs-139 ; -1 ; 215 ; 
2227.28 ; 0.25 ; 0.37 ; 0.10 ; g ; Cs-139 ; -1 ; 216 ; 
2238.4 ; 0.6 ; 0.15 ; 0.03 ; g ; Cs-139 ; -1 ; 217 ; 
2249.7 ; 0.4 ; 0.067 ; 0.019 ; g ; Cs-139 ; -1 ; 218 ; 
2255.3 ; 0.7 ; 0.09 ; 0.02 ; g ; Cs-139 ; -1 ; 219 ; 
2291.61 ; 0.21 ; 0.40 ; 0.06 ; g ; Cs-139 ; -1 ; 220 ; 
2304.97 ; 0.16 ; 0.29 ; 0.04 ; g ; Cs-139 ; -1 ; 221 ; 
2328.80 ; 0.09 ; 0.63 ; 0.08 ; g ; Cs-139 ; -1 ; 222 ; 
2366.97 ; 0.22 ; 0.134 ; 0.023 ; g ; Cs-139 ; -1 ; 223 ; 
2403.75 ; 0.13 ; 0.26 ; 0.04 ; g ; Cs-139 ; -1 ; 224 ; 
2423.6 ; 0.4 ; 0.045 ; 0.013 ; g ; Cs-139 ; -1 ; 225 ; 
2430.3 ; 0.6 ; 0.039 ; 0.012 ; g ; Cs-139 ; -1 ; 226 ; 
2437.8 ; 0.3 ; 0.095 ; 0.020 ; g ; Cs-139 ; -1 ; 227 ; 
2451.6 ; 0.6 ; 0.045 ; 0.018 ; g ; Cs-139 ; -1 ; 228 ; 
2464.6 ; 0.5 ; 0.112 ; 0.021 ; g ; Cs-139 ; -1 ; 229 ; 
2507.6 ; 0.6 ; 0.078 ; 0.024 ; g ; Cs-139 ; -1 ; 230 ; 
2510.41 ; 0.18 ; 0.27 ; 0.04 ; g ; Cs-139 ; -1 ; 231 ; 
2535.0 ; 0.5 ; 0.062 ; 0.018 ; g ; Cs-139 ; -1 ; 232 ; 
2574.04 ; 0.12 ; 0.34 ; 0.05 ; g ; Cs-139 ; -1 ; 233 ; 
2578.9 ; 0.5 ; 0.062 ; 0.018 ; g ; Cs-139 ; -1 ; 234 ; 
2613.7 ; 0.7 ; 0.034 ; 0.018 ; g ; Cs-139 ; -1 ; 235 ; 
2633.75 ; 0.22 ; 0.106 ; 0.021 ; g ; Cs-139 ; -1 ; 236 ; 
2640.1 ; 0.6 ; 0.034 ; 0.018 ; g ; Cs-139 ; -1 ; 237 ; 
2673.4 ; 0.5 ; 0.056 ; 0.018 ; g ; Cs-139 ; -1 ; 238 ; 
2693.4 ; 0.5 ; 0.078 ; 0.024 ; g ; Cs-139 ; -1 ; 239 ; 
2736.7 ; 0.3 ; 0.12 ; 0.03 ; g ; Cs-139 ; -1 ; 240 ; 
2754.2 ; 0.4 ; 0.067 ; 0.019 ; g ; Cs-139 ; -1 ; 241 ; 
2761.6 ; 0.4 ; 0.067 ; 0.019 ; g ; Cs-139 ; -1 ; 242 ; 
2769.32 ; 0.12 ; 0.30 ; 0.04 ; g ; Cs-139 ; -1 ; 243 ; 
2790.89 ; 0.14 ; 0.27 ; 0.04 ; g ; Cs-139 ; -1 ; 244 ; 
2815.03 ; 0.15 ; 0.22 ; 0.03 ; g ; Cs-139 ; -1 ; 245 ; 
2832.8 ; 0.4 ; 0.062 ; 0.013 ; g ; Cs-139 ; -1 ; 246 ; 
2854.2 ; 0.4 ; 0.09 ; 0.02 ; g ; Cs-139 ; -1 ; 247 ; 
2872.65 ; 0.25 ; 0.123 ; 0.022 ; g ; Cs-139 ; -1 ; 248 ; 
2886.6 ; 0.4 ; 0.084 ; 0.019 ; g ; Cs-139 ; -1 ; 249 ; 
2903.8 ; 0.4 ; 0.078 ; 0.019 ; g ; Cs-139 ; -1 ; 250 ; 
2911.7 ; 0.4 ; 0.067 ; 0.019 ; g ; Cs-139 ; -1 ; 251 ; 
2918.3 ; 0.3 ; 0.12 ; 0.03 ; g ; Cs-139 ; -1 ; 252 ; 
2936.2 ; 0.5 ; 0.056 ; 0.018 ; g ; Cs-139 ; -1 ; 253 ; 
2941.8 ; 0.3 ; 0.078 ; 0.019 ; g ; Cs-139 ; -1 ; 254 ; 
2989.4 ; 0.4 ; 0.073 ; 0.019 ; g ; Cs-139 ; -1 ; 255 ; 
3028.6 ; 0.4 ; 0.067 ; 0.019 ; g ; Cs-139 ; -1 ; 256 ; 
3110.8 ; 0.7 ; 0.039 ; 0.023 ; g ; Cs-139 ; -1 ; 257 ; 
3130.6 ; 0.6 ; 0.08 ; 0.03 ; g ; Cs-139 ; -1 ; 258 ; 
3146.6 ; 0.3 ; 0.062 ; 0.013 ; g ; Cs-139 ; -1 ; 259 ; 
3156.3 ; 0.4 ; 0.045 ; 0.013 ; g ; Cs-139 ; -1 ; 260 ; 
3168.7 ; 0.4 ; 0.062 ; 0.013 ; g ; Cs-139 ; -1 ; 261 ; 
3214.8 ; 0.5 ; 0.039 ; 0.012 ; g ; Cs-139 ; -1 ; 262 ; 
3375.51 ; 0.19 ; 0.151 ; 0.024 ; g ; Cs-139 ; -1 ; 263 ; 
3424.8 ; 0.5 ; 0.073 ; 0.024 ; g ; Cs-139 ; -1 ; 264 ; 
3504.7 ; 0.3 ; 0.067 ; 0.014 ; g ; Cs-139 ; -1 ; 265 ; 
==================================================================================================================
