Nuclide ; Pr-147 
Element ; Praseodymium
Z ; 59
Daughter(s) ; (B-) ; Nd-147 ; 100
Q- ; 2703
Half-life (min) ; 13.4 ; 0.4
Half-life (s) ; 804 ; 24
Decay constant (1/s) ; 862E-6 ; 26E-6
Specific activity (Bq/g) ; 3.53E18 ; 0.11E18
Reference ; NDS 66 - 1999
Emissions (102 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1084.0 ; 0.3 ; 0.47 ; 0.04 ; g ; Nd-147 ; -1 ; 51 ; 
1096.1 ; 0.3 ; 0.120 ; 0.013 ; g ; Nd-147 ; -1 ; 52 ; 
1100.1 ; 0.4 ; 0.257 ; 0.022 ; g ; Nd-147 ; -1 ; 53 ; 
1112.6 ; 0.3 ; 0.068 ; 0.012 ; g ; Nd-147 ; -1 ; 54 ; 
1129.9 ; 0.2 ; 0.160 ; 0.015 ; g ; Nd-147 ; -1 ; 55 ; 
1136.46 ; 0.09 ; 0.98 ; 0.08 ; g ; Nd-147 ; -1 ; 56 ; 
1157.2 ; 0.2 ; 0.091 ; 0.013 ; g ; Nd-147 ; -1 ; 57 ; 
1182.70 ; 0.08 ; 0.64 ; 0.05 ; g ; Nd-147 ; -1 ; 58 ; 
1197.9 ; 0.4 ; 0.023 ; 0.006 ; g ; Nd-147 ; -1 ; 59 ; 
1204.7 ; 0.3 ; 0.063 ; 0.012 ; g ; Nd-147 ; -1 ; 60 ; 
1214.3 ; 0.2 ; 0.274 ; 0.023 ; g ; Nd-147 ; -1 ; 61 ; 
1230.0 ; 0.1 ; 0.165 ; 0.015 ; g ; Nd-147 ; -1 ; 62 ; 
1261.11 ; 0.10 ; 2.62 ; 0.22 ; g ; Nd-147 ; -1 ; 63 ; 
1263.6 ; 0.2 ; 0.86 ; 0.07 ; g ; Nd-147 ; -1 ; 64 ; 
1300.42 ; 0.06 ; 1.54 ; 0.14 ; g ; Nd-147 ; -1 ; 65 ; 
1310.6 ; 0.1 ; 0.319 ; 0.024 ; g ; Nd-147 ; -1 ; 66 ; 
1358.6 ; 0.2 ; 0.108 ; 0.013 ; g ; Nd-147 ; -1 ; 67 ; 
1391.7 ; 0.3 ; 0.049 ; 0.009 ; g ; Nd-147 ; -1 ; 68 ; 
1398.3 ; 0.2 ; 0.043 ; 0.008 ; g ; Nd-147 ; -1 ; 69 ; 
1416.8 ; 0.1 ; 0.097 ; 0.013 ; g ; Nd-147 ; -1 ; 70 ; 
1465.4 ; 0.1 ; 0.068 ; 0.007 ; g ; Nd-147 ; -1 ; 71 ; 
1518.8 ; 0.7 ; 0.063 ; 0.012 ; g ; Nd-147 ; -1 ; 72 ; 
1543.9 ; 0.3 ; 0.177 ; 0.015 ; g ; Nd-147 ; -1 ; 73 ; 
1546.3 ; 0.5 ; 0.120 ; 0.013 ; g ; Nd-147 ; -1 ; 74 ; 
1559.9 ; 0.4 ; 0.040 ; 0.008 ; g ; Nd-147 ; -1 ; 75 ; 
1593.9 ; 0.4 ; 0.165 ; 0.020 ; g ; Nd-147 ; -1 ; 76 ; 
1606.2 ; 0.2 ; 0.068 ; 0.007 ; g ; Nd-147 ; -1 ; 77 ; 
1616.3 ; 0.3 ; 0.054 ; 0.009 ; g ; Nd-147 ; -1 ; 78 ; 
1623.60 ; 0.09 ; 0.142 ; 0.014 ; g ; Nd-147 ; -1 ; 79 ; 
1673.2 ; 0.1 ; 0.120 ; 0.013 ; g ; Nd-147 ; -1 ; 80 ; 
1683.2 ; 0.1 ; 0.057 ; 0.007 ; g ; Nd-147 ; -1 ; 81 ; 
1733.3 ; 0.1 ; 0.086 ; 0.013 ; g ; Nd-147 ; -1 ; 82 ; 
1754.6 ; 0.2 ; 0.048 ; 0.008 ; g ; Nd-147 ; -1 ; 83 ; 
1793.39 ; 0.10 ; 0.160 ; 0.015 ; g ; Nd-147 ; -1 ; 84 ; 
1808.0 ; 0.2 ; 0.049 ; 0.007 ; g ; Nd-147 ; -1 ; 85 ; 
1845.7 ; 0.1 ; 0.086 ; 0.013 ; g ; Nd-147 ; -1 ; 86 ; 
1941.7 ; 0.3 ; 0.050 ; 0.008 ; g ; Nd-147 ; -1 ; 87 ; 
1995.2 ; 0.2 ; 0.103 ; 0.013 ; g ; Nd-147 ; -1 ; 88 ; 
2077.2 ; 0.2 ; 0.029 ; 0.005 ; g ; Nd-147 ; -1 ; 89 ; 
2097.6 ; 0.4 ; 0.056 ; 0.007 ; g ; Nd-147 ; -1 ; 90 ; 
2108.7 ; 0.5 ; 0.011 ; 0.004 ; g ; Nd-147 ; -1 ; 91 ; 
2163.9 ; 0.6 ; 0.042 ; 0.005 ; g ; Nd-147 ; -1 ; 92 ; 
2209.0 ; 0.3 ; 0.114 ; 0.010 ; g ; Nd-147 ;  ;  ; 
2310.3 ; 0.3 ; 0.037 ; 0.004 ; g ; Nd-147 ; -1 ; 95 ; 
2315.6 ; 0.2 ; 0.086 ; 0.008 ; g ; Nd-147 ; -1 ; 96 ; 
2335.9 ; 0.2 ; 0.074 ; 0.007 ; g ; Nd-147 ; -1 ; 97 ; 
==================================================================================================================
