Nuclide ; Am-242m 
Element ; Americium
Z ; 95
Daughter(s) ; (I.T.) ; Am-242 ; 99.54 ; (alpha) ; Np-238 ; 0.46
QIT ; 48.6 ; Qalpha ; 5637.1
Half-life (a) ; 143 ; 2
Half-life (s) ; 4.51E9 ; 0.06E9
Decay constant (1/s) ; 153.6E-12 ; 2.1E-12
Specific activity (Bq/g) ; 382E9 ; 5E9
Reference ; IAEA - 2010
Emissions (93 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
85.16 ; 0.07 ; 0.0010 ; 0.0003 ; g ; Np-238 ; 27 ; 11
86.674 ; 0.002 ; 0.0229 ; 0.0007 ; g ; Np-238 ; 3 ; 0
89.60 ; 0.05 ; 0.0013 ; 0.0003 ; g ; Np-238 ; -1 ; 1
92.48 ; 0.01 ; 0.0028 ; 0.0003 ; g ; Np-238 ; 9 ; 3
93.88 ; 0.01 ; 0.0036 ; 0.0004 ; g ; Np-238 ; 11 ; 5
96.78 ; 0.01 ; 0.00033 ; 0.00006 ; g ; Np-238 ; 14 ; 6
97.069 ;  ; 0.019 ; 0.009 ; XKa2 ; Np-238 ;  ; 
97.18 ; 0.02 ; 0.000007 ; 0.000004 ; g ; Np-238 ; 30 ; 11
101.059 ;  ; 0.030 ; 0.014 ; XKa1 ; Np-238 ;  ; 
109.61 ; 0.01 ; 0.0184 ;  ; g ; Np-238 ; 36 ; 14
109.618 ; 0.003 ; 0.0184 ;  ; g ; Np-238 ; 6 ; 1
111.18 ; 0.01 ; 0.0025 ; 0.0004 ; g ; Np-238 ; 14 ; 5
114.1497 ;  ; 0.011 ; 0.005 ; XK'b1 ; Np-238 ;  ; 
117.9227 ;  ; 0.0037 ; 0.0017 ; XK'b2 ; Np-238 ;  ; 
122.81 ; 0.01 ; 0.00004 ; 0.00002 ; g ; Np-238 ; 19 ; 6
126.92 ; 0.01 ; 0.00013 ; 0.00007 ; g ; Np-238 ; 36 ; 11
131.50 ; 0.05 ; 0.00027 ; 0.00006 ; g ; Np-238 ; 23 ; 8
135.21 ; 0.02 ; 0.0068 ; 0.0004 ; g ; Np-238 ; 28 ; 8
136.045 ; 0.002 ; 0.0094 ; 0.0003 ; g ; Np-238 ; 6 ; 0
139.05 ; 0.03 ; 0.00011 ;  ; g ; Np-238 ; 28 ; 7
139.11 ; 0.02 ; 0.00011 ;  ; g ; Np-238 ; 8 ; 1
151.01 ; 0.03 ; 0.000083 ; 0.000018 ; g ; Np-238 ; 30 ; 7
152.70 ; 0.02 ; 0.00069 ;  ; g ; Np-238 ; 19 ; 4
152.73 ; 0.01 ; 0.00069 ;  ; g ; Np-238 ; 9 ; 1
153.19 ; 0.01 ; 0.00031 ; 0.00004 ; g ; Np-238 ; 11 ; 2
153.87 ; 0.01 ; 0.00332 ; 0.00010 ; g ; Np-238 ; 20 ; 5
156.451 ; 0.003 ; 0.00027 ; 0.00005 ; g ; Np-238 ; 10 ; 1
160.61 ; 0.02 ; 0.00041 ; 0.00018 ; g ; Np-238 ; -1 ; 2
163.1 ; 0.5 ; 0.0161 ;  ; g ; Np-238 ; 34 ; 8
163.29 ; 0.01 ; 0.0161 ;  ; g ; Np-238 ; 36 ; 9
165.97 ; 0.15 ; 0.000046 ; 0.000023 ; g ; Np-238 ; -1 ; 3
170.7 ; 0.8 ; 0.00063 ; 0.00005 ; g ; Np-238 ; 45 ; 13
174.76 ; 0.06 ; 0.00017 ; 0.00004 ; g ; Np-238 ; 48 ; 14
176.66 ; 0.02 ; 0.000028 ; 0.000014 ; g ; Np-238 ; 30 ; 6
182.878 ; 0.002 ; 0.00092 ; 0.00003 ; g ; Np-238 ; 10 ; 0
189.10 ; 0.01 ; 0.00027 ; 0.00005 ; g ; Np-238 ; 11 ; 1
190.88 ; 0.05 ; 0.000106 ; 0.000024 ; g ; Np-238 ; 23 ; 4
194.59 ; 0.02 ; 0.00142 ; 0.00005 ; g ; Np-238 ; 28 ; 4
196.52 ; 0.01 ; 0.00010 ; 0.00005 ; g ; Np-238 ; 19 ; 2
206.39 ; 0.01 ; 0.00156 ; 0.00018 ; g ; Np-238 ; 36 ; 6
213.19 ; 0.01 ; 0.000055 ; 0.000018 ; g ; Np-238 ; 20 ; 2
215.522 ; 0.004 ; 0.00059 ; 0.00010 ; g ; Np-238 ; 11 ; 0
232.43 ; 0.01 ; 0.00056 ; 0.00003 ; g ; Np-238 ; 19 ; 1
233.69 ; 0.10 ; 0.00013 ; 0.00003 ; g ; Np-238 ; -1 ; 4
236.90 ; 0.06 ; 0.000046 ; 0.000023 ; g ; Np-238 ; 25 ; 2
238.35 ; 0.07 ; 0.000016 ; 0.000008 ; g ; Np-238 ; 27 ; 2
250.33 ; 0.03 ; 0.00056 ;  ; g ; Np-238 ; 17 ; 0
250.37 ; 0.02 ; 0.00056 ;  ; g ; Np-238 ; 30 ; 2
270.55 ; 0.07 ; 0.000029 ; 0.000008 ; g ; Np-238 ; 42 ; 4
272.80 ; 0.06 ; 0.000037 ; 0.000008 ; g ; Np-238 ; 25 ; 1
280.11 ; 0.01 ; 0.000060 ; 0.000006 ; g ; Np-238 ; 36 ; 2
299.23 ; 0.06 ; 0.000028 ; 0.000014 ; g ; Np-238 ; 25 ; 0
4975 ; 3 ; 0.000009 ; 0.000005 ; a ; Am-242 ; 0 ; 68
5027.3 ; 1.5 ; 0.00009 ; 0.00005 ; a ; Am-242 ; 0 ; 64
5068 ; 3 ; 0.0012 ; 0.0003 ; a ; Am-242 ; 0 ; 59
5082.6 ; 1.2 ; 0.00014 ; 0.00005 ; a ; Am-242 ; 0 ; 57
5091.9 ; 0.7 ; 0.0009 ; 0.0003 ; a ; Am-242 ; 0 ; 56
5143.07 ; 0.26 ; 0.0258 ; 0.0011 ; a ; Am-242 ; 0 ; 48
5153.2 ; 1.5 ; 0.00009 ; 0.00005 ; a ; Am-242 ; 0 ; 47
5173.45 ; 0.26 ; 0.00009 ; 0.00005 ; a ; Am-242 ; 0 ; 42
5175.4 ; 1.0 ; 0.00009 ; 0.00005 ; a ; Am-242 ; 0 ; 41
5207.15 ; 0.25 ; 0.409 ; 0.009 ; a ; Am-242 ; 0 ; 36
5215.4 ; 0.7 ; 0.00014 ; 0.00005 ; a ; Am-242 ; 0 ; 35
5248.15 ; 0.25 ; 0.0018 ; 0.0005 ; a ; Am-242 ; 0 ; 28
5248.21 ; 0.26 ; 0.0018 ; 0.0005 ; a ; Am-242 ; 0 ; 27
5249.64 ; 0.26 ; 0.00009 ; 0.00005 ; a ; Am-242 ; 0 ; 25
5251.80 ; 0.25 ; 0.00009 ; 0.00005 ; a ; Am-242 ; 0 ; 23
5272.96 ; 0.25 ; 0.0046 ; 0.0005 ; a ; Am-242 ; 0 ; 20
5314.95 ; 0.25 ; 0.0028 ; 0.0005 ; a ; Am-242 ; 0 ; 14
5331.97 ; 0.25 ; 0.0007 ; 0.0005 ; a ; Am-242 ; 0 ; 11
5367.73 ; 0.25 ; 0.0051 ; 0.0009 ; a ; Am-242 ; 0 ; 9
5410.13 ; 0.25 ; 0.0046 ; 0.0009 ; a ; Am-242 ; 0 ; 6
5458.68 ; 0.25 ; 0.00064 ; 0.00018 ; a ; Am-242 ; 0 ; 3
5517.93 ; 0.25 ; 0.000014 ; 0.000014 ; a ; Am-242 ; 0 ; 1
==========================================================================================================
