Nuclide ; Np-236 
Element ; Neptunium
Z ; 93
Daughter(s) ; (EC) ; U-236 ; 87.8 ; (B-) ; Pu-236 ; 12 ; (alpha) ; Pa-232 ; 0.16
Q+ ; 930 ; Q- ; 480 ; Qalpha ; 5010
Half-life (a) ; 155E3 ; 8E3
Half-life (s) ; 4.89E12 ; 0.25E12
Decay constant (1/s) ; 142E-15 ; 7E-15
Specific activity (Bq/g) ; 362E6 ; 19E6
Reference ; KRI - 2009
Emissions (529 lines) sorted by nuclide and by increasing energy
----------------------------------------------------- Np-236 -----------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end ; Parent
160.307 ; 0.003 ; 31.8 ; 1.5 ; g ; U-236 ; 3 ; 2 ; Np-236
538.1 ; 0.1 ; 0.0007 ;  ; g ; U-236 ; 4 ; 2 ; Np-236
594.5 ; 0.3 ; 0.008 ;  ; g ; U-236 ; 5 ; 2 ; Np-236
642.34 ; 0.05 ; 0.059 ;  ; g ; U-236 ; 4 ; 1 ; Np-236
687.60 ; 0.05 ; 0.016 ;  ; g ; U-236 ; 4 ; 0 ; Np-236
------------------------------------------------------ U-236 -----------------------------------------------------
15.3585 ;  ; 9.4 ; 1.0 ; XL ; Th ;  ;  ; U-236
49.46 ; 0.10 ; 0.081 ; 0.012 ; g ; Th-232 ; 1 ; 0 ; U-236
89.954 ;  ; 0.00128 ; 0.00022 ; XKa2 ; Th ;  ;  ; U-236
93.351 ;  ; 0.0021 ; 0.0004 ; XKa1 ; Th ;  ;  ; U-236
105.554 ;  ; 0.00074 ; 0.00013 ; XK'b1 ; Th ;  ;  ; U-236
108.9687 ;  ; 0.00025 ; 0.00005 ; XK'b2 ; Th ;  ;  ; U-236
112.79 ; 0.10 ; 0.0195 ; 0.0031 ; g ; Th-232 ; 2 ; 1 ; U-236
171.15 ; 0.20 ; 0.000065 ; 0.000022 ; g ; Th-232 ; 3 ; 2 ; U-236
4168 ;  ; 0.00014 ; 0.00005 ; a ; U-236 ; 0 ; 3 ; U-236
4332 ; 8 ; 0.149 ; 0.022 ; a ; U-236 ; 0 ; 2 ; U-236
4445 ; 5 ; 26.1 ; 4.0 ; a ; U-236 ; 0 ; 1 ; U-236
4494 ; 3 ; 73.8 ; 4.0 ; a ; U-236 ; 0 ; 0 ; U-236
----------------------------------------------------- Pu-236 -----------------------------------------------------
16.6 ;  ; 13 ; 4 ; XL ; U ;  ;  ; Pu-236
47.6 ;  ; 0.069 ; 0.021 ; g ; U-232 ; -1 ; 0 ; Pu-236
109 ;  ; 0.012 ; 0.004 ; g ; U-232 ; -1 ; 1 ; Pu-236
165 ;  ; 0.00066 ; 0.00020 ; g ; U-232 ; -1 ; 2 ; Pu-236
515.6 ;  ; 0.00017 ; 0.00005 ; g ; U-232 ; -1 ; 3 ; Pu-236
563.2 ;  ; 0.00010 ; 0.00003 ; g ; U-232 ; -1 ; 4 ; Pu-236
645 ;  ; 0.00024 ; 0.00008 ; g ; U-232 ; -1 ; 5 ; Pu-236
5088.09 ; 0.09 ; 0.0006 ;  ; a ; Pu-236 ; -1 ; 3 ; Pu-236
5213.92 ; 0.09 ; 0.00027 ; 0.00003 ; a ; Pu-236 ; -1 ; 4 ; Pu-236
5450.43 ; 0.09 ; 0.002 ;  ; a ; Pu-236 ; -1 ; 5 ; Pu-236
5613.61 ; 0.09 ; 0.18 ;  ; a ; Pu-236 ; -1 ; 1 ; Pu-236
5721.0 ; 0.1 ; 30.6 ; 0.5 ; a ; Pu-236 ; -1 ; 2 ; Pu-236
5767.66 ; 0.08 ; 69.3 ; 0.5 ; a ; Pu-236 ; -1 ; 0 ; Pu-236
----------------------------------------------------- Pa-232 -----------------------------------------------------
15.75 ;  ; 0.06 ; 0.05 ; XL ; Th ;  ;  ; Pa-232
16.6 ;  ; 53 ; 10 ; XL ; U ;  ;  ; Pa-232
47.65 ; 0.05 ; 0.21 ; 0.04 ; g ; U-232 ; -1 ; 0 ; Pa-232
80.27 ; 0.10 ; 0.16 ; 0.03 ; g ; U-232 ; -1 ; 1 ; Pa-232
89.954 ;  ; 0.03 ; 0.03 ; XKa2 ; Th ;  ;  ; Pa-232
93.351 ;  ; 0.05 ; 0.05 ; XKa1 ; Th ;  ;  ; Pa-232
94.666 ;  ; 1.09 ; 0.04 ; XKa2 ; U ;  ;  ; Pa-232
98.44 ;  ; 1.77 ; 0.06 ; XKa1 ; U ;  ;  ; Pa-232
105.47 ; 0.05 ; 1.65 ; 0.20 ; g ; U-232 ; -1 ; 2 ; Pa-232
105.554 ;  ; 0.018 ; 0.018 ; XK'b1 ; Th ;  ;  ; Pa-232
108.96 ; 0.05 ; 2.8 ; 0.3 ; g ; U-232 ; -1 ; 3 ; Pa-232
108.9687 ;  ; 0.006 ; 0.006 ; XK'b2 ; Th ;  ;  ; Pa-232
111.2277 ;  ; 0.64 ; 0.03 ; XK'b1 ; U ;  ;  ; Pa-232
114.932 ;  ; 0.22 ; 0.01 ; XK'b2 ; U ;  ;  ; Pa-232
132.3 ; 0.1 ; 0.013 ; 0.005 ; g ; U-232 ; -1 ; 4 ; Pa-232
139.6 ; 0.1 ; 0.58 ; 0.05 ; g ; U-232 ; -1 ; 5 ; Pa-232
150.059 ; 0.006 ; 10.8 ; 0.5 ; g ; U-232 ; -1 ; 6 ; Pa-232
165 ;  ; 0.029 ; 0.005 ; g ; U-232 ; -1 ; 7 ; Pa-232
175.2 ; 0.4 ; 0.010 ; 0.002 ; g ; U-232 ; -1 ; 8 ; Pa-232
176.8 ; 0.2 ; 0.004 ; 0.002 ; g ; U-232 ; -1 ; 9 ; Pa-232
184.101 ; 0.013 ; 1.3 ; 0.3 ; g ; U-232 ; -1 ; 10 ; Pa-232
219 ;  ; 0.0024 ; 0.0024 ; g ; U-232 ; -1 ; 11 ; Pa-232
282.2 ; 0.1 ; 0.010 ; 0.005 ; g ; U-232 ; -1 ; 12 ; Pa-232
387.884 ; 0.012 ; 7.0 ; 0.3 ; g ; U-232 ; -1 ; 13 ; Pa-232
421.932 ; 0.015 ; 2.5 ; 0.2 ; g ; U-232 ; -1 ; 14 ; Pa-232
453.655 ; 0.014 ; 8.6 ; 0.2 ; g ; U-232 ; -1 ; 15 ; Pa-232
472.390 ; 0.015 ; 4.2 ; 0.2 ; g ; U-232 ; -1 ; 16 ; Pa-232
515.607 ; 0.019 ; 5.5 ; 0.2 ; g ; U-232 ; -1 ; 17 ; Pa-232
563.197 ; 0.018 ; 3.7 ; 0.2 ; g ; U-232 ; -1 ; 18 ; Pa-232
581.398 ; 0.020 ; 6.0 ; 0.3 ; g ; U-232 ; -1 ; 19 ; Pa-232
645 ;  ; 0.01 ; 0.01 ; g ; U-232 ; -1 ; 20 ; Pa-232
676.5 ;  ; 0.015 ; 0.015 ; g ; U-232 ; -1 ; 21 ; Pa-232
687.0 ; 0.5 ; 0.05 ; 0.05 ; g ; U-232 ; -1 ; 22 ; Pa-232
710.1 ; 0.3 ; 0.22 ; 0.01 ; g ; U-232 ; -1 ; 23 ; Pa-232
735 ;  ; 0.015 ; 0.015 ; g ; U-232 ; -1 ; 42 ; Pa-232
754.7 ; 0.2 ; 0.51 ; 0.03 ; g ; U-232 ; -1 ; 24 ; Pa-232
814.2 ; 0.1 ; 0.10 ; 0.03 ; g ; U-232 ; -1 ; 25 ; Pa-232
819.187 ; 0.030 ; 7.45 ; 0.10 ; g ; U-232 ; -1 ; 26 ; Pa-232
863.89 ; 0.06 ; 1.94 ; 0.20 ; g ; U-232 ; -1 ; 27 ; Pa-232
866.76 ; 0.04 ; 5.81 ; 0.20 ; g ; U-232 ; -1 ; 28 ; Pa-232
894.351 ; 0.030 ; 19.84 ; 0.30 ; g ; U-232 ; -1 ; 29 ; Pa-232
911.4 ; 0.1 ; 0.012 ; 0.001 ; g ; U-232 ; -1 ; 30 ; Pa-232
923.0 ; 0.2 ; 0.041 ; 0.003 ; g ; U-232 ; -1 ; 31 ; Pa-232
969.315 ; 0.030 ; 41.6 ; 1.9 ; g ; U-232 ; -1 ; 32 ; Pa-232
1003.28 ; 0.06 ; 0.16 ; 0.01 ; g ; U-232 ; -1 ; 33 ; Pa-232
1016.7 ; 0.2 ; 0.014 ; 0.002 ; g ; U-232 ; -1 ; 34 ; Pa-232
1051.0 ; 0.1 ; 0.016 ; 0.002 ; g ; U-232 ; -1 ; 35 ; Pa-232
1055.0 ; 0.4 ; 0.068 ; 0.004 ; g ; U-232 ; -1 ; 36 ; Pa-232
1085.3 ; 0.1 ; 0.023 ; 0.002 ; g ; U-232 ; -1 ; 37 ; Pa-232
1125.48 ; 0.20 ; 0.213 ; 0.010 ; g ; U-232 ; -1 ; 38 ; Pa-232
1132.4 ; 0.2 ; 0.010 ; 0.003 ; g ; U-232 ; -1 ; 39 ; Pa-232
1164.5 ; 0.5 ; 0.015 ; 0.003 ; g ; U-232 ; -1 ; 40 ; Pa-232
1171 ;  ; 0.0024 ; 0.0024 ; g ; U-232 ; -1 ; 41 ; Pa-232
----------------------------------------------------- Th-232 -----------------------------------------------------
14.489 ;  ; 7.2 ; 0.3 ; XL ; Ra ;  ;  ; Th-232
63.811 ; 0.010 ; 0.259 ; 0.015 ; g ; Ra-228 ; 1 ; 0 ; Th-232
85.43 ;  ; 0.0017 ; 0.0005 ; XKa2 ; Ra ;  ;  ; Th-232
88.47 ;  ; 0.0028 ; 0.0008 ; XKa1 ; Ra ;  ;  ; Th-232
100.1 ;  ; 0.00097 ; 0.00028 ; XK'b1 ; Ra ;  ;  ; Th-232
103.3083 ;  ; 0.00032 ; 0.00010 ; XK'b2 ; Ra ;  ;  ; Th-232
140.88 ; 0.01 ; 0.021 ; 0.006 ; g ; Ra-228 ; 2 ; 1 ; Th-232
3810.0 ; 1.4 ; 0.068 ; 0.020 ; a ; Th-232 ; 0 ; 2 ; Th-232
3948.5 ; 1.4 ; 21.0 ; 1.3 ; a ; Th-232 ; 0 ; 1 ; Th-232
4011.2 ; 1.4 ; 78.9 ; 1.3 ; a ; Th-232 ; 0 ; 0 ; Th-232
------------------------------------------------------ U-232 -----------------------------------------------------
15.311 ;  ; 11.00 ; 0.24 ; XL ; Th ;  ;  ; U-232
57.752 ; 0.013 ; 0.200 ; 0.004 ; g ; Th-228 ; 1 ; 0 ; U-232
89.954 ;  ; 0.00524 ; 0.00011 ; XKa2 ; Th ;  ;  ; U-232
93.351 ;  ; 0.00847 ; 0.00016 ; XKa1 ; Th ;  ;  ; U-232
105.554 ;  ; 0.00301 ; 0.00007 ; XK'b1 ; Th ;  ;  ; U-232
108.9687 ;  ; 0.001016 ; 0.000029 ; XK'b2 ; Th ;  ;  ; U-232
129.065 ; 0.003 ; 0.0686 ; 0.0007 ; g ; Th-228 ; 2 ; 1 ; U-232
140.999 ; 0.020 ; 0.0000031 ; 0.0000013 ; g ; Th-228 ; 6 ; 4 ; U-232
191.351 ; 0.011 ; 0.000031 ; 0.000003 ; g ; Th-228 ; 4 ; 2 ; U-232
209.252 ; 0.006 ; 0.000011 ; 0.000003 ; g ; Th-228 ; 5 ; 2 ; U-232
270.245 ; 0.007 ; 0.00317 ; 0.00007 ; g ; Th-228 ; 3 ; 1 ; U-232
328.004 ; 0.007 ; 0.00283 ; 0.00007 ; g ; Th-228 ; 3 ; 0 ; U-232
332.371 ; 0.006 ; 0.000049 ; 0.000003 ; g ; Th-228 ; 6 ; 2 ; U-232
338.320 ; 0.005 ; 0.0000370 ; 0.0000018 ; g ; Th-228 ; 5 ; 1 ; U-232
478.41 ; 0.05 ; 0.0000014 ; 0.0000006 ; g ; Th-228 ; 8 ; 5 ; U-232
503.819 ; 0.023 ; 0.0000145 ; 0.0000009 ; g ; Th-228 ; 7 ; 3 ; U-232
546.454 ; 0.021 ; 0.0000010 ; 0.0000006 ; g ; Th-228 ; 8 ; 3 ; U-232
774.05 ; 0.09 ; 0.0000047 ; 0.0000008 ; g ; Th-228 ; 7 ; 1 ; U-232
816.62 ; 0.07 ; 0.0000008 ; 0.0000003 ; g ; Th-228 ; 8 ; 1 ; U-232
4460.86 ; 0.09 ; 0.0000033 ; 0.0000009 ; a ; U-232 ; 0 ; 8 ; U-232
4502.77 ; 0.09 ; 0.0000214 ; 0.0000016 ; a ; U-232 ; 0 ; 7 ; U-232
4810.01 ; 0.09 ; 0.000054 ; 0.000004 ; a ; U-232 ; 0 ; 6 ; U-232
4931.00 ; 0.09 ; 0.000048 ; 0.000004 ; a ; U-232 ; 0 ; 5 ; U-232
4948.59 ; 0.09 ; 0.000051 ; 0.000006 ; a ; U-232 ; 0 ; 4 ; U-232
4997.90 ; 0.09 ; 0.00622 ; 0.00009 ; a ; U-232 ; 0 ; 3 ; U-232
5136.64 ; 0.09 ; 0.325 ; 0.006 ; a ; U-232 ; 0 ; 2 ; U-232
5263.48 ; 0.09 ; 30.6 ; 0.6 ; a ; U-232 ; 0 ; 1 ; U-232
5320.24 ; 0.09 ; 69.1 ; 0.6 ; a ; U-232 ; 0 ; 0 ; U-232
----------------------------------------------------- Ra-228 -----------------------------------------------------
6.28 ; 0.03 ; 0.0000018 ; 0.0000015 ; g ; Ac-228 ; 1 ; 0 ; Ra-228
6.67 ; 0.02 ; 0.000057 ; 0.000009 ; g ; Ac-228 ; 2 ; 0 ; Ra-228
12.88 ; 0.11 ; 0.30 ; 0.06 ; g ; Ac-228 ; 4 ; 3 ; Ra-228
13.520 ; 0.036 ; 1.6 ; 0.1 ; g ; Ac-228 ; 3 ; 2 ; Ra-228
14.89645 ;  ; 9.6 ; 1.9 ; XL ; Ac ;  ;  ; Ra-228
26.40 ; 0.11 ; 0.14 ; 0.05 ; g ; Ac-228 ; 4 ; 2 ; Ra-228
----------------------------------------------------- Th-228 -----------------------------------------------------
14.489 ;  ; 8.6 ; 0.4 ; XL ; Ra ;  ;  ; Th-228
74.38 ; 0.04 ; 0.00039 ; 0.00014 ; g ; Ra-224 ; 4 ; 2 ; Th-228
84.373 ; 0.003 ; 1.19 ; 0.03 ; g ; Ra-224 ; 1 ; 0 ; Th-228
85.43 ;  ; 0.0180 ; 0.0003 ; XKa2 ; Ra ;  ;  ; Th-228
88.47 ;  ; 0.0295 ; 0.0005 ; XKa1 ; Ra ;  ;  ; Th-228
100.1 ;  ; 0.01034 ; 0.00021 ; XK'b1 ; Ra ;  ;  ; Th-228
103.3083 ;  ; 0.00339 ; 0.00009 ; XK'b2 ; Ra ;  ;  ; Th-228
131.612 ; 0.005 ; 0.127 ; 0.002 ; g ; Ra-224 ; 2 ; 1 ; Th-228
142.71 ; 0.11 ; 0.0000013 ; 0.0000004 ; g ; Ra-224 ; 5 ; 4 ; Th-228
166.410 ; 0.004 ; 0.1004 ; 0.0014 ; g ; Ra-224 ; 3 ; 1 ; Th-228
182.29 ; 0.10 ; 0.0000051 ; 0.0000018 ; g ; Ra-224 ; 5 ; 3 ; Th-228
205.99 ; 0.04 ; 0.0188 ; 0.0005 ; g ; Ra-224 ; 4 ; 1 ; Th-228
215.985 ; 0.004 ; 0.246 ; 0.004 ; g ; Ra-224 ; 2 ; 0 ; Th-228
228.42 ; 0.18 ; 0.000018 ; 0.000004 ; g ; Ra-224 ; 6 ; 3 ; Th-228
700.36 ; 0.07 ; 0.000003 ; 0.000001 ; g ; Ra-224 ; 7 ; 2 ; Th-228
741.87 ; 0.06 ; 0.0000014 ; 0.0000004 ; g ; Ra-224 ; 8 ; 3 ; Th-228
831.97 ; 0.07 ; 0.000014 ; 0.000002 ; g ; Ra-224 ; 7 ; 1 ; Th-228
908.28 ; 0.06 ; 0.0000017 ; 0.0000005 ; g ; Ra-224 ; 8 ; 1 ; Th-228
992.65 ; 0.06 ; 0.0000014 ; 0.0000004 ; g ; Ra-224 ; 8 ; 0 ; Th-228
4448.00 ; 0.23 ; 0.0000045 ; 0.0000007 ; a ; Th-228 ; 0 ; 8 ; Th-228
4522.97 ; 0.23 ; 0.000017 ; 0.000003 ; a ; Th-228 ; 0 ; 7 ; Th-228
4952.5 ; 0.3 ; 0.000024 ; 0.000005 ; a ; Th-228 ; 0 ; 6 ; Th-228
4997.76 ; 0.24 ; 0.000010 ; 0.000002 ; a ; Th-228 ; 0 ; 5 ; Th-228
5137.97 ; 0.22 ; 0.036 ; 0.006 ; a ; Th-228 ; 0 ; 4 ; Th-228
5176.86 ; 0.22 ; 0.218 ; 0.004 ; a ; Th-228 ; 0 ; 3 ; Th-228
5211.05 ; 0.22 ; 0.408 ; 0.007 ; a ; Th-228 ; 0 ; 2 ; Th-228
5340.35 ; 0.22 ; 26.0 ; 0.5 ; a ; Th-228 ; 0 ; 1 ; Th-228
5423.24 ; 0.22 ; 73.4 ; 0.5 ; a ; Th-228 ; 0 ; 0 ; Th-228
----------------------------------------------------- Ac-228 -----------------------------------------------------
15.311 ;  ; 37 ; 4 ; XL ; Th ;  ;  ; Ac-228
18.415 ; 0.012 ; 0.019 ; 0.004 ; g ; Th-228 ; 28 ; 27 ; Ac-228
42.46 ; 0.05 ; 0.009 ; 0.003 ; g ; Th-228 ; 38 ; 35 ; Ac-228
56.88 ; 0.05 ; 0.020 ; 0.005 ; g ; Th-228 ; 31 ; 29 ; Ac-228
57.752 ; 0.013 ; 0.470 ; 0.017 ; g ; Th-228 ; 1 ; 0 ; Ac-228
77.34 ; 0.03 ; 0.027 ; 0.006 ; g ; Th-228 ; 20 ; 17 ; Ac-228
89.954 ;  ; 2.5 ; 0.7 ; XKa2 ; Th ;  ;  ; Ac-228
93.351 ;  ; 4.1 ; 1.1 ; XKa1 ; Th ;  ;  ; Ac-228
99.505 ; 0.012 ; 1.26 ; 0.04 ; g ; Th-228 ; 29 ; 27 ; Ac-228
100.41 ; 0.03 ; 0.114 ; 0.006 ; g ; Th-228 ; 18 ; 15 ; Ac-228
105.554 ;  ; 1.5 ; 0.4 ; XK'b1 ; Th ;  ;  ; Ac-228
108.9687 ;  ; 0.49 ; 0.13 ; XK'b2 ; Th ;  ;  ; Ac-228
114.56 ; 0.07 ; 0.0102 ; 0.0022 ; g ; Th-228 ; 35 ; 29 ; Ac-228
129.065 ; 0.003 ; 2.50 ; 0.07 ; g ; Th-228 ; 2 ; 1 ; Ac-228
135.507 ; 0.022 ; 0.024 ; 0.006 ; g ; Th-228 ; 23 ; 17 ; Ac-228
137.936 ; 0.022 ; 0.028 ; 0.004 ; g ; Th-228 ; 31 ; 28 ; Ac-228
140.999 ; 0.020 ; 0.045 ; 0.009 ; g ; Th-228 ; 6 ; 4 ; Ac-228
145.842 ; 0.020 ; 0.169 ; 0.006 ; g ; Th-228 ; 20 ; 15 ; Ac-228
153.967 ; 0.011 ; 0.754 ; 0.023 ; g ; Th-228 ; 18 ; 12 ; Ac-228
168.53 ; 0.12 ; 0.0025 ; 0.0007 ; g ; Th-228 ; 49 ; 43 ; Ac-228
168.53 ; 0.12 ; 0.0111 ; 0.0027 ; g ; Th-228 ; 25 ; 22 ; Ac-228
173.96 ; 0.03 ; 0.036 ; 0.005 ; g ; Th-228 ; 19 ; 13 ; Ac-228
184.547 ; 0.019 ; 0.054 ; 0.019 ; g ; Th-228 ; 19 ; 12 ; Ac-228
191.351 ; 0.017 ; 0.133 ; 0.008 ; g ; Th-228 ; 4 ; 2 ; Ac-228
199.402 ; 0.015 ; 0.299 ; 0.023 ; g ; Th-228 ; 20 ; 12 ; Ac-228
204.029 ; 0.011 ; 0.114 ; 0.008 ; g ; Th-228 ; 24 ; 15 ; Ac-228
209.248 ; 0.007 ; 3.97 ; 0.13 ; g ; Th-228 ; 5 ; 2 ; Ac-228
214.89 ; 0.10 ; 0.031 ; 0.005 ; g ; Th-228 ; 19 ; 9 ; Ac-228
223.793 ; 0.021 ; 0.058 ; 0.006 ; g ; Th-228 ; 28 ; 23 ; Ac-228
231.42 ; 0.10 ; 0.026 ; 0.004 ; g ; Th-228 ; 22 ; 10 ; Ac-228
257.482 ; 0.021 ; 0.0286 ; 0.0019 ; g ; Th-228 ; 27 ; 21 ; Ac-228
263.58 ; 0.10 ; 0.043 ; 0.003 ; g ; Th-228 ; 27 ; 20 ; Ac-228
270.245 ; 0.007 ; 3.55 ; 0.10 ; g ; Th-228 ; 3 ; 1 ; Ac-228
278.80 ; 0.15 ; 0.031 ; 0.005 ; g ; Th-228 ; 27 ; 19 ; Ac-228
278.80 ; 0.15 ; 0.204 ; 0.028 ; g ; Th-228 ; 19 ; 8 ; Ac-228
282.02 ; 0.04 ; 0.09 ; 0.03 ; g ; Th-228 ; 28 ; 20 ; Ac-228
321.646 ; 0.008 ; 0.232 ; 0.014 ; g ; Th-228 ; 19 ; 7 ; Ac-228
326.04 ; 0.20 ; 0.035 ; 0.006 ; g ; Th-228 ; 42 ; 27 ; Ac-228
328.004 ; 0.007 ; 3.04 ; 0.11 ; g ; Th-228 ; 3 ; 0 ; Ac-228
332.371 ; 0.006 ; 0.37 ; 0.06 ; g ; Th-228 ; 6 ; 2 ; Ac-228
338.320 ; 0.005 ; 11.4 ; 0.4 ; g ; Th-228 ; 5 ; 1 ; Ac-228
340.969 ; 0.021 ; 0.405 ; 0.020 ; g ; Th-228 ; 27 ; 17 ; Ac-228
356.7 ; 0.3 ; 0.0178 ; 0.0021 ; g ; Th-228 ; 51 ; 31 ; Ac-228
372.59 ; 0.03 ; 0.0070 ; 0.0017 ; g ; Th-228 ; 55 ; 33 ; Ac-228
377.99 ; 0.10 ; 0.026 ; 0.003 ; g ; Th-228 ; 29 ; 19 ; Ac-228
384.47 ; 0.09 ; 0.0070 ; 0.0017 ; g ; Th-228 ; 57 ; 33 ; Ac-228
389.32 ; 0.13 ; 0.0108 ; 0.0017 ; g ; Th-228 ; 49 ; 30 ; Ac-228
397.95 ; 0.10 ; 0.029 ; 0.003 ; g ; Th-228 ; 50 ; 30 ; Ac-228
399.83 ; 0.14 ; 0.031 ; 0.004 ; g ; Th-228 ; 41 ; 25 ; Ac-228
409.460 ; 0.013 ; 2.02 ; 0.06 ; g ; Th-228 ; 27 ; 15 ; Ac-228
415.96 ; 0.14 ; 0.0138 ; 0.0023 ; g ; Th-228 ; 30 ; 18 ; Ac-228
419.38 ; 0.07 ; 0.022 ; 0.003 ; g ; Th-228 ; 35 ; 23 ; Ac-228
440.450 ; 0.024 ; 0.128 ; 0.010 ; g ; Th-228 ; 29 ; 17 ; Ac-228
449.11 ; 0.06 ; 0.050 ; 0.006 ; g ; Th-228 ; 11 ; 6 ; Ac-228
452.50 ; 0.06 ; 0.0199 ; 0.0019 ; g ; Th-228 ; 27 ; 13 ; Ac-228
457.18 ; 0.15 ; 0.016 ; 0.003 ; g ; Th-228 ; 37 ; 23 ; Ac-228
463.002 ; 0.006 ; 4.45 ; 0.24 ; g ; Th-228 ; 27 ; 12 ; Ac-228
470.21 ; 0.20 ; 0.014 ; 0.003 ; g ; Th-228 ; 33 ; 20 ; Ac-228
471.77 ; 0.15 ; 0.034 ; 0.004 ; g ; Th-228 ; 26 ; 10 ; Ac-228
474.79 ; 0.10 ; 0.023 ; 0.004 ; g ; Th-228 ; 34 ; 20 ; Ac-228
478.40 ; 0.05 ; 0.224 ; 0.019 ; g ; Th-228 ; 8 ; 5 ; Ac-228
490.33 ; 0.15 ; 0.0116 ; 0.0025 ; g ; Th-228 ; 48 ; 26 ; Ac-228
492.29 ; 0.08 ; 0.025 ; 0.003 ; g ; Th-228 ; 35 ; 19 ; Ac-228
497.64 ; 0.10 ; 0.0062 ; 0.0019 ; g ; Th-228 ; 39 ; 23 ; Ac-228
503.819 ; 0.023 ; 0.171 ; 0.019 ; g ; Th-228 ; 7 ; 3 ; Ac-228
508.955 ; 0.013 ; 0.51 ; 0.04 ; g ; Th-228 ; 29 ; 15 ; Ac-228
515.12 ; 0.07 ; 0.051 ; 0.006 ; g ; Th-228 ; 33 ; 18 ; Ac-228
520.16 ; 0.03 ; 0.070 ; 0.007 ; g ; Th-228 ; 34 ; 18 ; Ac-228
523.129 ; 0.022 ; 0.129 ; 0.010 ; g ; Th-228 ; 35 ; 18 ; Ac-228
540.67 ; 0.05 ; 0.027 ; 0.003 ; g ; Th-228 ; 16 ; 6 ; Ac-228
546.445 ; 0.021 ; 0.199 ; 0.016 ; g ; Th-228 ; 8 ; 3 ; Ac-228
548.73 ; 0.11 ; 0.024 ; 0.004 ; g ; Th-228 ; 39 ; 22 ; Ac-228
555.07 ; 0.16 ; 0.048 ; 0.006 ; g ; Th-228 ; 35 ; 17 ; Ac-228
562.496 ; 0.007 ; 0.89 ; 0.04 ; g ; Th-228 ; 29 ; 12 ; Ac-228
570.88 ; 0.04 ; 0.19 ; 0.05 ; g ; Th-228 ; 39 ; 19 ; Ac-228
572.10 ; 0.05 ; 0.156 ; 0.018 ; g ; Th-228 ; 11 ; 5 ; Ac-228
583.391 ; 0.010 ; 0.120 ; 0.011 ; g ; Th-228 ; 13 ; 5 ; Ac-228
610.65 ; 0.10 ; 0.024 ; 0.005 ; g ; Th-228 ; 9 ; 3 ; Ac-228
616.21 ; 0.03 ; 0.084 ; 0.007 ; g ; Th-228 ; 10 ; 3 ; Ac-228
620.32 ; 0.07 ; 0.084 ; 0.007 ; g ; Th-228 ; 14 ; 5 ; Ac-228
623.48 ; 0.22 ; 0.012 ; 0.003 ; g ; Th-228 ; 35 ; 15 ; Ac-228
626.80 ; 0.22 ; 0.015 ; 0.003 ; g ; Th-228 ; 34 ; 14 ; Ac-228
