Nuclide ; I-134 
Element ; Iodine
Z ; 53
Daughter(s) ; (B-) ; Xe-134 ; 100
Q- ; 4065
Possible parent(s) ; (B-) ; Te-134 ; 100
Half-life (min) ; 52.5 ; 0.2
Half-life (s) ; 3.150E3 ; 0.012E3
Decay constant (1/s) ; 220.0E-6 ; 0.8E-6
Specific activity (Bq/g) ; 988.9E15 ; 3.8E15
Reference ; NDS 34 - 1999
Emissions (93 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1164.0 ; 0.3 ; 0.13 ; 0.03 ; g ; Xe-134 ; -1 ; 46 ; 
1183.2 ; 0.5 ; 0.06 ; 0.07 ; g ; Xe-134 ; -1 ; 47 ; 
1190.03 ; 0.08 ; 0.35 ; 0.03 ; g ; Xe-134 ; -1 ; 48 ; 
1225.5 ; 0.3 ; 0.067 ; 0.019 ; g ; Xe-134 ; -1 ; 49 ; 
1239.0 ; 0.3 ; 0.21 ; 0.06 ; g ; Xe-134 ; -1 ; 50 ; 
1243.8 ; 0.3 ; 0.076 ; 0.019 ; g ; Xe-134 ; -1 ; 51 ; 
1269.49 ; 0.05 ; 0.56 ; 0.04 ; g ; Xe-134 ; -1 ; 52 ; 
1322.4 ; 0.3 ; 0.10 ; 0.04 ; g ; Xe-134 ; -1 ; 53 ; 
1336.0 ; 0.2 ; 0.14 ; 0.03 ; g ; Xe-134 ; -1 ; 54 ; 
1352.62 ; 0.08 ; 0.40 ; 0.04 ; g ; Xe-134 ; -1 ; 55 ; 
1395 ; 1 ; 0.076 ; 0.019 ; g ; Xe-134 ; -1 ; 56 ; 
1407.4 ; 0.2 ; 0.095 ; 0.020 ; g ; Xe-134 ; -1 ; 57 ; 
1414.3 ; 0.5 ; 0.22 ; 0.06 ; g ; Xe-134 ; -1 ; 58 ; 
1428.2 ; 0.3 ; 0.17 ; 0.04 ; g ; Xe-134 ; -1 ; 59 ; 
1431.35 ; 0.25 ; 0.17 ; 0.04 ; g ; Xe-134 ; -1 ; 60 ; 
1455.24 ; 0.05 ; 2.29 ; 0.19 ; g ; Xe-134 ; -1 ; 61 ; 
1470.00 ; 0.07 ; 0.75 ; 0.05 ; g ; Xe-134 ; -1 ; 62 ; 
1505.5 ; 0.4 ; 0.11 ; 0.04 ; g ; Xe-134 ; -1 ; 63 ; 
1541.51 ; 0.07 ; 0.51 ; 0.04 ; g ; Xe-134 ; -1 ; 64 ; 
1613.800 ; 0.043 ; 4.29 ; 0.19 ; g ; Xe-134 ; -1 ; 65 ; 
1629.24 ; 0.08 ; 0.20 ; 0.04 ; g ; Xe-134 ; -1 ; 66 ; 
1644.25 ; 0.07 ; 0.40 ; 0.05 ; g ; Xe-134 ; -1 ; 67 ; 
1655.19 ; 0.10 ; 0.23 ; 0.03 ; g ; Xe-134 ; -1 ; 68 ; 
1741.49 ; 0.05 ; 2.67 ; 0.19 ; g ; Xe-134 ; -1 ; 69 ; 
1806.84 ; 0.04 ; 5.53 ; 0.29 ; g ; Xe-134 ; -1 ; 70 ; 
1868.5 ; 0.2 ; 0.067 ; 0.020 ; g ; Xe-134 ; -1 ; 71 ; 
1893.2 ; 0.3 ; 0.057 ; 0.010 ; g ; Xe-134 ; -1 ; 72 ; 
1925.88 ; 0.10 ; 0.18 ; 0.02 ; g ; Xe-134 ; -1 ; 73 ; 
1947.3 ; 0.3 ; 0.095 ; 0.020 ; g ; Xe-134 ; -1 ; 74 ; 
2020.6 ; 0.3 ; 0.17 ; 0.02 ; g ; Xe-134 ; -1 ; 75 ; 
2159.9 ; 0.3 ; 0.21 ; 0.03 ; g ; Xe-134 ; -1 ; 76 ; 
2236.7 ; 0.5 ; 0.53 ; 0.14 ; g ; Xe-134 ; -1 ; 77 ; 
2262.5 ; 0.3 ; 0.095 ; 0.020 ; g ; Xe-134 ; -1 ; 78 ; 
2312.4 ; 0.2 ; 0.24 ; 0.03 ; g ; Xe-134 ; -1 ; 79 ; 
2409.0 ; 0.3 ; 0.075 ; 0.011 ; g ; Xe-134 ; -1 ; 80 ; 
2452.9 ; 0.3 ; 0.064 ; 0.010 ; g ; Xe-134 ; -1 ; 81 ; 
2467.4 ; 0.3 ; 0.143 ; 0.019 ; g ; Xe-134 ; -1 ; 82 ; 
2513.3 ; 0.3 ; 0.067 ; 0.010 ; g ; Xe-134 ; -1 ; 83 ; 
2629.9 ; 0.3 ; 0.067 ; 0.007 ; g ; Xe-134 ; -1 ; 84 ; 
2646 ; 2 ; 0.01908 ; 0.00006 ; g ; Xe-134 ; -1 ; 85 ; 
2699.5 ; 0.5 ; 0.032 ; 0.008 ; g ; Xe-134 ; -1 ; 86 ; 
2840 ; 4 ; 0.019 ; 0.010 ; g ; Xe-134 ; -1 ; 87 ; 
==================================================================================================================
