Nuclide ; U-235 
Element ; Uranium
Z ; 92
Daughter(s) ; (alpha) ; Th-231 ; 100
Qalpha ; 4678.3
Possible parent(s) ; (B+, EC) ; Np-235 ; 99.9986 ; (alpha) ; Pu-239 ; 100
Half-life (a) ; 704E6 ; 1E6
Half-life (s) ; 22.216E15 ; 0.032E15
Decay constant (1/s) ; 31.200E-18 ; 0.044E-18
Specific activity (Bq/g) ; 79.95E3 ; 0.11E3
Reference ; CNDC - 2014
Emissions (1051 lines) sorted by nuclide and by increasing energy
------------------------------------------------------ U-235 -----------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end ; Parent
105.554 ;  ; 2.05 ; 0.05 ; XK'b1 ; Th ;  ;  ; U-235
108.9687 ;  ; 0.690 ; 0.019 ; XK'b2 ; Th ;  ;  ; U-235
109.19 ; 0.07 ; 1.66 ; 0.13 ; g ; Th-231 ; 5 ; 2 ; U-235
115.45 ; 0.05 ; 0.03 ; 0.01 ; g ; Th-231 ; 10 ; 3 ; U-235
120.35 ; 0.05 ; 0.026 ;  ; g ; Th-231 ; 3 ; 1 ; U-235
136.55 ; 0.05 ; 0.012 ;  ; g ; Th-231 ; 16 ; 8 ; U-235
140.76 ; 0.02 ; 0.20 ; 0.01 ; g ; Th-231 ; 7 ; 2 ; U-235
142.40 ; 0.05 ; 0.0051 ;  ; g ; Th-231 ; 20 ; 18 ; U-235
143.767 ; 0.003 ; 10.94 ; 0.06 ; g ; Th-231 ; 4 ; 1 ; U-235
150.936 ; 0.015 ; 0.09 ; 0.03 ; g ; Th-231 ; 18 ; 7 ; U-235
163.356 ; 0.003 ; 5.08 ; 0.03 ; g ; Th-231 ; 5 ; 1 ; U-235
173 ; 1 ; 0.006 ; 0.005 ; g ; Th-231 ; 16 ; 5 ; U-235
182.62 ; 0.05 ; 0.39 ; 0.05 ; g ; Th-231 ; 18 ; 5 ; U-235
185.720 ; 0.004 ; 57.0 ; 0.3 ; g ; Th-231 ; 4 ; 0 ; U-235
194.940 ; 0.006 ; 0.63 ; 0.01 ; g ; Th-231 ; 7 ; 1 ; U-235
198.894 ; 0.014 ; 0.036 ; 0.002 ; g ; Th-231 ; 8 ; 1 ; U-235
202.12 ; 0.01 ; 1.08 ; 0.02 ; g ; Th-231 ; 18 ; 4 ; U-235
205.316 ; 0.004 ; 5.02 ; 0.03 ; g ; Th-231 ; 5 ; 0 ; U-235
215.28 ; 0.04 ; 0.029 ; 0.003 ; g ; Th-231 ; 19 ; 7 ; U-235
221.386 ; 0.014 ; 0.118 ; 0.005 ; g ; Th-231 ; 6 ; 0 ; U-235
228.76 ; 0.05 ; 0.0074 ;  ; g ; Th-231 ; 13 ; 2 ; U-235
233.50 ; 0.02 ; 0.038 ; 0.004 ; g ; Th-231 ; 9 ; 1 ; U-235
240.88 ; 0.04 ; 0.074 ; 0.004 ; g ; Th-231 ; 8 ; 0 ; U-235
246.83 ; 0.02 ; 0.055 ; 0.003 ; g ; Th-231 ; 19 ; 5 ; U-235
255.365 ; 0.010 ; 0.0074 ;  ; g ; Th-231 ; 15 ; 2 ; U-235
266.47 ; 0.04 ; 0.0078 ; 0.0006 ; g ; Th-231 ; 19 ; 4 ; U-235
275.35 ; 0.15 ; 0.051 ; 0.006 ; g ; Th-231 ; 12 ; 1 ; U-235
275.49 ; 0.06 ; 0.032 ;  ; g ; Th-231 ; 9 ; 0 ; U-235
281.42 ; 0.05 ; 0.0063 ;  ; g ; Th-231 ; 16 ; 2 ; U-235
282.94 ; 0.05 ; 0.0063 ;  ; g ; Th-231 ; 13 ; 1 ; U-235
289.56 ; 0.04 ; 0.0074 ;  ; g ; Th-231 ; 17 ; 2 ; U-235
291.65 ; 0.03 ; 0.040 ; 0.006 ; g ; Th-231 ; 18 ; 2 ; U-235
301.7 ; 0.1 ; 0.0053 ;  ; g ; Th-231 ; 11 ; 0 ; U-235
310.69 ; 0.06 ; 0.0094 ;  ; g ; Th-231 ; 15 ; 1 ; U-235
317.10 ; 0.08 ; 0.0011 ;  ; g ; Th-231 ; 12 ; 0 ; U-235
343.5 ; 0.2 ; 0.0032 ;  ; g ; Th-231 ; 17 ; 1 ; U-235
345.92 ; 0.03 ; 0.040 ; 0.006 ; g ; Th-231 ; 18 ; 1 ; U-235
350 ; 5 ; 0.006 ;  ; g ; Th-231 ; 15 ; 0 ; U-235
356.03 ; 0.05 ; 0.0053 ;  ; g ; Th-231 ; 19 ; 2 ; U-235
387.84 ; 0.03 ; 0.040 ; 0.006 ; g ; Th-231 ; 18 ; 0 ; U-235
390.27 ; 0.20 ; 0.040 ; 0.001 ; g ; Th-231 ; 21 ; 5 ; U-235
410.29 ; 0.04 ; 0.0032 ;  ; g ; Th-231 ; 19 ; 1 ; U-235
448.40 ; 0.06 ; 0.0011 ;  ; g ; Th-231 ; 22 ; 4 ; U-235
3976 ; 5 ; 0.0011 ;  ; a ; U-235 ; 0 ; 22 ; U-235
4013.2 ; 0.8 ; 0.0396 ; 0.0010 ; a ; U-235 ; 0 ; 21 ; U-235
4077.5 ; 0.7 ; 0.016 ; 0.012 ; a ; U-235 ; 0 ; 20 ; U-235
4152 ; 5 ; 0.294 ; 0.013 ; a ; U-235 ; 0 ; 19 ; U-235
4214.7 ; 1.9 ; 5.95 ; 0.12 ; a ; U-235 ; 0 ; 18 ; U-235
4219.5 ; 0.7 ; 0.01732 ; 0.00012 ; a ; U-235 ; 0 ; 17 ; U-235
4227.6 ; 0.7 ; 0.122 ; 0.006 ; a ; U-235 ; 0 ; 16 ; U-235
4248 ; 5 ; 0.069 ; 0.010 ; a ; U-235 ; 0 ; 15 ; U-235
4266 ; 5 ; 0.22 ; 0.03 ; a ; U-235 ; 0 ; 14 ; U-235
4279.3 ; 0.7 ; 0.0329 ; 0.0005 ; a ; U-235 ; 0 ; 13 ; U-235
4286.9 ; 0.7 ; 0.065 ; 0.013 ; a ; U-235 ; 0 ; 12 ; U-235
4302.1 ; 0.7 ; 0.00959 ; 0.00013 ; a ; U-235 ; 0 ; 11 ; U-235
4322 ; 4 ; 3.33 ; 0.06 ; a ; U-235 ; 0 ; 10 ; U-235
4327.9 ; 0.7 ; 0.405 ; 0.013 ; a ; U-235 ; 0 ; 9 ; U-235
4361.9 ; 0.7 ; 0.206 ; 0.021 ; a ; U-235 ; 0 ; 8 ; U-235
4366.1 ; 2.0 ; 18.80 ; 0.13 ; a ; U-235 ; 0 ; 7 ; U-235
4381.1 ; 0.7 ; 0.106 ; 0.016 ; a ; U-235 ; 0 ; 6 ; U-235
4397.8 ; 1.3 ; 57.19 ; 0.20 ; a ; U-235 ; 0 ; 5 ; U-235
4414.9 ; 0.5 ; 3.01 ; 0.16 ; a ; U-235 ; 0 ; 4 ; U-235
4437.9 ; 4.0 ; 0.236 ; 0.025 ; a ; U-235 ; 0 ; 3 ; U-235
4502.4 ; 0.7 ; 1.28 ; 0.05 ; a ; U-235 ; 0 ; 2 ; U-235
4556.0 ; 0.4 ; 3.79 ; 0.06 ; a ; U-235 ; 0 ; 1 ; U-235
4596.4 ; 1.3 ; 4.74 ; 0.06 ; a ; U-235 ; 0 ; 0 ; U-235
----------------------------------------------------- Th-231 -----------------------------------------------------
15.7401 ;  ; 65 ; 3 ; XL ; Pa ;  ;  ; Th-231
25.64 ; 0.02 ; 13.9 ; 0.7 ; g ; Pa-231 ; 4 ; 2 ; Th-231
42.86 ; 0.07 ; 0.0596 ; 0.0015 ; g ; Pa-231 ; 5 ; 2 ; Th-231
44.08 ; 0.17 ; 0.00074 ; 0.00021 ; g ; Pa-231 ; 10 ; 8 ; Th-231
58.5700 ; 0.0024 ; 0.480 ; 0.016 ; g ; Pa-231 ; 2 ; 0 ; Th-231
63.86 ; 0.03 ; 0.0235 ; 0.0021 ; g ; Pa-231 ; 11 ; 9 ; Th-231
68.5 ; 0.1 ; 0.00590 ; 0.00015 ; g ; Pa-231 ; 3 ; 1 ; Th-231
72.7510 ; 0.0025 ; 0.260 ; 0.017 ; g ; Pa-231 ; 8 ; 5 ; Th-231
77.69 ;  ; 0.0042 ; 0.0007 ; g ; Pa-231 ; 3 ; 0 ; Th-231
81.2280 ; 0.0014 ; 0.905 ; 0.023 ; g ; Pa-231 ; 9 ; 6 ; Th-231
82.0870 ; 0.0013 ; 0.418 ; 0.013 ; g ; Pa-231 ; 9 ; 5 ; Th-231
84.2140 ; 0.0013 ; 6.70 ; 0.07 ; g ; Pa-231 ; 4 ; 0 ; Th-231
89.95 ; 0.02 ; 1.01 ; 0.03 ; g ; Pa-231 ; 8 ; 4 ; Th-231
92.288 ;  ; 0.37 ; 0.04 ; XKa2 ; Pa ;  ;  ; Th-231
93.02 ; 0.04 ; 0.040 ; 0.003 ; g ; Pa-231 ; 6 ; 1 ; Th-231
95.869 ;  ; 0.59 ; 0.07 ; XKa1 ; Pa ;  ;  ; Th-231
99.278 ; 0.003 ; 0.137 ; 0.006 ; g ; Pa-231 ; 9 ; 4 ; Th-231
102.2700 ; 0.0013 ; 0.441 ; 0.011 ; g ; Pa-231 ; 6 ; 0 ; Th-231
105.81 ; 0.03 ; 0.0079 ; 0.0005 ; g ; Pa-231 ; 9 ; 3 ; Th-231
106.61 ; 0.03 ; 0.0179 ; 0.0007 ; g ; Pa-231 ; 10 ; 7 ; Th-231
108.363 ;  ; 0.21 ; 0.02 ; XK'b1 ; Pa ;  ;  ; Th-231
111.885 ;  ; 0.071 ; 0.008 ; XK'b2 ; Pa ;  ;  ; Th-231
115.63 ; 0.03 ; 0.00110 ; 0.00016 ; g ; Pa-231 ; 8 ; 2 ; Th-231
116.82 ; 0.02 ; 0.0225 ; 0.0009 ; g ; Pa-231 ; 10 ; 5 ; Th-231
124.914 ; 0.017 ; 0.0590 ; 0.0015 ; g ; Pa-231 ; 9 ; 2 ; Th-231
134.03 ; 0.02 ; 0.0255 ; 0.0008 ; g ; Pa-231 ; 10 ; 4 ; Th-231
135.664 ; 0.011 ; 0.0797 ; 0.0022 ; g ; Pa-231 ; 11 ; 7 ; Th-231
136.75 ; 0.07 ; 0.00442 ; 0.00015 ; g ; Pa-231 ; 13 ; 9 ; Th-231
140.54 ; 0.04 ; 0.00074 ; 0.00007 ; g ; Pa-231 ; 10 ; 3 ; Th-231
145.06 ; 0.04 ; 0.0058 ; 0.0003 ; g ; Pa-231 ; 11 ; 6 ; Th-231
145.94 ; 0.02 ; 0.0324 ; 0.0012 ; g ; Pa-231 ; 11 ; 5 ; Th-231
163.101 ; 0.004 ; 0.156 ; 0.005 ; g ; Pa-231 ; 11 ; 4 ; Th-231
165.00 ; 0.05 ; 0.00348 ; 0.00014 ; g ; Pa-231 ; 8 ; 1 ; Th-231
169.66 ; 0.03 ; 0.00141 ; 0.00007 ; g ; Pa-231 ; 11 ; 3 ; Th-231
174.15 ; 0.02 ; 0.0180 ; 0.0006 ; g ; Pa-231 ; 8 ; 0 ; Th-231
183.480 ; 0.025 ; 0.0335 ; 0.0008 ; g ; Pa-231 ; 9 ; 0 ; Th-231
188.76 ; 0.02 ; 0.0034 ; 0.0003 ; g ; Pa-231 ; 11 ; 2 ; Th-231
217.94 ; 0.03 ; 0.0402 ; 0.0008 ; g ; Pa-231 ; 13 ; 6 ; Th-231
236.01 ; 0.03 ; 0.0094 ; 0.0003 ; g ; Pa-231 ; 13 ; 4 ; Th-231
240.27 ; 0.05 ; 0.00029 ; 0.00004 ; g ; Pa-231 ; 12 ; 3 ; Th-231
242.50 ; 0.04 ; 0.00082 ; 0.00005 ; g ; Pa-231 ; 13 ; 3 ; Th-231
249.60 ; 0.07 ; 0.00080 ; 0.00007 ; g ; Pa-231 ; 14 ; 6 ; Th-231
250.45 ; 0.07 ; 0.00067 ; 0.00007 ; g ; Pa-231 ; 14 ; 5 ; Th-231
267.62 ; 0.08 ; 0.00141 ; 0.00014 ; g ; Pa-231 ; 14 ; 4 ; Th-231
274.1 ; 0.1 ; 0.000034 ; 0.000012 ; g ; Pa-231 ; 14 ; 3 ; Th-231
308.78 ; 0.07 ; 0.0003618 ; 0.0000018 ; g ; Pa-231 ; 12 ; 1 ; Th-231
311.00 ; 0.05 ; 0.00315 ; 0.00014 ; g ; Pa-231 ; 13 ; 1 ; Th-231
317.87 ; 0.08 ; 0.0001005 ; 0.0000005 ; g ; Pa-231 ; 12 ; 0 ; Th-231
320.15 ; 0.08 ; 0.00015 ; 0.00003 ; g ; Pa-231 ; 13 ; 0 ; Th-231
351.8 ; 0.1 ; 0.000067 ; 0.000013 ; g ; Pa-231 ; 14 ; 0 ; Th-231
----------------------------------------------------- Pa-231 -----------------------------------------------------
14.89645 ;  ; 44.3 ; 1.3 ; XL ; Ac ;  ;  ; Pa-231
16.370 ; 0.014 ; 0.221 ; 0.009 ; g ; Ac-227 ; 3 ; 2 ; Pa-231
18.980 ; 0.014 ; 0.37 ; 0.03 ; g ; Ac-227 ; 3 ; 1 ; Pa-231
23.46 ; 0.06 ; 0.0048 ; 0.0006 ; g ; Ac-227 ; 11 ; 9 ; Pa-231
24.46 ; 0.04 ; 0.0049 ; 0.0010 ; g ; Ac-227 ; 16 ; 15 ; Pa-231
25.390 ; 0.022 ; 0.095 ; 0.007 ; g ; Ac-227 ; 6 ; 5 ; Pa-231
27.37 ; 0.01 ; 10.8 ; 0.4 ; g ; Ac-227 ; 1 ; 0 ; Pa-231
29.98 ; 0.01 ; 0.097 ; 0.004 ; g ; Ac-227 ; 2 ; 0 ; Pa-231
35.800 ; 0.022 ; 0.0163 ; 0.0010 ; g ; Ac-227 ; 6 ; 4 ; Pa-231
38.200 ; 0.014 ; 0.144 ; 0.006 ; g ; Ac-227 ; 5 ; 3 ; Pa-231
44.160 ; 0.014 ; 0.055 ; 0.004 ; g ; Ac-227 ; 4 ; 2 ; Pa-231
46.35 ; 0.01 ; 0.19 ; 0.01 ; g ; Ac-227 ; 3 ; 0 ; Pa-231
50.73 ; 0.05 ; 0.0022 ; 0.0008 ; g ; Ac-227 ; 20 ; 17 ; Pa-231
52.720 ; 0.022 ; 0.076 ; 0.004 ; g ; Ac-227 ; 7 ; 4 ; Pa-231
54.570 ; 0.014 ; 0.070 ; 0.004 ; g ; Ac-227 ; 5 ; 2 ; Pa-231
56.90 ; 0.03 ; 0.0047 ; 0.0007 ; g ; Ac-227 ; 15 ; 13 ; Pa-231
57.180 ; 0.014 ; 0.031 ; 0.003 ; g ; Ac-227 ; 5 ; 1 ; Pa-231
57.190 ; 0.022 ; 0.0046 ; 0.0021 ; g ; Ac-227 ; 17 ; 15 ; Pa-231
60.46 ; 0.04 ; 0.0053 ; 0.0007 ; g ; Ac-227 ; 9 ; 7 ; Pa-231
63.590 ; 0.022 ; 0.0446 ; 0.0017 ; g ; Ac-227 ; 6 ; 3 ; Pa-231
70.49 ; 0.05 ; 0.0051 ; 0.0008 ; g ; Ac-227 ; -1 ; 1 ; Pa-231
71.85 ; 0.05 ; 0.0019 ; 0.0007 ; g ; Ac-227 ; 10 ; 7 ; Pa-231
72.58 ; 0.07 ; 0.0030 ; 0.0007 ; g ; Ac-227 ; 12 ; 10 ; Pa-231
74.14 ; 0.01 ; 0.0223 ; 0.0009 ; g ; Ac-227 ; 4 ; 0 ; Pa-231
77.38 ; 0.04 ; 0.061 ; 0.004 ; g ; Ac-227 ; 9 ; 6 ; Pa-231
87.768 ;  ; 0.715 ; 0.023 ; XKa2 ; Ac ;  ;  ; Pa-231
90.885 ;  ; 1.16 ; 0.04 ; XKa1 ; Ac ;  ;  ; Pa-231
96.880 ; 0.022 ; 0.084 ; 0.003 ; g ; Ac-227 ; 7 ; 2 ; Pa-231
100.84 ; 0.05 ; 0.0226 ; 0.0009 ; g ; Ac-227 ; 11 ; 6 ; Pa-231
102.77 ; 0.03 ; 0.019 ; 0.004 ; g ; Ac-227 ; 9 ; 5 ; Pa-231
102.8013 ;  ; 0.410 ; 0.015 ; XK'b1 ; Ac ;  ;  ; Pa-231
106.1133 ;  ; 0.136 ; 0.006 ; XK'b2 ; Ac ;  ;  ; Pa-231
124.57 ; 0.04 ; 0.0043 ; 0.0004 ; g ; Ac-227 ; 10 ; 4 ; Pa-231
144.43 ; 0.06 ; 0.0115 ; 0.0009 ; g ; Ac-227 ; 12 ; 7 ; Pa-231
199.00 ; 0.03 ; 0.0030 ; 0.0012 ; g ; Ac-227 ; 13 ; 4 ; Pa-231
230.59 ; 0.05 ; 0.0017 ; 0.0008 ; g ; Ac-227 ; 14 ; 4 ; Pa-231
242.18 ; 0.08 ; 0.0099 ; 0.0010 ; g ; Ac-227 ; -1 ; 2 ; Pa-231
243.16 ; 0.03 ; 0.036 ; 0.005 ; g ; Ac-227 ; 13 ; 2 ; Pa-231
245.490 ; 0.014 ; 0.0067 ; 0.0005 ; g ; Ac-227 ; 15 ; 5 ; Pa-231
245.77 ; 0.03 ; 0.012 ; 0.004 ; g ; Ac-227 ; 13 ; 1 ; Pa-231
255.900 ; 0.014 ; 0.1059 ; 0.0022 ; g ; Ac-227 ; 15 ; 4 ; Pa-231
258.38 ; 0.05 ; 0.0015 ; 0.0004 ; g ; Ac-227 ; 14 ; 3 ; Pa-231
260.37 ; 0.03 ; 0.182 ; 0.004 ; g ; Ac-227 ; 17 ; 7 ; Pa-231
273.14 ; 0.03 ; 0.0579 ; 0.0012 ; g ; Ac-227 ; 13 ; 0 ; Pa-231
277.29 ; 0.03 ; 0.0680 ; 0.0015 ; g ; Ac-227 ; 17 ; 6 ; Pa-231
283.690 ; 0.014 ; 1.65 ; 0.03 ; g ; Ac-227 ; 15 ; 3 ; Pa-231
286.58 ; 0.10 ; 0.0104 ; 0.0005 ; g ; Ac-227 ; -1 ; 3 ; Pa-231
300.060 ; 0.014 ; 2.41 ; 0.05 ; g ; Ac-227 ; 15 ; 2 ; Pa-231
302.670 ; 0.014 ; 2.3 ; 0.3 ; g ; Ac-227 ; 15 ; 1 ; Pa-231
302.680 ; 0.022 ; 0.21 ; 0.10 ; g ; Ac-227 ; 17 ; 5 ; Pa-231
310.0 ; 0.1 ; 0.00092 ; 0.00020 ; g ; Ac-227 ; -1 ; 4 ; Pa-231
313.090 ; 0.022 ; 0.0987 ; 0.0020 ; g ; Ac-227 ; 17 ; 4 ; Pa-231
327.13 ; 0.04 ; 0.0361 ; 0.0011 ; g ; Ac-227 ; 16 ; 1 ; Pa-231
330.04 ; 0.01 ; 1.36 ; 0.03 ; g ; Ac-227 ; 15 ; 0 ; Pa-231
340.880 ; 0.022 ; 0.177 ; 0.004 ; g ; Ac-227 ; 17 ; 3 ; Pa-231
351.45 ; 0.03 ; 0.0028 ; 0.0012 ; g ; Ac-227 ; 18 ; 4 ; Pa-231
354.50 ; 0.04 ; 0.0962 ; 0.0020 ; g ; Ac-227 ; 16 ; 0 ; Pa-231
357.250 ; 0.022 ; 0.168 ; 0.004 ; g ; Ac-227 ; 17 ; 2 ; Pa-231
359.860 ; 0.022 ; 0.0085 ; 0.0003 ; g ; Ac-227 ; 17 ; 1 ; Pa-231
363.82 ; 0.04 ; 0.0080 ; 0.0003 ; g ; Ac-227 ; 20 ; 4 ; Pa-231
374.95 ; 0.10 ; 0.0045 ; 0.0003 ; g ; Ac-227 ; -1 ; 5 ; Pa-231
379.24 ; 0.03 ; 0.0498 ; 0.0011 ; g ; Ac-227 ; 18 ; 3 ; Pa-231
384.69 ; 0.06 ; 0.00365 ; 0.00022 ; g ; Ac-227 ; 21 ; 5 ; Pa-231
387.23 ; 0.02 ; 0.0003 ; 0.0001 ; g ; Ac-227 ; 17 ; 0 ; Pa-231
391.61 ; 0.04 ; 0.00673 ; 0.00022 ; g ; Ac-227 ; 20 ; 3 ; Pa-231
395.61 ; 0.03 ; 0.00226 ; 0.00022 ; g ; Ac-227 ; 18 ; 2 ; Pa-231
398.22 ; 0.03 ; 0.0095 ; 0.0003 ; g ; Ac-227 ; 18 ; 1 ; Pa-231
407.820 ; 0.022 ; 0.0356 ; 0.0008 ; g ; Ac-227 ; 19 ; 1 ; Pa-231
410.59 ; 0.04 ; 0.00180 ; 0.00022 ; g ; Ac-227 ; 20 ; 1 ; Pa-231
427.14 ; 0.07 ; 0.0007 ; 0.0004 ; g ; Ac-227 ; 22 ; 4 ; Pa-231
435.19 ; 0.02 ; 0.00294 ; 0.00017 ; g ; Ac-227 ; 19 ; 0 ; Pa-231
437.96 ; 0.04 ; 0.0045 ; 0.0003 ; g ; Ac-227 ; 20 ; 0 ; Pa-231
438.72 ; 0.10 ; 0.0013 ; 0.0004 ; g ; Ac-227 ; -1 ; 6 ; Pa-231
488.66 ; 0.10 ; 0.00165 ; 0.00017 ; g ; Ac-227 ; 24 ; 4 ; Pa-231
490.65 ; 0.10 ; 0.0004 ; 0.0001 ; g ; Ac-227 ; 23 ; 3 ; Pa-231
501.28 ; 0.07 ; 0.00076 ; 0.00018 ; g ; Ac-227 ; 22 ; 0 ; Pa-231
509.63 ; 0.10 ; 0.00036 ; 0.00017 ; g ; Ac-227 ; 23 ; 1 ; Pa-231
516.45 ; 0.10 ; 0.00137 ; 0.00015 ; g ; Ac-227 ; 24 ; 3 ; Pa-231
535.43 ; 0.10 ; 0.00061 ; 0.00012 ; g ; Ac-227 ; 24 ; 1 ; Pa-231
546.5 ; 0.3 ; 0.00083 ; 0.00013 ; g ; Ac-227 ; 25 ; 6 ; Pa-231
571.9 ; 0.3 ; 0.00048 ; 0.00020 ; g ; Ac-227 ; 25 ; 5 ; Pa-231
582.3 ; 0.3 ; 0.00031 ; 0.00017 ; g ; Ac-227 ; 25 ; 4 ; Pa-231
610.1 ; 0.3 ; 0.0005 ; 0.0004 ; g ; Ac-227 ; 25 ; 3 ; Pa-231
4415.6 ; 0.9 ; 0.0021 ; 0.0005 ; a ; Pa-231 ; 0 ; 25 ; Pa-231
4507.6 ; 0.8 ; 0.0036 ; 0.0003 ; a ; Pa-231 ; 0 ; 24 ; Pa-231
4533.0 ; 0.8 ; 0.00076 ; 0.00020 ; a ; Pa-231 ; 0 ; 23 ; Pa-231
4568.1 ; 0.9 ; 0.008 ; 0.004 ; a ; Pa-231 ; 0 ; 22 ; Pa-231
4599.6 ; 0.8 ; 0.015 ; 0.007 ; a ; Pa-231 ; 0 ; 21 ; Pa-231
4630.3 ; 0.8 ; 0.078 ; 0.021 ; a ; Pa-231 ; 0 ; 20 ; Pa-231
4633.0 ; 0.8 ; 0.0504 ; 0.0011 ; a ; Pa-231 ; 0 ; 19 ; Pa-231
4642.5 ; 0.8 ; 0.080 ; 0.006 ; a ; Pa-231 ; 0 ; 18 ; Pa-231
4680.1 ; 0.8 ; 1.8 ; 0.3 ; a ; Pa-231 ; 0 ; 17 ; Pa-231
4712.3 ; 0.8 ; 1.20 ; 0.22 ; a ; Pa-231 ; 0 ; 16 ; Pa-231
4736.3 ; 0.8 ; 8.4 ; 0.4 ; a ; Pa-231 ; 0 ; 15 ; Pa-231
4761.2 ; 0.8 ; 0.0032 ; 0.0009 ; a ; Pa-231 ; 0 ; 14 ; Pa-231
4794.1 ; 0.8 ; 0.040 ; 0.015 ; a ; Pa-231 ; 0 ; 12 ; Pa-231
4853.5 ; 0.8 ; 1.40 ; 0.15 ; a ; Pa-231 ; 0 ; 11 ; Pa-231
4903.4 ; 2.2 ; 0.002 ; 0.001 ; a ; Pa-231 ; 0 ; 8 ; Pa-231
4936.0 ; 0.8 ; 2.9 ; 0.3 ; a ; Pa-231 ; 0 ; 7 ; Pa-231
4952.6 ; 0.8 ; 22.5 ; 0.5 ; a ; Pa-231 ; 0 ; 6 ; Pa-231
4977.6 ; 0.8 ; 0.4 ; 0.1 ; a ; Pa-231 ; 0 ; 5 ; Pa-231
4987.8 ; 0.8 ; 1.6 ; 0.2 ; a ; Pa-231 ; 0 ; 4 ; Pa-231
5015.1 ; 0.8 ; 25.3 ; 0.5 ; a ; Pa-231 ; 0 ; 3 ; Pa-231
5031.2 ; 0.8 ; 20 ; 2 ; a ; Pa-231 ; 0 ; 2 ; Pa-231
5033.8 ; 0.8 ; 2.8 ; 0.3 ; a ; Pa-231 ; 0 ; 1 ; Pa-231
5060.7 ; 0.8 ; 11.7 ; 0.5 ; a ; Pa-231 ; 0 ; 0 ; Pa-231
----------------------------------------------------- Ac-227 -----------------------------------------------------
9.3 ;  ; 0.00011 ;  ; g ; Th-227 ; 1 ; 0 ; Ac-227
12.9 ; 0.1 ; 0.000014 ;  ; g ; Fr-223 ; 1 ; 0 ; Ac-227
14.11 ;  ; 0.074 ; 0.008 ; XL ; Fr ;  ;  ; Ac-227
15.2 ; 0.1 ; 0.00063 ;  ; g ; Th-227 ; 2 ; 1 ; Ac-227
15.3585 ;  ; 2.64 ;  ; XL ; Th ;  ;  ; Ac-227
24.33 ; 0.05 ; 0.028 ;  ; g ; Th-227 ; 2 ; 0 ; Ac-227
25.95 ;  ; 0.00000055 ;  ; g ; Fr-223 ; 8 ; 6 ; Ac-227
28.57 ; 0.05 ; 0.042 ;  ; g ; Th-227 ; 3 ; 1 ; Ac-227
33.5 ; 0.1 ; 0.00011 ; 0.00003 ; g ; Fr-223 ; 6 ; 5 ; Ac-227
35.0 ; 0.2 ; 0.000028 ; 0.000010 ; g ; Fr-223 ; 6 ; 4 ; Ac-227
37.90 ; 0.03 ; 0.049 ;  ; g ; Th-227 ; 3 ; 0 ; Ac-227
44.7 ; 0.1 ; 0.00011 ; 0.00003 ; g ; Fr-223 ; 4 ; 2 ; Ac-227
51.06 ;  ; 0.00000028 ;  ; g ; Fr-223 ; 13 ; 9 ; Ac-227
