Nuclide ; U-238 
Element ; Uranium
Z ; 92
Daughter(s) ; (alpha) ; Th-234 ; 100
Qalpha ; 4269.7
Possible parent(s) ; (alpha) ; Pu-242 ; 100
Half-life (a) ; 4.468E9 ; 0.005E9
Half-life (s) ; 141.00E15 ; 0.16E15
Decay constant (1/s) ; 4.916E-18 ; 0.006E-18
Specific activity (Bq/g) ; 12.439E3 ; 0.014E3
Reference ; CEA/LNE-LNHB - 2006
Emissions (791 lines) sorted by nuclide and by increasing energy
------------------------------------------------------ U-238 -----------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end ; Parent
100.89 ; 0.02 ; 0.125 ; 0.024 ; g ; U-234 ; 16 ; 12 ; Pa-234
103.77 ; 0.02 ; 0.24 ; 0.04 ; g ; U-234 ; 22 ; 14 ; Pa-234
106.68 ; 0.05 ; 0.036 ; 0.011 ; g ; U-234 ; 16 ; 11 ; Pa-234
111.2277 ;  ; 7.1 ; 0.5 ; XK'b1 ; U ;  ;  ; Pa-234
114.932 ;  ; 2.44 ; 0.16 ; XK'b2 ; U ;  ;  ; Pa-234
125.46 ; 0.01 ; 0.79 ; 0.12 ; g ; U-234 ; 25 ; 16 ; Pa-234
131.30 ; 0.01 ; 18.2 ; 1.6 ; g ; U-234 ; 43 ; 33 ; Pa-234
134.61 ; 0.02 ; 0.114 ; 0.023 ; g ; U-234 ; 51 ; 45 ; Pa-234
137.23 ; 0.05 ; 0.027 ; 0.009 ; g ; U-234 ; 21 ; 13 ; Pa-234
140.15 ; 0.02 ; 0.51 ; 0.07 ; g ; U-234 ; 13 ; 7 ; Pa-234
140.91 ; 0.03 ; 0.31 ; 0.05 ; g ; U-234 ; 49 ; 43 ; Pa-234
143.78 ; 0.02 ; 0.32 ; 0.05 ; g ; U-234 ; 33 ; 30 ; Pa-234
149.88 ; 0.03 ; 0.073 ; 0.022 ; g ; U-234 ; 30 ; 22 ; Pa-234
152.71 ; 0.02 ; 6.0 ; 0.7 ; g ; U-234 ; 3 ; 2 ; Pa-234
159.48 ; 0.02 ; 0.66 ; 0.10 ; g ; U-234 ; 33 ; 28 ; Pa-234
164.94 ; 0.05 ; 0.052 ; 0.022 ; g ; U-234 ; 22 ; 11 ; Pa-234
165.61 ; 0.05 ; 0.073 ; 0.022 ; g ; U-234 ; 64 ; 54 ; Pa-234
170.85 ; 0.02 ; 0.51 ; 0.07 ; g ; U-234 ; 51 ; 43 ; Pa-234
174.55 ; 0.03 ; 0.17 ; 0.03 ; g ; U-234 ; 14 ; 7 ; Pa-234
179.80 ; 0.08 ; 0.045 ; 0.016 ; g ; U-234 ; 51 ; 41 ; Pa-234
186.15 ; 0.02 ; 1.78 ; 0.19 ; g ; U-234 ; 51 ; 40 ; Pa-234
193.73 ; 0.03 ; 0.50 ; 0.08 ; g ; U-234 ; 56 ; 45 ; Pa-234
196.80 ; 0.05 ; 0.073 ; 0.022 ; g ; U-234 ; 23 ; 12 ; Pa-234
199.95 ; 0.05 ; 0.073 ; 0.022 ; g ; U-234 ; 21 ; 9 ; Pa-234
200.97 ; 0.03 ; 0.90 ; 0.13 ; g ; U-234 ; 4 ; 3 ; Pa-234
203.12 ; 0.03 ; 1.24 ; 0.15 ; g ; U-234 ; 13 ; 5 ; Pa-234
220.00 ; 0.08 ; 0.146 ; 0.025 ; g ; U-234 ; 16 ; 7 ; Pa-234
221.15 ; 0.10 ; 0.052 ; 0.022 ; g ; U-234 ; 66 ; 53 ; Pa-234
221.83 ; 0.10 ; 0.073 ; 0.022 ; g ; U-234 ; 37 ; 29 ; Pa-234
226.50 ; 0.03 ; 4.9 ; 0.6 ; g ; U-234 ; 33 ; 25 ; Pa-234
227.25 ; 0.03 ; 5.8 ; 0.6 ; g ; U-234 ; 51 ; 37 ; Pa-234
232.21 ; 0.03 ; 0.18 ; 0.03 ; g ; U-234 ; 25 ; 11 ; Pa-234
235.11 ; 0.03 ; 0.114 ; 0.023 ; g ; U-234 ; 66 ; 51 ; Pa-234
235.9 ; 3.0 ; 0.005 ; 0.003 ; g ; U-234 ; 17 ; 7 ; Pa-234
240.2 ; 0.1 ; 0.052 ; 0.022 ; g ; U-234 ; 58 ; 43 ; Pa-234
245.37 ; 0.02 ; 0.76 ; 0.11 ; g ; U-234 ; 56 ; 40 ; Pa-234
247.79 ; 0.07 ; 0.00037 ; 0.00004 ; g ; U-234 ; 27 ; 13 ; Pa-234
249.22 ; 0.01 ; 2.5 ; 0.4 ; g ; U-234 ; 33 ; 24 ; Pa-234
257.2 ; 0.1 ; 0.052 ; 0.022 ; g ; U-234 ; 68 ; 51 ; Pa-234
267.12 ; 0.05 ; 0.18 ; 0.03 ; g ; U-234 ; 26 ; 10 ; Pa-234
272.28 ; 0.05 ; 1.09 ; 0.14 ; g ; U-234 ; 49 ; 33 ; Pa-234
275.04 ; 0.10 ; 0.094 ; 0.023 ; g ; U-234 ; 21 ; 8 ; Pa-234
278.3 ; 0.1 ; 0.042 ; 0.011 ; g ; U-234 ; 22 ; 7 ; Pa-234
293.79 ; 0.05 ; 3.0 ; 0.4 ; g ; U-234 ; 33 ; 22 ; Pa-234
295.91 ; 0.08 ; 0.146 ; 0.025 ; g ; U-234 ; 33 ; 20 ; Pa-234
298.7 ; 0.2 ; 0.014 ; 0.006 ; g ; U-234 ; 17 ; 5 ; Pa-234
308.6 ; 0.2 ; 0.021 ; 0.006 ; g ; U-234 ; 64 ; 46 ; Pa-234
310.2 ; 0.1 ; 0.073 ; 0.013 ; g ; U-234 ; 71 ; 51 ; Pa-234
310.52 ; 0.10 ; 0.000135 ; 0.000015 ; g ; U-234 ; 27 ; 9 ; Pa-234
313.5 ; 0.1 ; 0.104 ; 0.014 ; g ; U-234 ; 23 ; 8 ; Pa-234
316.7 ; 0.1 ; 0.104 ; 0.014 ; g ; U-234 ; 21 ; 6 ; Pa-234
320.4 ; 0.1 ; 0.052 ; 0.008 ; g ; U-234 ; 34 ; 22 ; Pa-234
330.40 ; 0.05 ; 0.78 ; 0.09 ; g ; U-234 ; 33 ; 18 ; Pa-234
331.4 ; 0.1 ; 0.073 ; 0.013 ; g ; U-234 ; 74 ; 52 ; Pa-234
340.2 ; 0.1 ; 0.041 ; 0.009 ; g ; U-234 ; 21 ; 5 ; Pa-234
343.8 ; 0.2 ; 0.034 ; 0.008 ; g ; U-234 ; 31 ; 12 ; Pa-234
351.9 ; 0.1 ; 0.42 ; 0.05 ; g ; U-234 ; 33 ; 16 ; Pa-234
357.9 ; 0.1 ; 0.036 ; 0.011 ; g ; U-234 ; 46 ; 28 ; Pa-234
360.6 ; 0.3 ; 0.018 ; 0.007 ; g ; U-234 ; 56 ; 33 ; Pa-234
365.0 ; 0.3 ; 0.018 ; 0.007 ; g ; U-234 ; 26 ; 7 ; Pa-234
369.50 ; 0.05 ; 2.5 ; 0.3 ; g ; U-234 ; 37 ; 21 ; Pa-234
372.0 ; 0.1 ; 1.23 ; 0.14 ; g ; U-234 ; 40 ; 23 ; Pa-234
379.1 ; 0.1 ; 0.042 ; 0.011 ; g ; U-234 ; 32 ; 11 ; Pa-234
385.4 ; 0.1 ; 0.042 ; 0.011 ; g ; U-234 ; 31 ; 9 ; Pa-234
387.94 ; 0.06 ; 0.00072 ; 0.00006 ; g ; U-234 ; 27 ; 7 ; Pa-234
394.1 ; 0.1 ; 0.094 ; 0.014 ; g ; U-234 ; 45 ; 25 ; Pa-234
397.7 ; 0.3 ; 0.027 ; 0.007 ; g ; U-234 ; 33 ; 15 ; Pa-234
401.8 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; -1 ; 2 ; Pa-234
409.8 ; 0.1 ; 0.34 ; 0.05 ; g ; U-234 ; 40 ; 22 ; Pa-234
416.1 ; 0.1 ; 0.036 ; 0.011 ; g ; U-234 ; 49 ; 30 ; Pa-234
425.3 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; -1 ; 3 ; Pa-234
426.95 ; 0.05 ; 0.46 ; 0.05 ; g ; U-234 ; 37 ; 16 ; Pa-234
427.4 ; 0.4 ; 0.000031 ; 0.000010 ; g ; U-234 ; 27 ; 6 ; Pa-234
433.1 ; 0.1 ; 0.094 ; 0.014 ; g ; U-234 ; 68 ; 42 ; Pa-234
446.6 ; 0.1 ; 0.114 ; 0.015 ; g ; U-234 ; 40 ; 18 ; Pa-234
450.93 ; 0.04 ; 0.0040 ; 0.0019 ; g ; U-234 ; 27 ; 5 ; Pa-234
452.4 ; 0.3 ; 0.027 ; 0.009 ; g ; U-234 ; 42 ; 19 ; Pa-234
458.68 ; 0.05 ; 1.14 ; 0.12 ; g ; U-234 ; 33 ; 11 ; Pa-234
461.5 ; 0.1 ; 0.034 ; 0.011 ; g ; U-234 ; 45 ; 22 ; Pa-234
464.2 ; 0.1 ; 0.031 ; 0.011 ; g ; U-234 ; 39 ; 16 ; Pa-234
468.0 ; 0.1 ; 0.22 ; 0.03 ; g ; U-234 ; 40 ; 16 ; Pa-234
472.3 ; 0.1 ; 0.36 ; 0.04 ; g ; U-234 ; 37 ; 15 ; Pa-234
474.2 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; 41 ; 16 ; Pa-234
478.6 ; 0.1 ; 0.125 ; 0.015 ; g ; U-234 ; 42 ; 16 ; Pa-234
481.0 ; 0.1 ; 0.31 ; 0.04 ; g ; U-234 ; 71 ; 43 ; Pa-234
498.0 ; 0.1 ; 0.062 ; 0.012 ; g ; U-234 ; 45 ; 18 ; Pa-234
502.0 ; 0.1 ; 0.03 ; 0.09 ; g ; U-234 ; 66 ; 35 ; Pa-234
506.75 ; 0.05 ; 1.30 ; 0.14 ; g ; U-234 ; 37 ; 13 ; Pa-234
513.4 ; 0.1 ; 0.38 ;  ; g ; U-234 ; 40 ; 15 ; Pa-234
513.5 ; 0.1 ; 0.76 ;  ; g ; U-234 ; 40 ; 14 ; Pa-234
519.6 ; 0.1 ; 0.40 ; 0.05 ; g ; U-234 ; 45 ; 16 ; Pa-234
521.4 ; 0.1 ; 0.75 ; 0.09 ; g ; U-234 ; 49 ; 24 ; Pa-234
527.9 ; 0.1 ; 0.40 ; 0.05 ; g ; U-234 ; 37 ; 12 ; Pa-234
529.1 ; 0.3 ; 0.09 ; 0.04 ; g ; U-234 ; 43 ; 15 ; Pa-234
534.1 ; 0.1 ; 0.083 ; 0.013 ; g ; U-234 ; 76 ; 44 ; Pa-234
537.2 ; 0.1 ; 0.083 ; 0.013 ; g ; U-234 ; 71 ; 37 ; Pa-234
543.8 ; 0.1 ; 0.135 ; 0.024 ; g ; U-234 ; 39 ; 13 ; Pa-234
553.7 ; 0.1 ; 0.045 ; 0.016 ; g ; U-234 ; 47 ; 19 ; Pa-234
558.0 ; 0.2 ; 0.094 ; 0.023 ; g ; U-234 ; 44 ; 14 ; Pa-234
559.2 ; 0.2 ; 0.073 ; 0.022 ; g ; U-234 ; 36 ; 9 ; Pa-234
562.8 ; 0.3 ; 0.036 ; 0.011 ; g ; U-234 ; 76 ; 43 ; Pa-234
565.2 ; 0.1 ; 1.04 ; 0.11 ; g ; U-234 ; 45 ; 15 ; Pa-234
568.9 ; 0.2 ; 3.6 ; 0.6 ; g ; U-234 ; 40 ; 12 ; Pa-234
569.5 ; 0.1 ; 9.3 ; 1.2 ; g ; U-234 ; 37 ; 9 ; Pa-234
575.5 ; 0.1 ; 0.027 ; 0.009 ; g ; U-234 ; 41 ; 12 ; Pa-234
584.1 ; 0.1 ; 0.18 ; 0.30 ; g ; U-234 ; 43 ; 12 ; Pa-234
586.3 ; 0.1 ; 0.073 ; 0.013 ; g ; U-234 ; 64 ; 32 ; Pa-234
590.3 ; 1.0 ; 0.036 ; 0.011 ; g ; U-234 ; 40 ; 10 ; Pa-234
595.4 ; 0.2 ; 0.094 ; 0.023 ; g ; U-234 ; 50 ; 22 ; Pa-234
596.9 ; 0.1 ; 0.20 ; 0.03 ; g ; U-234 ; 59 ; 26 ; Pa-234
602.6 ; 0.1 ; 0.54 ; 0.06 ; g ; U-234 ; 49 ; 18 ; Pa-234
604.6 ; 0.3 ; 0.052 ; 0.022 ; g ; U-234 ; 43 ; 10 ; Pa-234
612.0 ; 0.1 ; 0.38 ; 0.05 ; g ; U-234 ; 53 ; 21 ; Pa-234
617.0 ; 0.2 ; 0.052 ; 0.022 ; g ; U-234 ; 41 ; 9 ; Pa-234
619.0 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; 44 ; 11 ; Pa-234
624.2 ; 0.1 ; 0.35 ; 0.05 ; g ; U-234 ; 49 ; 16 ; Pa-234
628.1 ; 0.1 ; 0.24 ; 0.05 ; g ; U-234 ; 20 ; 4 ; Pa-234
629.4 ; 0.1 ; 0.35 ; 0.06 ; g ; U-234 ; 48 ; 15 ; Pa-234
632.6 ; 0.2 ; 0.036 ; 0.011 ; g ; U-234 ; 51 ; 18 ; Pa-234
634.3 ; 0.2 ; 0.135 ; 0.024 ; g ; U-234 ; 54 ; 22 ; Pa-234
643.2 ; 0.2 ; 0.027 ; 0.009 ; g ; U-234 ; -1 ; 4 ; Pa-234
646.5 ; 0.1 ; 0.114 ; 0.015 ; g ; U-234 ; 37 ; 7 ; Pa-234
653.7 ; 0.1 ; 0.47 ; 0.08 ; g ; U-234 ; 50 ; 16 ; Pa-234
655.2 ; 0.2 ; 0.135 ; 0.024 ; g ; U-234 ; 56 ; 22 ; Pa-234
657.4 ; 0.1 ; 0.40 ; 0.05 ; g ; U-234 ; 46 ; 11 ; Pa-234
659.8 ; 0.1 ; 0.27 ; 0.04 ; g ; U-234 ; -1 ; 5 ; Pa-234
663.9 ; 0.1 ; 0.54 ; 0.09 ; g ; U-234 ; 48 ; 13 ; Pa-234
666.5 ; 0.1 ; 1.18 ; 0.13 ; g ; U-234 ; 11 ; 3 ; Pa-234
669.7 ; 0.1 ; 0.0006 ;  ; g ; U-234 ; 35 ; 5 ; Pa-234
669.7 ; 0.1 ; 1.0 ; 0.1 ; g ; U-234 ; 49 ; 15 ; Pa-234
675.1 ; 0.1 ; 0.101 ; 0.014 ; g ; U-234 ; 24 ; 4 ; Pa-234
683.9 ; 0.2 ; 0.16 ; 0.04 ; g ; U-234 ; 59 ; 22 ; Pa-234
685.1 ; 0.2 ; 0.15 ; 0.04 ; g ; U-234 ; 40 ; 8 ; Pa-234
692.6 ; 0.1 ; 1.25 ; 0.13 ; g ; U-234 ; 54 ; 16 ; Pa-234
699.03 ; 0.05 ; 3.6 ; 0.4 ; g ; U-234 ; 51 ; 15 ; Pa-234
705.9 ; 0.1 ; 2.29 ; 0.23 ; g ; U-234 ; 7 ; 2 ; Pa-234
708.3 ; 0.2 ; 0.023 ; 0.009 ; g ; U-234 ; 8 ; 2 ; Pa-234
711.5 ; 0.1 ; 0.156 ; 0.025 ; g ; U-234 ; -1 ; 6 ; Pa-234
713.7 ; 0.1 ; 0.146 ; 0.025 ; g ; U-234 ; 52 ; 14 ; Pa-234
716.5 ; 0.2 ; 0.031 ; 0.009 ; g ; U-234 ; 62 ; 23 ; Pa-234
727.8 ; 0.2 ; 0.114 ; 0.015 ; g ; U-234 ; 15 ; 3 ; Pa-234
730.9 ; 0.2 ; 0.63 ; 0.10 ; g ; U-234 ; 49 ; 11 ; Pa-234
733.39 ; 0.05 ; 7.0 ; 0.8 ; g ; U-234 ; 50 ; 13 ; Pa-234
738.0 ; 0.1 ; 1.16 ; 0.13 ; g ; U-234 ; 54 ; 14 ; Pa-234
742.813 ; 0.005 ; 2.08 ; 0.21 ; g ; U-234 ; 5 ; 1 ; Pa-234
745.9 ; 0.1 ; 0.32 ; 0.05 ; g ; U-234 ; 49 ; 10 ; Pa-234
748.1 ; 0.3 ; 0.104 ; 0.023 ; g ; U-234 ; 52 ; 13 ; Pa-234
755.0 ; 0.1 ; 1.23 ; 0.13 ; g ; U-234 ; 51 ; 12 ; Pa-234
758.9 ; 0.1 ; 0.25 ; 0.03 ; g ; U-234 ; 56 ; 15 ; Pa-234
761.0 ; 0.2 ; 0.073 ; 0.022 ; g ; U-234 ; 50 ; 11 ; Pa-234
764.8 ; 0.2 ; 0.20 ; 0.05 ; g ; U-234 ; 28 ; 4 ; Pa-234
766.4 ; 0.2 ; 0.26 ; 0.05 ; g ; U-234 ; 6 ; 1 ; Pa-234
769.1 ; 0.1 ; 0.187 ; 0.020 ; g ; U-234 ; 58 ; 15 ; Pa-234
772.4 ; 0.2 ; 0.073 ; 0.022 ; g ; U-234 ; 54 ; 13 ; Pa-234
778.6 ; 0.2 ; 0.046 ; 0.010 ; g ; U-234 ; -1 ; 7 ; Pa-234
780.4 ; 0.2 ; 0.90 ; 0.09 ; g ; U-234 ; 30 ; 4 ; Pa-234
783.4 ; 0.1 ; 0.30 ; 0.04 ; g ; U-234 ; 9 ; 2 ; Pa-234
786.272 ; 0.022 ; 1.21 ; 0.13 ; g ; U-234 ; 5 ; 0 ; Pa-234
792.8 ; 0.3 ; 0.045 ; 0.011 ; g ; U-234 ; 54 ; 12 ; Pa-234
794.9 ; 0.2 ; 0.68 ; 0.11 ; g ; U-234 ; 18 ; 3 ; Pa-234
796.1 ; 0.1 ; 2.6 ; 0.3 ; g ; U-234 ; 51 ; 9 ; Pa-234
802.3 ; 0.2 ; 0.031 ; 0.009 ; g ; U-234 ; 55 ; 12 ; Pa-234
804.1 ; 0.1 ; 0.62 ; 0.22 ; g ; U-234 ; 10 ; 2 ; Pa-234
805.80 ; 0.05 ; 2.5 ; 0.3 ; g ; U-234 ; 7 ; 1 ; Pa-234
808.4 ; 0.3 ; 0.036 ; 0.011 ; g ; U-234 ; 8 ; 1 ; Pa-234
811.5 ; 0.1 ; 0.125 ; 0.015 ; g ; U-234 ; 53 ; 9 ; Pa-234
814.2 ; 0.1 ; 0.31 ; 0.04 ; g ; U-234 ; 56 ; 12 ; Pa-234
819.2 ; 0.1 ; 1.9 ; 0.2 ; g ; U-234 ; 11 ; 2 ; Pa-234
824.2 ; 0.2 ; 1.25 ; 0.15 ; g ; U-234 ; -1 ; 8 ; Pa-234
825.1 ; 0.2 ; 1.9 ; 0.2 ; g ; U-234 ; 12 ; 2 ; Pa-234
829.3 ; 0.2 ; 0.36 ; 0.11 ; g ; U-234 ; 20 ; 3 ; Pa-234
831.5 ; 0.1 ; 4.2 ; 0.5 ; g ; U-234 ; 22 ; 3 ; Pa-234
839.5 ; 0.1 ; 0.031 ; 0.008 ; g ; U-234 ; 75 ; 28 ; Pa-234
844.1 ; 0.1 ; 0.43 ; 0.05 ; g ; U-234 ; 49 ; 7 ; Pa-234
846.1 ; 0.2 ; 0.052 ; 0.012 ; g ; U-234 ; -1 ; 9 ; Pa-234
848.9 ; 0.2 ; 0.027 ; 0.008 ; g ; U-234 ; 59 ; 11 ; Pa-234
851.8 ; 0.1 ; 0.073 ; 0.022 ; g ; U-234 ; 8 ; 0 ; Pa-234
857.7 ; 0.2 ; 0.036 ; 0.008 ; g ; U-234 ; 57 ; 9 ; Pa-234
863.2 ; 0.2 ; 0.073 ; 0.022 ; g ; U-234 ; 59 ; 10 ; Pa-234
869.7 ; 0.1 ; 0.20 ; 0.03 ; g ; U-234 ; 77 ; 29 ; Pa-234
874.0 ; 0.3 ; 0.036 ; 0.008 ; g ; U-234 ; 50 ; 7 ; Pa-234
876.0 ; 0.1 ; 2.55 ; 0.23 ; g ; U-234 ; 24 ; 3 ; Pa-234
880.52 ; 0.04 ; 4.3 ; 0.6 ; g ; U-234 ; 14 ; 2 ; Pa-234
880.52 ; 0.04 ; 6.2 ; 0.8 ; g ; U-234 ; 15 ; 2 ; Pa-234
883.24 ; 0.04 ; 9.7 ; 1.1 ; g ; U-234 ; 9 ; 1 ; Pa-234
890.1 ; 0.4 ; 0.027 ; 0.008 ; g ; U-234 ; 66 ; 16 ; Pa-234
898.67 ; 0.05 ; 3.3 ; 0.4 ; g ; U-234 ; 25 ; 3 ; Pa-234
904.2 ; 0.1 ; 0.34 ; 0.04 ; g ; U-234 ; 10 ; 1 ; Pa-234
916.5 ; 0.2 ; 0.024 ; 0.007 ; g ; U-234 ; 65 ; 15 ; Pa-234
918.4 ; 0.1 ; 0.100 ; 0.014 ; g ; U-234 ; 26 ; 3 ; Pa-234
920.5 ; 0.2 ; 0.029 ; 0.008 ; g ; U-234 ; -1 ; 10 ; Pa-234
925.0 ; 0.1 ; 7.9 ; 0.9 ; g ; U-234 ; 12 ; 1 ; Pa-234
926.0 ; 0.2 ; 1.8 ; 1.3 ; g ; U-234 ; 16 ; 2 ; Pa-234
926.7 ; 0.1 ; 7.3 ; 1.2 ; g ; U-234 ; 9 ; 0 ; Pa-234
935.8 ; 0.2 ; 0.067 ; 0.010 ; g ; U-234 ; 66 ; 15 ; Pa-234
942.0 ; 0.3 ; 0.046 ; 0.009 ; g ; U-234 ; 17 ; 2 ; Pa-234
946.00 ; 0.03 ; 13.5 ; 1.5 ; g ; U-234 ; 13 ; 1 ; Pa-234
947.7 ; 0.2 ; 1.63 ; 0.21 ; g ; U-234 ; 18 ; 2 ; Pa-234
952.7 ; 0.1 ; 0.083 ; 0.013 ; g ; U-234 ; 19 ; 2 ; Pa-234
960.0 ; 0.1 ; 0.073 ; 0.013 ; g ; U-234 ; 59 ; 8 ; Pa-234
965.8 ; 0.1 ; 0.48 ; 0.06 ; g ; U-234 ; 28 ; 3 ; Pa-234
975.1 ; 0.1 ; 0.027 ; 0.008 ; g ; U-234 ; 73 ; 18 ; Pa-234
978.2 ; 0.3 ; 0.090 ; 0.023 ; g ; U-234 ; 29 ; 3 ; Pa-234
980.3 ; 0.1 ; 1.77 ;  ; g ; U-234 ; 15 ; 1 ; Pa-234
980.3 ; 0.1 ; 2.7 ;  ; g ; U-234 ; 14 ; 1 ; Pa-234
981.6 ; 0.3 ; 0.73 ; 0.22 ; g ; U-234 ; 30 ; 3 ; Pa-234
984.2 ; 0.1 ; 1.63 ; 0.21 ; g ; U-234 ; 22 ; 2 ; Pa-234
989.5 ; 0.1 ; 0.104 ; 0.014 ; g ; U-234 ; 63 ; 9 ; Pa-234
992.0 ; 0.2 ; 0.083 ; 0.022 ; g ; U-234 ; -1 ; 11 ; Pa-234
994.6 ; 0.3 ; 0.062 ; 0.022 ; g ; U-234 ; 60 ; 7 ; Pa-234
997.7 ; 0.3 ; 0.046 ; 0.012 ; g ; U-234 ; 73 ; 16 ; Pa-234
1009.9 ; 0.3 ; 0.067 ; 0.012 ; g ; U-234 ; 71 ; 15 ; Pa-234
1019.5 ; 0.4 ; 0.027 ; 0.008 ; g ; U-234 ; 76 ; 19 ; Pa-234
1021.8 ; 0.2 ; 0.15 ; 0.04 ; g ; U-234 ; 23 ; 2 ; Pa-234
