Nuclide ; U-240 
Element ; Uranium
Z ; 92
Daughter(s) ; (B-) ; Np-240 ; 100
Q- ; 388
Possible parent(s) ; (alpha) ; Pu-244 ; 99.88
Half-life (h) ; 14.1 ; 0.1
Half-life (s) ; 50.76E3 ; 0.36E3
Decay constant (1/s) ; 13.66E-6 ; 0.10E-6
Specific activity (Bq/g) ; 34.26E15 ; 0.24E15
Reference ; NDS 59 - 1999
Emissions (506 lines) sorted by nuclide and by increasing energy
------------------------------------------------------ U-240 -----------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end ; Parent
169.2 ; 1.0 ; 0.115 ; 0.008 ; g ; Np-240 ; -1 ; 8 ; U-240
189.7 ; 1.0 ; 0.24 ; 0.10 ; g ; Np-240 ; -1 ; 9 ; U-240
212.3 ; 0.5 ; 0.0015 ; 0.0003 ; g ; Np-240 ; -1 ; 10 ; U-240
255.6 ; 2.0 ; 0.004 ; 0.003 ; g ; Np-240 ; -1 ; 11 ; U-240
280.1 ; 1.0 ; 0.016 ; 0.010 ; g ; Np-240 ; -1 ; 12 ; U-240
294.8 ; 0.3 ; 0.0019 ; 0.0004 ; g ; Np-240 ; -1 ; 13 ; U-240
299.8 ; 2.0 ; 0.013 ; 0.010 ; g ; Np-240 ; -1 ; 14 ; U-240
----------------------------------------------------- Np-240 -----------------------------------------------------
17.51 ;  ; 88 ; 18 ; XL ; Pu ;  ;  ; Np-240
42.8 ;  ; 0.11 ; 0.04 ; g ; Pu-240 ; -1 ; 0 ; Np-240
98.9 ;  ; 4.81 ; 0.24 ; g ; Pu-240 ; -1 ; 1 ; Np-240
99.525 ;  ; 1.16 ; 0.06 ; XKa2 ; Pu ;  ;  ; Np-240
103.734 ;  ; 0.72 ; 0.04 ; XKa1 ; Pu ;  ;  ; Np-240
117.13 ;  ; 0.42 ; 0.03 ; XK'b1 ; Pu ;  ;  ; Np-240
121.0173 ;  ; 0.146 ; 0.008 ; XK'b2 ; Pu ;  ;  ; Np-240
139.9 ; 0.1 ; 0.24 ; 0.05 ; g ; Pu-240 ; -1 ; 2 ; Np-240
147.2 ; 0.1 ; 1.18 ; 0.14 ; g ; Pu-240 ; -1 ; 3 ; Np-240
152.7 ; 0.1 ; 6.7 ; 0.5 ; g ; Pu-240 ; -1 ; 4 ; Np-240
175.4 ; 0.1 ; 4.7 ; 0.3 ; g ; Pu-240 ; -1 ; 5 ; Np-240
193.3 ; 0.1 ; 5.6 ; 0.4 ; g ; Pu-240 ; -1 ; 6 ; Np-240
222.5 ; 0.3 ; 0.37 ; 0.05 ; g ; Pu-240 ; -1 ; 7 ; Np-240
239.3 ; 0.1 ; 0.41 ; 0.06 ; g ; Pu-240 ; -1 ; 8 ; Np-240
271.3 ; 0.1 ; 5.7 ; 0.4 ; g ; Pu-240 ; -1 ; 9 ; Np-240
295.2 ; 0.1 ; 0.44 ; 0.06 ; g ; Pu-240 ; -1 ; 10 ; Np-240
306.8 ; 0.1 ; 0.39 ; 0.05 ; g ; Pu-240 ; -1 ; 11 ; Np-240
388.7 ; 0.1 ; 0.89 ; 0.07 ; g ; Pu-240 ; -1 ; 12 ; Np-240
419.2 ; 0.1 ; 0.79 ; 0.07 ; g ; Pu-240 ; -1 ; 13 ; Np-240
448.01 ; 0.06 ; 12.3 ; 0.7 ; g ; Pu-240 ; -1 ; 14 ; Np-240
466.7 ; 0.1 ; 1.07 ; 0.07 ; g ; Pu-240 ; -1 ; 15 ; Np-240
507.3 ; 0.2 ; 1.67 ; 0.10 ; g ; Pu-240 ; -1 ; 16 ; Np-240
566.34 ; 0.06 ; 25.30 ; 0.15 ; g ; Pu-240 ; -1 ; 17 ; Np-240
583.9 ; 0.1 ; 0.37 ; 0.08 ; g ; Pu-240 ; -1 ; 18 ; Np-240
600.57 ; 0.06 ; 18.4 ; 1.1 ; g ; Pu-240 ; -1 ; 19 ; Np-240
606.1 ; 0.1 ; 1.62 ; 0.10 ; g ; Pu-240 ; -1 ; 20 ; Np-240
633.5 ; 0.2 ; 0.20 ; 0.04 ; g ; Pu-240 ; -1 ; 21 ; Np-240
821.2 ; 0.1 ; 1.06 ; 0.09 ; g ; Pu-240 ; -1 ; 22 ; Np-240
867.2 ; 0.1 ; 8.1 ; 0.5 ; g ; Pu-240 ; -1 ; 23 ; Np-240
888.8 ; 0.1 ; 2.30 ; 0.12 ; g ; Pu-240 ; -1 ; 24 ; Np-240
895.8 ; 0.1 ; 13.6 ; 0.8 ; g ; Pu-240 ; -1 ; 25 ; Np-240
916.0 ; 0.1 ; 1.22 ; 0.11 ; g ; Pu-240 ; -1 ; 26 ; Np-240
934.5 ; 0.1 ; 0.33 ; 0.04 ; g ; Pu-240 ; -1 ; 27 ; Np-240
938.2 ; 0.1 ; 0.17 ; 0.03 ; g ; Pu-240 ; -1 ; 28 ; Np-240
959.1 ; 0.1 ; 1.69 ; 0.13 ; g ; Pu-240 ; -1 ; 29 ; Np-240
973.9 ; 0.1 ; 23.8 ; 1.4 ; g ; Pu-240 ; -1 ; 30 ; Np-240
987.7 ; 0.1 ; 6.7 ; 0.5 ; g ; Pu-240 ; -1 ; 31 ; Np-240
1014.4 ; 0.1 ; 0.21 ; 0.06 ; g ; Pu-240 ; -1 ; 32 ; Np-240
1033.5 ; 0.2 ; 0.14 ; 0.04 ; g ; Pu-240 ; -1 ; 33 ; Np-240
1090.5 ; 0.2 ; 0.07 ; 0.03 ; g ; Pu-240 ; -1 ; 34 ; Np-240
1167.1 ; 0.1 ; 4.5 ; 0.3 ; g ; Pu-240 ; -1 ; 35 ; Np-240
----------------------------------------------------- Pu-240 -----------------------------------------------------
16.1665 ;  ; 10.34 ; 0.15 ; XL ; U ;  ;  ; Pu-240
45.244 ; 0.002 ; 0.0462 ; 0.0009 ; g ; U-236 ; 1 ; 0 ; Pu-240
94.666 ;  ; 0.0000260 ; 0.0000006 ; XKa2 ; U ;  ;  ; Pu-240
98.44 ;  ; 0.0000416 ; 0.0000009 ; XKa1 ; U ;  ;  ; Pu-240
104.233 ; 0.005 ; 0.00714 ; 0.00007 ; g ; U-236 ; 2 ; 1 ; Pu-240
111.2277 ;  ; 0.0000150 ; 0.0000004 ; XK'b1 ; U ;  ;  ; Pu-240
114.932 ;  ; 0.00000513 ; 0.00000016 ; XK'b2 ; U ;  ;  ; Pu-240
160.308 ; 0.003 ; 0.0004045 ; 0.0000022 ; g ; U-236 ; 3 ; 2 ; Pu-240
212.46 ; 0.05 ; 0.000029 ; 0.000003 ; g ; U-236 ; 4 ; 3 ; Pu-240
538.1 ; 0.1 ; 0.000000147 ; 0.000000012 ; g ; U-236 ; 5 ; 2 ; Pu-240
642.34 ; 0.05 ; 0.0000126 ; 0.0000003 ; g ; U-236 ; 5 ; 1 ; Pu-240
687.56 ; 0.10 ; 0.00000356 ; 0.00000009 ; g ; U-236 ; 5 ; 0 ; Pu-240
698.94 ;  ; 0.000000025 ;  ; g ; U-236 ; 6 ; 1 ; Pu-240
810.8 ;  ; 0.000000043 ;  ; g ; U-236 ; 9 ; 2 ; Pu-240
874.0 ; 0.2 ; 0.00000058 ; 0.00000006 ; g ; U-236 ; 7 ; 1 ; Pu-240
912.4 ; 0.3 ; 0.00000007 ;  ; g ; U-236 ; 8 ; 1 ; Pu-240
915.1 ; 0.3 ; 0.000000063 ;  ; g ; U-236 ; 9 ; 1 ; Pu-240
921.2 ; 0.2 ; 0.000000022 ;  ; g ; U-236 ; 10 ; 1 ; Pu-240
958.0 ; 0.2 ; 0.0000001 ;  ; g ; U-236 ; 8 ; 0 ; Pu-240
960.3 ;  ; 0.00000005 ;  ; g ; U-236 ; 9 ; 0 ; Pu-240
966.9 ; 0.2 ; 0.00000005 ;  ; g ; U-236 ; 10 ; 0 ; Pu-240
4217.6 ; 0.2 ; 0.0000001 ;  ; a ; Pu-240 ; 0 ; 10 ; Pu-240
4223.8 ; 0.4 ; 0.00000013 ;  ; a ; Pu-240 ; 0 ; 9 ; Pu-240
4226.1 ; 0.3 ; 0.00000017 ;  ; a ; Pu-240 ; 0 ; 8 ; Pu-240
4264.3 ; 0.3 ; 0.00000065 ; 0.00000008 ; a ; Pu-240 ; 0 ; 7 ; Pu-240
4436.4 ; 0.2 ; 0.000000013 ; 0.000000007 ; a ; Pu-240 ; 0 ; 6 ; Pu-240
4492.0 ; 0.2 ; 0.0000193 ; 0.0000004 ; a ; Pu-240 ; 0 ; 5 ; Pu-240
4654.5 ; 0.2 ; 0.000047 ; 0.000005 ; a ; Pu-240 ; 0 ; 4 ; Pu-240
4863.5 ; 0.2 ; 0.001082 ; 0.000018 ; a ; Pu-240 ; 0 ; 3 ; Pu-240
5021.1 ; 0.2 ; 0.0863 ; 0.0018 ; a ; Pu-240 ; 0 ; 2 ; Pu-240
5123.6 ; 0.2 ; 27.16 ; 0.19 ; a ; Pu-240 ; 0 ; 1 ; Pu-240
5168.13 ; 0.15 ; 72.74 ; 0.18 ; a ; Pu-240 ; 0 ; 0 ; Pu-240
------------------------------------------------------ U-236 -----------------------------------------------------
15.3585 ;  ; 9.4 ; 1.0 ; XL ; Th ;  ;  ; U-236
49.46 ; 0.10 ; 0.081 ; 0.012 ; g ; Th-232 ; 1 ; 0 ; U-236
89.954 ;  ; 0.00128 ; 0.00022 ; XKa2 ; Th ;  ;  ; U-236
93.351 ;  ; 0.0021 ; 0.0004 ; XKa1 ; Th ;  ;  ; U-236
105.554 ;  ; 0.00074 ; 0.00013 ; XK'b1 ; Th ;  ;  ; U-236
108.9687 ;  ; 0.00025 ; 0.00005 ; XK'b2 ; Th ;  ;  ; U-236
112.79 ; 0.10 ; 0.0195 ; 0.0031 ; g ; Th-232 ; 2 ; 1 ; U-236
171.15 ; 0.20 ; 0.000065 ; 0.000022 ; g ; Th-232 ; 3 ; 2 ; U-236
4168 ;  ; 0.00014 ; 0.00005 ; a ; U-236 ; 0 ; 3 ; U-236
4332 ; 8 ; 0.149 ; 0.022 ; a ; U-236 ; 0 ; 2 ; U-236
4445 ; 5 ; 26.1 ; 4.0 ; a ; U-236 ; 0 ; 1 ; U-236
4494 ; 3 ; 73.8 ; 4.0 ; a ; U-236 ; 0 ; 0 ; U-236
----------------------------------------------------- Th-232 -----------------------------------------------------
14.489 ;  ; 7.2 ; 0.3 ; XL ; Ra ;  ;  ; Th-232
63.811 ; 0.010 ; 0.259 ; 0.015 ; g ; Ra-228 ; 1 ; 0 ; Th-232
85.43 ;  ; 0.0017 ; 0.0005 ; XKa2 ; Ra ;  ;  ; Th-232
88.47 ;  ; 0.0028 ; 0.0008 ; XKa1 ; Ra ;  ;  ; Th-232
100.1 ;  ; 0.00097 ; 0.00028 ; XK'b1 ; Ra ;  ;  ; Th-232
103.3083 ;  ; 0.00032 ; 0.00010 ; XK'b2 ; Ra ;  ;  ; Th-232
140.88 ; 0.01 ; 0.021 ; 0.006 ; g ; Ra-228 ; 2 ; 1 ; Th-232
3810.0 ; 1.4 ; 0.068 ; 0.020 ; a ; Th-232 ; 0 ; 2 ; Th-232
3948.5 ; 1.4 ; 21.0 ; 1.3 ; a ; Th-232 ; 0 ; 1 ; Th-232
4011.2 ; 1.4 ; 78.9 ; 1.3 ; a ; Th-232 ; 0 ; 0 ; Th-232
----------------------------------------------------- Ra-228 -----------------------------------------------------
6.28 ; 0.03 ; 0.0000018 ; 0.0000015 ; g ; Ac-228 ; 1 ; 0 ; Ra-228
6.67 ; 0.02 ; 0.000057 ; 0.000009 ; g ; Ac-228 ; 2 ; 0 ; Ra-228
12.88 ; 0.11 ; 0.30 ; 0.06 ; g ; Ac-228 ; 4 ; 3 ; Ra-228
13.520 ; 0.036 ; 1.6 ; 0.1 ; g ; Ac-228 ; 3 ; 2 ; Ra-228
14.89645 ;  ; 9.6 ; 1.9 ; XL ; Ac ;  ;  ; Ra-228
26.40 ; 0.11 ; 0.14 ; 0.05 ; g ; Ac-228 ; 4 ; 2 ; Ra-228
----------------------------------------------------- Ac-228 -----------------------------------------------------
15.311 ;  ; 37 ; 4 ; XL ; Th ;  ;  ; Ac-228
18.415 ; 0.012 ; 0.019 ; 0.004 ; g ; Th-228 ; 28 ; 27 ; Ac-228
42.46 ; 0.05 ; 0.009 ; 0.003 ; g ; Th-228 ; 38 ; 35 ; Ac-228
56.88 ; 0.05 ; 0.020 ; 0.005 ; g ; Th-228 ; 31 ; 29 ; Ac-228
57.752 ; 0.013 ; 0.470 ; 0.017 ; g ; Th-228 ; 1 ; 0 ; Ac-228
77.34 ; 0.03 ; 0.027 ; 0.006 ; g ; Th-228 ; 20 ; 17 ; Ac-228
89.954 ;  ; 2.5 ; 0.7 ; XKa2 ; Th ;  ;  ; Ac-228
93.351 ;  ; 4.1 ; 1.1 ; XKa1 ; Th ;  ;  ; Ac-228
99.505 ; 0.012 ; 1.26 ; 0.04 ; g ; Th-228 ; 29 ; 27 ; Ac-228
100.41 ; 0.03 ; 0.114 ; 0.006 ; g ; Th-228 ; 18 ; 15 ; Ac-228
105.554 ;  ; 1.5 ; 0.4 ; XK'b1 ; Th ;  ;  ; Ac-228
108.9687 ;  ; 0.49 ; 0.13 ; XK'b2 ; Th ;  ;  ; Ac-228
114.56 ; 0.07 ; 0.0102 ; 0.0022 ; g ; Th-228 ; 35 ; 29 ; Ac-228
129.065 ; 0.003 ; 2.50 ; 0.07 ; g ; Th-228 ; 2 ; 1 ; Ac-228
135.507 ; 0.022 ; 0.024 ; 0.006 ; g ; Th-228 ; 23 ; 17 ; Ac-228
137.936 ; 0.022 ; 0.028 ; 0.004 ; g ; Th-228 ; 31 ; 28 ; Ac-228
140.999 ; 0.020 ; 0.045 ; 0.009 ; g ; Th-228 ; 6 ; 4 ; Ac-228
145.842 ; 0.020 ; 0.169 ; 0.006 ; g ; Th-228 ; 20 ; 15 ; Ac-228
153.967 ; 0.011 ; 0.754 ; 0.023 ; g ; Th-228 ; 18 ; 12 ; Ac-228
168.53 ; 0.12 ; 0.0025 ; 0.0007 ; g ; Th-228 ; 49 ; 43 ; Ac-228
168.53 ; 0.12 ; 0.0111 ; 0.0027 ; g ; Th-228 ; 25 ; 22 ; Ac-228
173.96 ; 0.03 ; 0.036 ; 0.005 ; g ; Th-228 ; 19 ; 13 ; Ac-228
184.547 ; 0.019 ; 0.054 ; 0.019 ; g ; Th-228 ; 19 ; 12 ; Ac-228
191.351 ; 0.017 ; 0.133 ; 0.008 ; g ; Th-228 ; 4 ; 2 ; Ac-228
199.402 ; 0.015 ; 0.299 ; 0.023 ; g ; Th-228 ; 20 ; 12 ; Ac-228
204.029 ; 0.011 ; 0.114 ; 0.008 ; g ; Th-228 ; 24 ; 15 ; Ac-228
209.248 ; 0.007 ; 3.97 ; 0.13 ; g ; Th-228 ; 5 ; 2 ; Ac-228
214.89 ; 0.10 ; 0.031 ; 0.005 ; g ; Th-228 ; 19 ; 9 ; Ac-228
223.793 ; 0.021 ; 0.058 ; 0.006 ; g ; Th-228 ; 28 ; 23 ; Ac-228
231.42 ; 0.10 ; 0.026 ; 0.004 ; g ; Th-228 ; 22 ; 10 ; Ac-228
257.482 ; 0.021 ; 0.0286 ; 0.0019 ; g ; Th-228 ; 27 ; 21 ; Ac-228
263.58 ; 0.10 ; 0.043 ; 0.003 ; g ; Th-228 ; 27 ; 20 ; Ac-228
270.245 ; 0.007 ; 3.55 ; 0.10 ; g ; Th-228 ; 3 ; 1 ; Ac-228
278.80 ; 0.15 ; 0.031 ; 0.005 ; g ; Th-228 ; 27 ; 19 ; Ac-228
278.80 ; 0.15 ; 0.204 ; 0.028 ; g ; Th-228 ; 19 ; 8 ; Ac-228
282.02 ; 0.04 ; 0.09 ; 0.03 ; g ; Th-228 ; 28 ; 20 ; Ac-228
321.646 ; 0.008 ; 0.232 ; 0.014 ; g ; Th-228 ; 19 ; 7 ; Ac-228
326.04 ; 0.20 ; 0.035 ; 0.006 ; g ; Th-228 ; 42 ; 27 ; Ac-228
328.004 ; 0.007 ; 3.04 ; 0.11 ; g ; Th-228 ; 3 ; 0 ; Ac-228
332.371 ; 0.006 ; 0.37 ; 0.06 ; g ; Th-228 ; 6 ; 2 ; Ac-228
338.320 ; 0.005 ; 11.4 ; 0.4 ; g ; Th-228 ; 5 ; 1 ; Ac-228
340.969 ; 0.021 ; 0.405 ; 0.020 ; g ; Th-228 ; 27 ; 17 ; Ac-228
356.7 ; 0.3 ; 0.0178 ; 0.0021 ; g ; Th-228 ; 51 ; 31 ; Ac-228
372.59 ; 0.03 ; 0.0070 ; 0.0017 ; g ; Th-228 ; 55 ; 33 ; Ac-228
377.99 ; 0.10 ; 0.026 ; 0.003 ; g ; Th-228 ; 29 ; 19 ; Ac-228
384.47 ; 0.09 ; 0.0070 ; 0.0017 ; g ; Th-228 ; 57 ; 33 ; Ac-228
389.32 ; 0.13 ; 0.0108 ; 0.0017 ; g ; Th-228 ; 49 ; 30 ; Ac-228
397.95 ; 0.10 ; 0.029 ; 0.003 ; g ; Th-228 ; 50 ; 30 ; Ac-228
399.83 ; 0.14 ; 0.031 ; 0.004 ; g ; Th-228 ; 41 ; 25 ; Ac-228
409.460 ; 0.013 ; 2.02 ; 0.06 ; g ; Th-228 ; 27 ; 15 ; Ac-228
415.96 ; 0.14 ; 0.0138 ; 0.0023 ; g ; Th-228 ; 30 ; 18 ; Ac-228
419.38 ; 0.07 ; 0.022 ; 0.003 ; g ; Th-228 ; 35 ; 23 ; Ac-228
440.450 ; 0.024 ; 0.128 ; 0.010 ; g ; Th-228 ; 29 ; 17 ; Ac-228
449.11 ; 0.06 ; 0.050 ; 0.006 ; g ; Th-228 ; 11 ; 6 ; Ac-228
452.50 ; 0.06 ; 0.0199 ; 0.0019 ; g ; Th-228 ; 27 ; 13 ; Ac-228
457.18 ; 0.15 ; 0.016 ; 0.003 ; g ; Th-228 ; 37 ; 23 ; Ac-228
463.002 ; 0.006 ; 4.45 ; 0.24 ; g ; Th-228 ; 27 ; 12 ; Ac-228
470.21 ; 0.20 ; 0.014 ; 0.003 ; g ; Th-228 ; 33 ; 20 ; Ac-228
471.77 ; 0.15 ; 0.034 ; 0.004 ; g ; Th-228 ; 26 ; 10 ; Ac-228
474.79 ; 0.10 ; 0.023 ; 0.004 ; g ; Th-228 ; 34 ; 20 ; Ac-228
478.40 ; 0.05 ; 0.224 ; 0.019 ; g ; Th-228 ; 8 ; 5 ; Ac-228
490.33 ; 0.15 ; 0.0116 ; 0.0025 ; g ; Th-228 ; 48 ; 26 ; Ac-228
492.29 ; 0.08 ; 0.025 ; 0.003 ; g ; Th-228 ; 35 ; 19 ; Ac-228
497.64 ; 0.10 ; 0.0062 ; 0.0019 ; g ; Th-228 ; 39 ; 23 ; Ac-228
503.819 ; 0.023 ; 0.171 ; 0.019 ; g ; Th-228 ; 7 ; 3 ; Ac-228
508.955 ; 0.013 ; 0.51 ; 0.04 ; g ; Th-228 ; 29 ; 15 ; Ac-228
515.12 ; 0.07 ; 0.051 ; 0.006 ; g ; Th-228 ; 33 ; 18 ; Ac-228
520.16 ; 0.03 ; 0.070 ; 0.007 ; g ; Th-228 ; 34 ; 18 ; Ac-228
523.129 ; 0.022 ; 0.129 ; 0.010 ; g ; Th-228 ; 35 ; 18 ; Ac-228
540.67 ; 0.05 ; 0.027 ; 0.003 ; g ; Th-228 ; 16 ; 6 ; Ac-228
546.445 ; 0.021 ; 0.199 ; 0.016 ; g ; Th-228 ; 8 ; 3 ; Ac-228
548.73 ; 0.11 ; 0.024 ; 0.004 ; g ; Th-228 ; 39 ; 22 ; Ac-228
555.07 ; 0.16 ; 0.048 ; 0.006 ; g ; Th-228 ; 35 ; 17 ; Ac-228
562.496 ; 0.007 ; 0.89 ; 0.04 ; g ; Th-228 ; 29 ; 12 ; Ac-228
570.88 ; 0.04 ; 0.19 ; 0.05 ; g ; Th-228 ; 39 ; 19 ; Ac-228
572.10 ; 0.05 ; 0.156 ; 0.018 ; g ; Th-228 ; 11 ; 5 ; Ac-228
583.391 ; 0.010 ; 0.120 ; 0.011 ; g ; Th-228 ; 13 ; 5 ; Ac-228
610.65 ; 0.10 ; 0.024 ; 0.005 ; g ; Th-228 ; 9 ; 3 ; Ac-228
616.21 ; 0.03 ; 0.084 ; 0.007 ; g ; Th-228 ; 10 ; 3 ; Ac-228
620.32 ; 0.07 ; 0.084 ; 0.007 ; g ; Th-228 ; 14 ; 5 ; Ac-228
623.48 ; 0.22 ; 0.012 ; 0.003 ; g ; Th-228 ; 35 ; 15 ; Ac-228
626.80 ; 0.22 ; 0.015 ; 0.003 ; g ; Th-228 ; 34 ; 14 ; Ac-228
629.41 ; 0.05 ; 0.047 ; 0.005 ; g ; Th-228 ; 35 ; 14 ; Ac-228
640.32 ; 0.04 ; 0.057 ; 0.006 ; g ; Th-228 ; 11 ; 3 ; Ac-228
649.02 ; 0.12 ; 0.0086 ; 0.0009 ; g ; Th-228 ; 32 ; 12 ; Ac-228
649.02 ; 0.12 ; 0.0332 ; 0.0036 ; g ; Th-228 ; 20 ; 6 ; Ac-228
651.53 ; 0.03 ; 0.094 ; 0.010 ; g ; Th-228 ; 13 ; 3 ; Ac-228
660.1 ; 0.3 ; 0.0054 ; 0.0003 ; g ; Th-228 ; 36 ; 15 ; Ac-228
663.88 ; 0.08 ; 0.029 ; 0.006 ; g ; Th-228 ; 16 ; 5 ; Ac-228
666.45 ; 0.05 ; 0.0068 ; 0.0007 ; g ; Th-228 ; 46 ; 23 ; Ac-228
666.45 ; 0.05 ; 0.058 ; 0.006 ; g ; Th-228 ; 35 ; 13 ; Ac-228
671.95 ; 0.08 ; 0.027 ; 0.008 ; g ; Th-228 ; 38 ; 14 ; Ac-228
674.63 ; 0.04 ; 0.105 ; 0.010 ; g ; Th-228 ; 34 ; 12 ; Ac-228
677.08 ; 0.10 ; 0.065 ; 0.006 ; g ; Th-228 ; 35 ; 12 ; Ac-228
688.12 ; 0.04 ; 0.070 ; 0.007 ; g ; Th-228 ; 14 ; 3 ; Ac-228
698.99 ; 0.10 ; 0.038 ; 0.006 ; g ; Th-228 ; 34 ; 10 ; Ac-228
701.742 ; 0.015 ; 0.181 ; 0.015 ; g ; Th-228 ; 39 ; 15 ; Ac-228
707.42 ; 0.05 ; 0.162 ; 0.018 ; g ; Th-228 ; 23 ; 6 ; Ac-228
718.30 ; 0.03 ; 0.019 ; 0.004 ; g ; Th-228 ; 51 ; 23 ; Ac-228
726.88 ; 0.10 ; 0.68 ; 0.08 ; g ; Th-228 ; 18 ; 5 ; Ac-228
737.74 ; 0.05 ; 0.039 ; 0.005 ; g ; Th-228 ; 43 ; 15 ; Ac-228
755.313 ; 0.009 ; 1.03 ; 0.04 ; g ; Th-228 ; 39 ; 12 ; Ac-228
772.291 ; 0.007 ; 1.52 ; 0.06 ; g ; Th-228 ; 20 ; 5 ; Ac-228
774.07 ; 0.10 ; 0.062 ; 0.004 ; g ; Th-228 ; 7 ; 1 ; Ac-228
776.51 ; 0.03 ; 0.020 ; 0.006 ; g ; Th-228 ; 51 ; 20 ; Ac-228
782.140 ; 0.006 ; 0.50 ; 0.04 ; g ; Th-228 ; 12 ; 2 ; Ac-228
791.43 ; 0.09 ; 0.010 ; 0.003 ; g ; Th-228 ; 43 ; 12 ; Ac-228
791.43 ; 0.09 ; 0.014 ; 0.004 ; g ; Th-228 ; 51 ; 19 ; Ac-228
792.69 ; 0.10 ; 0.081 ; 0.005 ; g ; Th-228 ; 13 ; 2 ; Ac-228
794.942 ; 0.014 ; 4.31 ; 0.14 ; g ; Th-228 ; 18 ; 3 ; Ac-228
813.88 ; 0.10 ; 0.0073 ; 0.0017 ; g ; Th-228 ; 38 ; 8 ; Ac-228
816.82 ; 0.10 ; 0.031 ; 0.004 ; g ; Th-228 ; 8 ; 1 ; Ac-228
824.931 ; 0.025 ; 0.053 ; 0.006 ; g ; Th-228 ; 25 ; 6 ; Ac-228
830.481 ; 0.008 ; 0.61 ; 0.06 ; g ; Th-228 ; 23 ; 5 ; Ac-228
835.704 ; 0.008 ; 1.70 ; 0.07 ; g ; Th-228 ; 15 ; 2 ; Ac-228
840.372 ; 0.009 ; 0.97 ; 0.04 ; g ; Th-228 ; 20 ; 3 ; Ac-228
853.96 ; 0.08 ; 0.0124 ; 0.0020 ; g ; Th-228 ; 51 ; 17 ; Ac-228
870.47 ; 0.07 ; 0.046 ; 0.005 ; g ; Th-228 ; 46 ; 15 ; Ac-228
873.10 ; 0.15 ; 0.032 ; 0.007 ; g ; Th-228 ; 16 ; 2 ; Ac-228
874.45 ; 0.08 ; 0.050 ; 0.011 ; g ; Th-228 ; 8 ; 0 ; Ac-228
877.38 ; 0.07 ; 0.014 ; 0.003 ; g ; Th-228 ; 47 ; 15 ; Ac-228
880.76 ; 0.10 ; 0.0065 ; 0.0019 ; g ; Th-228 ; 9 ; 1 ; Ac-228
887.26 ; 0.10 ; 0.029 ; 0.003 ; g ; Th-228 ; 55 ; 18 ; Ac-228
901.38 ; 0.03 ; 0.017 ; 0.004 ; g ; Th-228 ; 24 ; 5 ; Ac-228
904.20 ; 0.05 ; 0.78 ; 0.04 ; g ; Th-228 ; 17 ; 2 ; Ac-228
911.196 ; 0.006 ; 26.2 ; 0.8 ; g ; Th-228 ; 12 ; 1 ; Ac-228
919.03 ; 0.12 ; 0.028 ; 0.003 ; g ; Th-228 ; 55 ; 17 ; Ac-228
921.87 ; 0.12 ; 0.0154 ; 0.0023 ; g ; Th-228 ; 13 ; 1 ; Ac-228
930.99 ; 0.07 ; 0.0025 ; 0.0023 ; g ; Th-228 ; 28 ; 6 ; Ac-228
930.99 ; 0.07 ; 0.004 ; 0.001 ; g ; Th-228 ; 47 ; 12 ; Ac-228
939.89 ; 0.15 ; 0.009 ; 0.003 ; g ; Th-228 ; 58 ; 17 ; Ac-228
