Nuclide ; Tc-94m 
Element ; Technetium
Z ; 43
Daughter(s) ; (B+, EC) ; Mo-94 ; 100
Q+ ; 4332
Half-life (min) ; 51.9 ; 1.0
Half-life (s) ; 3.11E3 ; 0.06E3
Decay constant (1/s) ; 222.6E-6 ; 4.3E-6
Specific activity (Bq/g) ; 1.426E18 ; 0.027E18
Reference ; Surrey Univ. & Manipal Univ. - 2014
Emissions (65 lines) sorted by increasing energy
----------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
3065.6 ; 0.3 ; 0.011 ; 0.004 ; g ; Mo-94 ; -1 ; 3
3085.8 ; 0.3 ; 0.016 ; 0.004 ; g ; Mo-94 ; -1 ; 4
3128.60 ; 0.07 ; 1.34 ; 0.09 ; g ; Mo-94 ; 17 ; 0
3400.76 ; 0.17 ; 0.005 ; 0.002 ; g ; Mo-94 ; 22 ; 0
3447.5 ; 0.4 ; 0.006 ; 0.001 ; g ; Mo-94 ; 23 ; 0
3511.79 ; 0.14 ; 0.063 ; 0.007 ; g ; Mo-94 ; 24 ; 0
3534.25 ; 0.09 ; 0.0034 ; 0.0004 ; g ; Mo-94 ; 25 ; 0
3640.6 ; 0.3 ; 0.007 ; 0.002 ; g ; Mo-94 ; -1 ; 5
3792.79 ; 0.15 ; 0.052 ; 0.005 ; g ; Mo-94 ; 26 ; 0
3892.07 ; 0.07 ; 0.014 ; 0.002 ; g ; Mo-94 ; 27 ; 0
4136.2 ; 0.3 ; 0.007 ; 0.001 ; g ; Mo-94 ; -1 ; 6
==========================================================================================================
