Nuclide ; Cs-138 
Element ; Cesium
Z ; 55
Daughter(s) ; (B-) ; Ba-138 ; 100
Q- ; 5375
Possible parent(s) ; (B-) ; Xe-138 ; 100
Half-life (min) ; 33.41 ; 0.18
Half-life (s) ; 2.005E3 ; 0.011E3
Decay constant (1/s) ; 345.8E-6 ; 1.9E-6
Specific activity (Bq/g) ; 1.509E18 ; 0.008E18
Reference ; NDS 69 - 1999
Emissions (91 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
1435.86 ; 0.09 ; 76.3 ; 1.6 ; g ; Ba-138 ; -1 ; 46 ; 
1445.04 ; 0.25 ; 0.97 ; 0.19 ; g ; Ba-138 ; -1 ; 47 ; 
1495.63 ; 0.23 ; 0.18 ; 0.04 ; g ; Ba-138 ; -1 ; 48 ; 
1555.31 ; 0.10 ; 0.366 ; 0.023 ; g ; Ba-138 ; -1 ; 49 ; 
1614.26 ; 0.12 ; 0.137 ; 0.023 ; g ; Ba-138 ; -1 ; 50 ; 
1717.1 ; 0.3 ; 0.107 ; 0.023 ; g ; Ba-138 ; -1 ; 51 ; 
1727.68 ; 0.18 ; 0.111 ; 0.013 ; g ; Ba-138 ; -1 ; 52 ; 
1748.7 ; 0.5 ; 0.07 ; 0.03 ; g ; Ba-138 ; -1 ; 53 ; 
1778.25 ; 0.23 ; 0.137 ; 0.023 ; g ; Ba-138 ; -1 ; 54 ; 
1806.65 ; 0.18 ; 0.092 ; 0.011 ; g ; Ba-138 ; -1 ; 55 ; 
1821.4 ; 0.2 ; 0.045 ; 0.010 ; g ; Ba-138 ; -1 ; 56 ; 
1903.2 ; 0.4 ; 0.046 ; 0.014 ; g ; Ba-138 ; -1 ; 57 ; 
1941.0 ; 0.3 ; 0.079 ; 0.015 ; g ; Ba-138 ; -1 ; 58 ; 
2023.93 ; 0.20 ; 0.118 ; 0.015 ; g ; Ba-138 ; -1 ; 59 ; 
2061.84 ; 0.12 ; 0.111 ; 0.011 ; g ; Ba-138 ; -1 ; 60 ; 
2105.9 ; 0.3 ; 0.055 ; 0.010 ; g ; Ba-138 ; -1 ; 61 ; 
2114.3 ; 0.7 ; 0.021 ; 0.009 ; g ; Ba-138 ; -1 ; 62 ; 
2210.7 ; 0.4 ; 0.21 ; 0.06 ; g ; Ba-138 ; -1 ; 63 ; 
2218.0 ; 0.1 ; 15.2 ; 0.3 ; g ; Ba-138 ; -1 ; 64 ; 
2487.1 ; 0.6 ; 0.023 ; 0.008 ; g ; Ba-138 ; -1 ; 65 ; 
2499.4 ; 0.3 ; 0.17 ; 0.05 ; g ; Ba-138 ; -1 ; 66 ; 
2510.5 ; 0.8 ; 0.015 ; 0.007 ; g ; Ba-138 ; -1 ; 67 ; 
2583.15 ; 0.13 ; 0.239 ; 0.016 ; g ; Ba-138 ; -1 ; 68 ; 
2609.3 ; 0.3 ; 0.034 ; 0.005 ; g ; Ba-138 ; -1 ; 69 ; 
2639.59 ; 0.13 ; 7.63 ; 0.23 ; g ; Ba-138 ; -1 ; 70 ; 
2731.12 ; 0.15 ; 0.120 ; 0.008 ; g ; Ba-138 ; -1 ; 71 ; 
2805.93 ; 0.10 ; 0.100 ; 0.008 ; g ; Ba-138 ; -1 ; 72 ; 
2931.4 ; 0.4 ; 0.020 ; 0.004 ; g ; Ba-138 ; -1 ; 73 ; 
3049.9 ; 0.3 ; 0.031 ; 0.005 ; g ; Ba-138 ; -1 ; 74 ; 
3072.5 ; 0.4 ; 0.019 ; 0.004 ; g ; Ba-138 ; -1 ; 75 ; 
3180.4 ; 0.7 ; 0.0084 ; 0.0023 ; g ; Ba-138 ; -1 ; 76 ; 
3339.01 ; 0.25 ; 0.151 ; 0.009 ; g ; Ba-138 ; -1 ; 77 ; 
3352.6 ; 0.3 ; 0.0350 ; 0.0038 ; g ; Ba-138 ; -1 ; 78 ; 
3366.98 ; 0.25 ; 0.227 ; 0.013 ; g ; Ba-138 ; -1 ; 79 ; 
3437.5 ; 0.6 ; 0.011 ; 0.003 ; g ; Ba-138 ; -1 ; 80 ; 
3442.24 ; 0.16 ; 0.011 ; 0.003 ; g ; Ba-138 ; -1 ; 81 ; 
3643.61 ; 0.40 ; 0.023 ; 0.003 ; g ; Ba-138 ; -1 ; 82 ; 
3652.5 ; 0.8 ; 0.0053 ; 0.0015 ; g ; Ba-138 ; -1 ; 83 ; 
3935.2 ; 0.5 ; 0.018 ; 0.003 ; g ; Ba-138 ; -1 ; 84 ; 
4080.1 ; 0.5 ; 0.0175 ; 0.0023 ; g ; Ba-138 ; -1 ; 85 ; 
==================================================================================================================
