Nuclide ; Br-87 
Element ; Bromine
Z ; 35
Daughter(s) ; (B-) ; Kr-87 ; 100
Q- ; 6817.8
Half-life (s) ; 55.65 ; 0.13
Decay constant (1/s) ; 12.455E-3 ; 0.029E-3
Specific activity (Bq/g) ; 86.22E18 ; 0.20E18
Reference ; NDS 62 - 1999
Emissions (361 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
853.6 ; 0.6 ; 0.05 ; 0.02 ; g ; Kr-87 ; -1 ; 37 ; 
853.8 ; 0.3 ; 0.05 ; 0.02 ; g ; Kr-87 ; -1 ; 38 ; 
860.00 ; 0.15 ; 0.020 ; 0.003 ; g ; Kr-87 ; -1 ; 39 ; 
874.30 ; 0.07 ; 0.39 ; 0.03 ; g ; Kr-87 ; -1 ; 40 ; 
878.3 ; 0.5 ; 0.028 ; 0.009 ; g ; Kr-87 ; -1 ; 41 ; 
889.9 ; 0.7 ; 0.06 ; 0.03 ; g ; Kr-87 ; -1 ; 42 ; 
893.42 ; 0.09 ; 0.40 ; 0.03 ; g ; Kr-87 ; -1 ; 43 ; 
896.0 ; 0.4 ; 0.13 ; 0.03 ; g ; Kr-87 ; -1 ; 44 ; 
907.86 ; 0.20 ; 0.07 ; 0.01 ; g ; Kr-87 ; -1 ; 45 ; 
920.98 ; 0.07 ; 0.52 ; 0.04 ; g ; Kr-87 ; -1 ; 46 ; 
940.8 ; 0.6 ; 0.15 ; 0.05 ; g ; Kr-87 ; -1 ; 47 ; 
944.12 ; 0.07 ; 1.4 ; 0.1 ; g ; Kr-87 ; -1 ; 48 ; 
952.66 ; 0.15 ; 0.74 ; 0.07 ; g ; Kr-87 ; -1 ; 49 ; 
955.1 ; 0.3 ; 0.36 ; 0.07 ; g ; Kr-87 ; -1 ; 50 ; 
963.9 ; 0.3 ; 0.074 ; 0.010 ; g ; Kr-87 ; -1 ; 51 ; 
987.8 ; 0.3 ; 0.048 ; 0.002 ; g ; Kr-87 ; -1 ; 52 ; 
990.3 ; 0.3 ; 0.013 ; 0.002 ; g ; Kr-87 ; -1 ; 53 ; 
998.6 ; 0.3 ; 0.042 ; 0.010 ; g ; Kr-87 ; -1 ; 54 ; 
1009.2 ; 0.3 ; 0.048 ; 0.010 ; g ; Kr-87 ; -1 ; 55 ; 
1017.7 ; 0.3 ; 0.10 ; 0.02 ; g ; Kr-87 ; -1 ; 56 ; 
1021.26 ; 0.07 ; 1.30 ; 0.09 ; g ; Kr-87 ; -1 ; 57 ; 
1037.6 ; 0.7 ; 0.29 ; 0.02 ; g ; Kr-87 ; -1 ; 58 ; 
1041.77 ; 0.10 ; 0.076 ; 0.010 ; g ; Kr-87 ; -1 ; 59 ; 
1043.3 ; 0.6 ; 0.12 ; 0.04 ; g ; Kr-87 ; -1 ; 60 ; 
1044.3 ; 0.6 ; 0.06 ; 0.02 ; g ; Kr-87 ; -1 ; 61 ; 
1060.69 ; 0.15 ; 0.089 ; 0.010 ; g ; Kr-87 ; -1 ; 62 ; 
1064.75 ; 0.15 ; 0.075 ; 0.010 ; g ; Kr-87 ; -1 ; 63 ; 
1078.88 ; 0.09 ; 0.10 ; 0.01 ; g ; Kr-87 ; -1 ; 64 ; 
1095.16 ; 0.15 ; 0.093 ; 0.010 ; g ; Kr-87 ; -1 ; 65 ; 
1099.88 ; 0.04 ; 0.099 ; 0.010 ; g ; Kr-87 ; -1 ; 66 ; 
1113.05 ; 0.20 ; 0.044 ; 0.009 ; g ; Kr-87 ; -1 ; 67 ; 
1120.19 ; 0.15 ; 0.072 ; 0.009 ; g ; Kr-87 ; -1 ; 68 ; 
1126.78 ; 0.15 ; 0.085 ; 0.010 ; g ; Kr-87 ; -1 ; 69 ; 
1139.7 ; 0.4 ; 0.044 ; 0.009 ; g ; Kr-87 ; -1 ; 70 ; 
1146.2 ; 0.6 ; 0.16 ; 0.04 ; g ; Kr-87 ; -1 ; 71 ; 
1146.3 ; 0.6 ; 0.15 ; 0.04 ; g ; Kr-87 ; -1 ; 72 ; 
1186.27 ; 0.10 ; 0.13 ; 0.02 ; g ; Kr-87 ; -1 ; 73 ; 
1198.1 ; 0.3 ; 0.06 ; 0.01 ; g ; Kr-87 ; -1 ; 74 ; 
1212.6 ; 0.9 ; 0.19 ; 0.02 ; g ; Kr-87 ; -1 ; 75 ; 
1220.7 ; 0.4 ; 0.038 ; 0.010 ; g ; Kr-87 ; -1 ; 76 ; 
1225.58 ; 0.15 ; 0.091 ; 0.020 ; g ; Kr-87 ; -1 ; 77 ; 
1255.1 ; 0.5 ; 0.11 ; 0.03 ; g ; Kr-87 ; -1 ; 78 ; 
1276.4 ; 0.4 ; 0.045 ; 0.010 ; g ; Kr-87 ; -1 ; 79 ; 
1285.66 ; 0.09 ; 0.22 ; 0.04 ; g ; Kr-87 ; -1 ; 80 ; 
1291.7 ; 0.2 ; 0.11 ; 0.01 ; g ; Kr-87 ; -1 ; 81 ; 
1298.6 ; 0.5 ; 0.058 ; 0.020 ; g ; Kr-87 ; -1 ; 82 ; 
1311.21 ; 0.10 ; 0.16 ; 0.02 ; g ; Kr-87 ; -1 ; 83 ; 
1330.43 ; 0.15 ; 0.14 ; 0.02 ; g ; Kr-87 ; -1 ; 84 ; 
1338.03 ; 0.07 ; 0.74 ; 0.05 ; g ; Kr-87 ; -1 ; 85 ; 
1344.60 ; 0.15 ; 0.21 ; 0.02 ; g ; Kr-87 ; -1 ; 86 ; 
1349.19 ; 0.07 ; 0.45 ; 0.03 ; g ; Kr-87 ; -1 ; 87 ; 
1355.1 ; 0.6 ; 0.10 ; 0.03 ; g ; Kr-87 ; -1 ; 88 ; 
1356.0 ; 0.6 ; 0.07 ; 0.02 ; g ; Kr-87 ; -1 ; 89 ; 
1360.59 ; 0.20 ; 3.4 ; 0.2 ; g ; Kr-87 ; -1 ; 90 ; 
1366.4 ; 0.4 ; 0.062 ; 0.020 ; g ; Kr-87 ; -1 ; 91 ; 
1376.08 ; 0.15 ; 0.10 ; 0.01 ; g ; Kr-87 ; -1 ; 92 ; 
1389.77 ; 0.07 ; 0.11 ; 0.03 ; g ; Kr-87 ; -1 ; 93 ; 
1415.43 ; 0.15 ; 1.5 ; 0.2 ; g ; Kr-87 ; -1 ; 94 ; 
1419.71 ; 0.07 ; 22.0 ; 1.5 ; g ; Kr-87 ; -1 ; 95 ; 
1436.2 ; 0.4 ; 0.021 ; 0.005 ; g ; Kr-87 ; -1 ; 96 ; 
1443.21 ; 0.15 ; 0.14 ; 0.02 ; g ; Kr-87 ; -1 ; 97 ; 
1449.24 ; 0.07 ; 1.10 ; 0.08 ; g ; Kr-87 ; -1 ; 98 ; 
1464.95 ; 0.15 ; 0.16 ; 0.03 ; g ; Kr-87 ; -1 ; 99 ; 
1471.68 ; 0.15 ; 0.44 ; 0.05 ; g ; Kr-87 ; -1 ; 100 ; 
1476.04 ; 0.06 ; 7.9 ; 0.6 ; g ; Kr-87 ; -1 ; 101 ; 
1488.39 ; 0.10 ; 0.015 ; 0.009 ; g ; Kr-87 ; -1 ; 102 ; 
1493.38 ; 0.08 ; 0.34 ; 0.03 ; g ; Kr-87 ; -1 ; 103 ; 
1496.8 ; 0.2 ; 0.061 ; 0.007 ; g ; Kr-87 ; -1 ; 104 ; 
1551.7 ; 0.2 ; 0.061 ; 0.007 ; g ; Kr-87 ; -1 ; 105 ; 
1554.58 ; 0.15 ; 0.11 ; 0.01 ; g ; Kr-87 ; -1 ; 106 ; 
1561.0 ; 0.4 ; 0.0053 ; 0.0020 ; g ; Kr-87 ; -1 ; 107 ; 
1577.60 ; 0.07 ; 6.0 ; 0.4 ; g ; Kr-87 ; -1 ; 108 ; 
1602.0 ; 0.4 ; 0.094 ; 0.020 ; g ; Kr-87 ; -1 ; 109 ; 
1607.32 ; 0.07 ; 1.40 ; 0.09 ; g ; Kr-87 ; -1 ; 110 ; 
1640.24 ; 0.20 ; 0.18 ; 0.03 ; g ; Kr-87 ; -1 ; 111 ; 
1655.3 ; 0.4 ; 0.059 ; 0.010 ; g ; Kr-87 ; -1 ; 112 ; 
1659.58 ; 0.09 ; 0.21 ; 0.02 ; g ; Kr-87 ; -1 ; 113 ; 
1685.58 ; 0.15 ; 0.19 ; 0.02 ; g ; Kr-87 ; -1 ; 114 ; 
1744.3 ; 0.5 ; 0.069 ; 0.020 ; g ; Kr-87 ; -1 ; 115 ; 
1759.32 ; 0.15 ; 0.12 ; 0.01 ; g ; Kr-87 ; -1 ; 116 ; 
1768.07 ; 0.07 ; 0.56 ; 0.04 ; g ; Kr-87 ; -1 ; 117 ; 
1781.2 ; 0.4 ; 0.13 ; 0.04 ; g ; Kr-87 ; -1 ; 118 ; 
1796.2 ; 0.7 ; 0.14 ; 0.09 ; g ; Kr-87 ; -1 ; 119 ; 
1798.31 ; 0.07 ; 0.60 ; 0.04 ; g ; Kr-87 ; -1 ; 120 ; 
1831.5 ; 0.3 ; 0.20 ; 0.02 ; g ; Kr-87 ; -1 ; 121 ; 
1836.80 ; 0.17 ; 1.4 ; 0.1 ; g ; Kr-87 ; -1 ; 122 ; 
1840.10 ; 0.15 ; 0.38 ; 0.04 ; g ; Kr-87 ; -1 ; 123 ; 
1847.3 ; 0.3 ; 0.12 ; 0.02 ; g ; Kr-87 ; -1 ; 124 ; 
1868.70 ; 0.03 ; 0.13 ; 0.02 ; g ; Kr-87 ; -1 ; 125 ; 
1881.29 ; 0.12 ; 1.9 ; 0.2 ; g ; Kr-87 ; -1 ; 126 ; 
1882.2 ; 0.4 ; 0.6 ; 0.1 ; g ; Kr-87 ; -1 ; 127 ; 
1899.9 ; 0.4 ; 0.05 ; 0.01 ; g ; Kr-87 ; -1 ; 128 ; 
1906.8 ; 0.3 ; 0.076 ; 0.010 ; g ; Kr-87 ; -1 ; 129 ; 
1934.67 ; 0.08 ; 0.22 ; 0.02 ; g ; Kr-87 ; -1 ; 130 ; 
1947.9 ; 0.3 ; 0.084 ; 0.020 ; g ; Kr-87 ; -1 ; 131 ; 
1953.6 ; 0.4 ; 0.064 ; 0.010 ; g ; Kr-87 ; -1 ; 132 ; 
1958.23 ; 0.15 ; 0.16 ; 0.02 ; g ; Kr-87 ; -1 ; 133 ; 
1965.58 ; 0.09 ; 0.22 ; 0.05 ; g ; Kr-87 ; -1 ; 134 ; 
2006 ; 7 ; 5.3 ; 0.4 ; g ; Kr-87 ; -1 ; 135 ; 
2022.6 ; 0.3 ; 0.11 ; 0.02 ; g ; Kr-87 ; -1 ; 136 ; 
2035.42 ; 0.15 ; 0.077 ; 0.008 ; g ; Kr-87 ; -1 ; 137 ; 
2066.3 ; 0.3 ; 0.15 ; 0.03 ; g ; Kr-87 ; -1 ; 138 ; 
2071.60 ; 0.09 ; 2.3 ; 0.2 ; g ; Kr-87 ; -1 ; 139 ; 
2080.9 ; 0.4 ; 0.086 ; 0.020 ; g ; Kr-87 ; -1 ; 140 ; 
2092.84 ; 0.15 ; 0.058 ; 0.007 ; g ; Kr-87 ; -1 ; 141 ; 
2107.9 ; 0.2 ; 0.13 ; 0.02 ; g ; Kr-87 ; -1 ; 142 ; 
2110.23 ; 0.15 ; 0.10 ; 0.01 ; g ; Kr-87 ; -1 ; 143 ; 
2119.9 ; 0.3 ; 0.19 ; 0.06 ; g ; Kr-87 ; -1 ; 144 ; 
2122.62 ; 0.09 ; 1.20 ; 0.09 ; g ; Kr-87 ; -1 ; 145 ; 
2125.85 ; 0.20 ; 0.19 ; 0.03 ; g ; Kr-87 ; -1 ; 146 ; 
2138.7 ; 0.3 ; 0.12 ; 0.02 ; g ; Kr-87 ; -1 ; 147 ; 
2143.40 ; 0.15 ; 0.25 ; 0.03 ; g ; Kr-87 ; -1 ; 148 ; 
2169.30 ; 0.07 ; 0.55 ; 0.04 ; g ; Kr-87 ; -1 ; 149 ; 
2175.4 ; 0.3 ; 0.088 ; 0.020 ; g ; Kr-87 ; -1 ; 150 ; 
2192.46 ; 0.30 ; 0.31 ; 0.04 ; g ; Kr-87 ; -1 ; 151 ; 
2254.23 ; 0.15 ; 0.19 ; 0.02 ; g ; Kr-87 ; -1 ; 152 ; 
2258.44 ; 0.10 ; 0.15 ; 0.01 ; g ; Kr-87 ; -1 ; 153 ; 
2299.93 ; 0.08 ; 0.31 ; 0.02 ; g ; Kr-87 ; -1 ; 115 ; 
2318.6 ; 0.3 ; 0.051 ; 0.010 ; g ; Kr-87 ; -1 ; 155 ; 
2339.90 ; 0.15 ; 0.12 ; 0.01 ; g ; Kr-87 ; -1 ; 156 ; 
2345.3 ; 0.4 ; 0.37 ; 0.06 ; g ; Kr-87 ; -1 ; 157 ; 
2369.39 ; 0.10 ; 0.56 ; 0.08 ; g ; Kr-87 ; -1 ; 158 ; 
2372.38 ; 0.07 ; 1.00 ; 0.08 ; g ; Kr-87 ; -1 ; 159 ; 
2398.01 ; 0.07 ; 0.45 ; 0.03 ; g ; Kr-87 ; -1 ; 160 ; 
2411.74 ; 0.15 ; 0.13 ; 0.01 ; g ; Kr-87 ; -1 ; 161 ; 
2417.76 ; 0.15 ; 0.18 ; 0.02 ; g ; Kr-87 ; -1 ; 162 ; 
2434.30 ; 0.15 ; 0.12 ; 0.01 ; g ; Kr-87 ; -1 ; 163 ; 
2446.2 ; 0.3 ; 0.12 ; 0.02 ; g ; Kr-87 ; -1 ; 164 ; 
2451.88 ; 0.10 ; 0.67 ; 0.05 ; g ; Kr-87 ; -1 ; 165 ; 
2454.7 ; 0.2 ; 0.30 ; 0.03 ; g ; Kr-87 ; -1 ; 166 ; 
2462.82 ; 0.10 ; 0.29 ; 0.03 ; g ; Kr-87 ; -1 ; 167 ; 
2469.4 ; 0.3 ; 0.059 ; 0.009 ; g ; Kr-87 ; -1 ; 168 ; 
2498.58 ; 0.07 ; 0.57 ; 0.04 ; g ; Kr-87 ; -1 ; 169 ; 
2509.63 ; 0.20 ; 0.17 ; 0.02 ; g ; Kr-87 ; -1 ; 170 ; 
2519.1 ; 0.4 ; 1.30 ; 0.05 ; g ; Kr-87 ; -1 ; 171 ; 
2523.97 ; 0.10 ; 0.31 ; 0.03 ; g ; Kr-87 ; -1 ; 172 ; 
2536.2 ; 0.9 ; 0.07 ; 0.03 ; g ; Kr-87 ; -1 ; 173 ; 
2547.12 ; 0.10 ; 0.38 ; 0.04 ; g ; Kr-87 ; -1 ; 174 ; 
2570.8 ; 0.3 ; 0.12 ; 0.02 ; g ; Kr-87 ; -1 ; 175 ; 
2575.37 ; 0.09 ; 0.58 ; 0.05 ; g ; Kr-87 ; -1 ; 176 ; 
2590.03 ; 0.15 ; 0.13 ; 0.01 ; g ; Kr-87 ; -1 ; 177 ; 
2596.3 ; 0.3 ; 0.099 ; 0.010 ; g ; Kr-87 ; -1 ; 178 ; 
2603.20 ; 0.08 ; 0.41 ; 0.03 ; g ; Kr-87 ; -1 ; 117 ; 
2607.1 ; 0.3 ; 0.081 ; 0.015 ; g ; Kr-87 ; -1 ; 180 ; 
2622.77 ; 0.15 ; 0.053 ; 0.006 ; g ; Kr-87 ; -1 ; 181 ; 
2638.7 ; 0.4 ; 0.43 ; 0.07 ; g ; Kr-87 ; -1 ; 182 ; 
2639.0 ; 0.6 ; 0.12 ; 0.04 ; g ; Kr-87 ; -1 ; 183 ; 
2641.67 ; 0.08 ; 0.59 ; 0.05 ; g ; Kr-87 ; -1 ; 184 ; 
2662.79 ; 0.15 ; 0.34 ; 0.05 ; g ; Kr-87 ; -1 ; 185 ; 
2688.79 ; 0.15 ; 0.033 ; 0.020 ; g ; Kr-87 ; -1 ; 186 ; 
2693.94 ; 0.10 ; 0.41 ; 0.03 ; g ; Kr-87 ; -1 ; 187 ; 
2704.88 ; 0.07 ; 1.7 ; 0.1 ; g ; Kr-87 ; -1 ; 188 ; 
2709.2 ; 0.3 ; 0.13 ; 0.02 ; g ; Kr-87 ; -1 ; 189 ; 
2715.19 ; 0.10 ; 0.19 ; 0.02 ; g ; Kr-87 ; -1 ; 190 ; 
2744.70 ; 0.06 ; 0.013 ; 0.003 ; g ; Kr-87 ; -1 ; 191 ; 
2754.3 ; 0.4 ; 0.24 ; 0.03 ; g ; Kr-87 ; -1 ; 192 ; 
2811.3 ; 0.6 ; 0.16 ; 0.04 ; g ; Kr-87 ; -1 ; 193 ; 
2820.97 ; 0.07 ; 1.8 ; 0.1 ; g ; Kr-87 ; -1 ; 194 ; 
2828.79 ; 0.20 ; 0.20 ; 0.02 ; g ; Kr-87 ; -1 ; 195 ; 
2836 ; 7 ; 1.4 ; 0.1 ; g ; Kr-87 ; -1 ; 196 ; 
2853.35 ; 0.15 ; 0.089 ; 0.008 ; g ; Kr-87 ; -1 ; 197 ; 
2862.9 ; 0.4 ; 0.065 ; 0.010 ; g ; Kr-87 ; -1 ; 198 ; 
2869.20 ; 0.15 ; 0.24 ; 0.02 ; g ; Kr-87 ; -1 ; 199 ; 
2889.8 ; 0.4 ; 0.10 ; 0.02 ; g ; Kr-87 ; -1 ; 200 ; 
2901.0 ; 0.5 ; 0.086 ; 0.020 ; g ; Kr-87 ; -1 ; 201 ; 
2907.46 ; 0.15 ; 0.40 ; 0.04 ; g ; Kr-87 ; -1 ; 202 ; 
2914.6 ; 0.7 ; 0.088 ; 0.020 ; g ; Kr-87 ; -1 ; 203 ; 
2922.6 ; 0.4 ; 0.10 ; 0.02 ; g ; Kr-87 ; -1 ; 204 ; 
2925.6 ; 0.3 ; 0.033 ; 0.007 ; g ; Kr-87 ; -1 ; 205 ; 
2931.64 ; 0.15 ; 0.14 ; 0.04 ; g ; Kr-87 ; -1 ; 206 ; 
2943.0 ; 0.3 ; 0.077 ; 0.001 ; g ; Kr-87 ; -1 ; 207 ; 
2967.05 ; 0.10 ; 0.06 ; 0.03 ; g ; Kr-87 ; -1 ; 208 ; 
2970.8 ; 0.8 ; 0.09 ; 0.03 ; g ; Kr-87 ; -1 ; 209 ; 
2997.21 ; 0.07 ; 2.3 ; 0.2 ; g ; Kr-87 ; -1 ; 210 ; 
3003.9 ; 0.3 ; 0.12 ; 0.01 ; g ; Kr-87 ; -1 ; 211 ; 
3017.39 ; 0.15 ; 0.27 ; 0.02 ; g ; Kr-87 ; -1 ; 212 ; 
3026.77 ; 0.07 ; 1.30 ; 0.09 ; g ; Kr-87 ; -1 ; 213 ; 
3039.9 ; 0.4 ; 0.047 ; 0.010 ; g ; Kr-87 ; -1 ; 214 ; 
3048.04 ; 0.20 ; 0.10 ; 0.01 ; g ; Kr-87 ; -1 ; 215 ; 
3066.85 ; 0.15 ; 0.13 ; 0.01 ; g ; Kr-87 ; -1 ; 216 ; 
3080.72 ; 0.15 ; 0.17 ; 0.02 ; g ; Kr-87 ; -1 ; 217 ; 
3090.8 ; 0.6 ; 0.09 ; 0.03 ; g ; Kr-87 ; -1 ; 218 ; 
3091.60 ; 0.06 ; 0.23 ; 0.05 ; g ; Kr-87 ; -1 ; 219 ; 
3112.9 ; 0.3 ; 0.10 ; 0.02 ; g ; Kr-87 ; -1 ; 220 ; 
3132.64 ; 0.09 ; 0.25 ; 0.02 ; g ; Kr-87 ; -1 ; 221 ; 
3142.85 ; 0.15 ; 0.16 ; 0.01 ; g ; Kr-87 ; -1 ; 222 ; 
3166.81 ; 0.15 ; 0.31 ; 0.03 ; g ; Kr-87 ; -1 ; 223 ; 
3175.74 ; 0.07 ; 1.30 ; 0.09 ; g ; Kr-87 ; -1 ; 224 ; 
3225.9 ; 0.3 ; 0.11 ; 0.01 ; g ; Kr-87 ; -1 ; 225 ; 
3235.50 ; 0.34 ; 0.13 ; 0.01 ; g ; Kr-87 ; -1 ; 226 ; 
3248.45 ; 0.09 ; 0.40 ; 0.03 ; g ; Kr-87 ; -1 ; 227 ; 
3256.92 ; 0.10 ; 0.32 ; 0.03 ; g ; Kr-87 ; -1 ; 228 ; 
3275.2 ; 0.2 ; 0.034 ; 0.004 ; g ; Kr-87 ; -1 ; 229 ; 
3281.23 ; 0.20 ; 0.33 ; 0.04 ; g ; Kr-87 ; -1 ; 230 ; 
3294.1 ; 0.7 ; 0.04 ; 0.03 ; g ; Kr-87 ; -1 ; 231 ; 
3305.9 ; 0.5 ; 0.049 ; 0.020 ; g ; Kr-87 ; -1 ; 232 ; 
3314.6 ; 0.6 ; 0.11 ; 0.03 ; g ; Kr-87 ; -1 ; 233 ; 
3317.8 ; 0.9 ; 0.058 ; 0.020 ; g ; Kr-87 ; -1 ; 223 ; 
3343.7 ; 0.5 ; 0.028 ; 0.005 ; g ; Kr-87 ; -1 ; 235 ; 
3361.8 ; 0.7 ; 0.11 ; 0.03 ; g ; Kr-87 ; -1 ; 236 ; 
3364.8 ; 0.7 ; 0.068 ; 0.020 ; g ; Kr-87 ; -1 ; 237 ; 
3381.0 ; 0.8 ; 0.13 ; 0.06 ; g ; Kr-87 ; -1 ; 238 ; 
3383.3 ; 0.7 ; 0.15 ; 0.06 ; g ; Kr-87 ; -1 ; 239 ; 
3395.1 ; 0.7 ; 0.063 ; 0.020 ; g ; Kr-87 ; -1 ; 240 ; 
3435.07 ; 0.15 ; 0.23 ; 0.02 ; g ; Kr-87 ; -1 ; 241 ; 
3444.8 ; 0.3 ; 0.10 ; 0.02 ; g ; Kr-87 ; -1 ; 242 ; 
3458.6 ; 0.3 ; 0.074 ; 0.009 ; g ; Kr-87 ; -1 ; 243 ; 
3461.06 ; 0.20 ; 0.28 ; 0.03 ; g ; Kr-87 ; -1 ; 244 ; 
3498.5 ; 0.3 ; 0.26 ; 0.03 ; g ; Kr-87 ; -1 ; 245 ; 
3536.8 ; 0.6 ; 0.077 ; 0.020 ; g ; Kr-87 ; -1 ; 246 ; 
3541.79 ; 0.15 ; 0.44 ; 0.03 ; g ; Kr-87 ; -1 ; 247 ; 
3559.5 ; 0.6 ; 0.016 ; 0.005 ; g ; Kr-87 ; -1 ; 248 ; 
3598.92 ; 0.15 ; 0.110 ; 0.009 ; g ; Kr-87 ; -1 ; 249 ; 
3611.9 ; 0.4 ; 0.10 ; 0.01 ; g ; Kr-87 ; -1 ; 250 ; 
3645.97 ; 0.20 ; 0.082 ; 0.008 ; g ; Kr-87 ; -1 ; 251 ; 
3657.2 ; 1.0 ; 0.10 ; 0.03 ; g ; Kr-87 ; -1 ; 252 ; 
3683.2 ; 0.8 ; 0.057 ; 0.010 ; g ; Kr-87 ; -1 ; 253 ; 
3689.0 ; 0.5 ; 0.18 ; 0.04 ; g ; Kr-87 ; -1 ; 254 ; 
3693.2 ; 0.5 ; 0.067 ; 0.010 ; g ; Kr-87 ; -1 ; 255 ; 
3738.2 ; 0.5 ; 0.074 ; 0.020 ; g ; Kr-87 ; -1 ; 225 ; 
3781.5 ; 0.7 ; 0.10 ; 0.03 ; g ; Kr-87 ; -1 ; 225 ; 
3794.46 ; 0.15 ; 0.74 ; 0.06 ; g ; Kr-87 ; -1 ; 258 ; 
3804.6 ; 0.3 ; 0.17 ; 0.06 ; g ; Kr-87 ; -1 ; 259 ; 
3809.32 ; 0.15 ; 0.76 ; 0.06 ; g ; Kr-87 ; -1 ; 260 ; 
3829.0 ; 0.8 ; 0.038 ; 0.010 ; g ; Kr-87 ; -1 ; 261 ; 
3860.90 ; 0.15 ; 0.26 ; 0.02 ; g ; Kr-87 ; -1 ; 262 ; 
3874.0 ; 0.8 ; 0.085 ; 0.020 ; g ; Kr-87 ; -1 ; 263 ; 
3909.7 ; 0.7 ; 0.13 ; 0.03 ; g ; Kr-87 ; -1 ; 264 ; 
