Nuclide ; I-137 
Element ; Iodine
Z ; 53
Daughter(s) ; (B-) ; Xe-137 ; 100
Q- ; 6027
Half-life (s) ; 24.5 ; 0.2
Decay constant (1/s) ; 28.29E-3 ; 0.23E-3
Specific activity (Bq/g) ; 124.4E18 ; 1.0E18
Reference ; NDS 59 - 1999
Emissions (350 lines) sorted by nuclide and by increasing energy
------------------------------------------------------ I-137 -----------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end ; Parent
1859.1 ; 0.3 ; 0.1 ;  ; g ; Xe-137 ; -1 ; 120 ; I-137
1873.0 ; 0.1 ; 1.46 ;  ; g ; Xe-137 ; -1 ; 121 ; I-137
1879.2 ; 0.5 ; 0.092 ;  ; g ; Xe-137 ; -1 ; 122 ; I-137
1898.3 ; 0.3 ; 0.078 ;  ; g ; Xe-137 ; -1 ; 123 ; I-137
1922.1 ; 0.4 ; 0.094 ;  ; g ; Xe-137 ; -1 ; 124 ; I-137
1926.4 ; 0.3 ; 0.15 ;  ; g ; Xe-137 ; -1 ; 125 ; I-137
1930.3 ; 0.7 ; 0.069 ;  ; g ; Xe-137 ; -1 ; 126 ; I-137
1936.03 ; 0.15 ; 0.37 ;  ; g ; Xe-137 ; -1 ; 127 ; I-137
1954.31 ; 0.20 ; 0.075 ;  ; g ; Xe-137 ; -1 ; 128 ; I-137
1974.15 ; 0.10 ; 0.15 ;  ; g ; Xe-137 ; -1 ; 129 ; I-137
1991.21 ; 0.15 ; 0.23 ;  ; g ; Xe-137 ; -1 ; 130 ; I-137
1995 ; 1 ; 0.1 ;  ; g ; Xe-137 ; -1 ; 131 ; I-137
1997.04 ; 0.07 ; 0.93 ;  ; g ; Xe-137 ; -1 ; 132 ; I-137
2004.5 ; 0.4 ; 0.066 ;  ; g ; Xe-137 ; -1 ; 133 ; I-137
2013.0 ; 0.3 ; 0.12 ;  ; g ; Xe-137 ; -1 ; 134 ; I-137
2029.82 ; 0.07 ; 1.75 ;  ; g ; Xe-137 ; -1 ; 135 ; I-137
2036.0 ; 0.3 ; 0.12 ;  ; g ; Xe-137 ; -1 ; 136 ; I-137
2058.45 ; 0.10 ; 0.25 ;  ; g ; Xe-137 ; -1 ; 137 ; I-137
2069.62 ; 0.20 ; 0.071 ;  ; g ; Xe-137 ; -1 ; 138 ; I-137
2079.48 ; 0.30 ; 0.048 ;  ; g ; Xe-137 ; -1 ; 139 ; I-137
2092.80 ; 0.15 ; 0.21 ;  ; g ; Xe-137 ; -1 ; 140 ; I-137
2099.85 ; 0.10 ; 0.44 ;  ; g ; Xe-137 ; -1 ; 141 ; I-137
2110.8 ; 0.7 ; 0.055 ;  ; g ; Xe-137 ; -1 ; 142 ; I-137
2114.0 ; 0.4 ; 0.11 ;  ; g ; Xe-137 ; -1 ; 143 ; I-137
2123.18 ; 0.15 ; 0.28 ;  ; g ; Xe-137 ; -1 ; 144 ; I-137
2133.5 ; 0.5 ; 0.037 ;  ; g ; Xe-137 ; -1 ; 145 ; I-137
2139.0 ; 0.6 ; 0.031 ;  ; g ; Xe-137 ; -1 ; 146 ; I-137
2146.97 ; 0.20 ; 0.1 ;  ; g ; Xe-137 ; -1 ; 147 ; I-137
2155.64 ; 0.15 ; 0.14 ;  ; g ; Xe-137 ; -1 ; 148 ; I-137
2190.95 ; 0.15 ; 0.16 ;  ; g ; Xe-137 ; -1 ; 149 ; I-137
2220.47 ; 0.20 ; 0.23 ;  ; g ; Xe-137 ; -1 ; 150 ; I-137
2229.97 ; 0.15 ; 0.1 ;  ; g ; Xe-137 ; -1 ; 151 ; I-137
2238.1 ; 0.4 ; 0.05 ;  ; g ; Xe-137 ; -1 ; 152 ; I-137
2243.45 ; 0.10 ; 0.26 ;  ; g ; Xe-137 ; -1 ; 153 ; I-137
2288.4 ; 0.5 ; 0.03 ;  ; g ; Xe-137 ; -1 ; 154 ; I-137
2300.26 ; 0.40 ; 0.046 ;  ; g ; Xe-137 ; -1 ; 155 ; I-137
2312.75 ; 0.30 ; 0.048 ;  ; g ; Xe-137 ; -1 ; 156 ; I-137
2320.5 ; 0.4 ; 0.064 ;  ; g ; Xe-137 ; -1 ; 157 ; I-137
2330.0 ; 0.6 ; 0.057 ;  ; g ; Xe-137 ; -1 ; 158 ; I-137
2332.92 ; 0.40 ; 0.078 ;  ; g ; Xe-137 ; -1 ; 159 ; I-137
2345.71 ; 0.15 ; 0.14 ;  ; g ; Xe-137 ; -1 ; 160 ; I-137
2351.62 ; 0.15 ; 0.16 ;  ; g ; Xe-137 ; -1 ; 161 ; I-137
2356.29 ; 0.15 ; 0.19 ;  ; g ; Xe-137 ; -1 ; 162 ; I-137
2359.9 ; 0.6 ; 0.034 ;  ; g ; Xe-137 ; -1 ; 163 ; I-137
2368.24 ; 0.20 ; 0.085 ;  ; g ; Xe-137 ; -1 ; 164 ; I-137
2380.3 ; 0.2 ; 0.092 ;  ; g ; Xe-137 ; -1 ; 165 ; I-137
2405.7 ; 0.6 ; 0.027 ;  ; g ; Xe-137 ; -1 ; 166 ; I-137
2422.7 ; 0.1 ; 0.21 ;  ; g ; Xe-137 ; -1 ; 167 ; I-137
2452.51 ; 0.10 ; 0.26 ;  ; g ; Xe-137 ; -1 ; 168 ; I-137
2463.56 ; 0.40 ; 0.034 ;  ; g ; Xe-137 ; -1 ; 169 ; I-137
2474.91 ; 0.20 ; 0.1 ;  ; g ; Xe-137 ; -1 ; 170 ; I-137
2487.2 ; 0.6 ; 0.046 ;  ; g ; Xe-137 ; -1 ; 171 ; I-137
2491.29 ; 0.15 ; 0.17 ;  ; g ; Xe-137 ; -1 ; 172 ; I-137
2498.7 ; 0.5 ; 0.027 ;  ; g ; Xe-137 ; -1 ; 173 ; I-137
2508.61 ; 0.40 ; 0.052 ;  ; g ; Xe-137 ; -1 ; 174 ; I-137
2532.44 ; 0.30 ; 0.073 ;  ; g ; Xe-137 ; -1 ; 175 ; I-137
2562.8 ; 0.6 ; 0.064 ;  ; g ; Xe-137 ; -1 ; 176 ; I-137
2566.9 ; 0.6 ; 0.092 ;  ; g ; Xe-137 ; -1 ; 177 ; I-137
2589.8 ; 1.1 ; 0.02 ;  ; g ; Xe-137 ; -1 ; 178 ; I-137
2594.8 ; 0.3 ; 0.078 ;  ; g ; Xe-137 ; -1 ; 179 ; I-137
2629.7 ; 0.1 ; 0.78 ;  ; g ; Xe-137 ; -1 ; 180 ; I-137
2657.02 ; 0.30 ; 0.048 ;  ; g ; Xe-137 ; -1 ; 181 ; I-137
2671.59 ; 0.20 ; 0.34 ;  ; g ; Xe-137 ; -1 ; 182 ; I-137
2674.9 ; 0.6 ; 0.059 ;  ; g ; Xe-137 ; -1 ; 183 ; I-137
2693.5 ; 0.3 ; 0.12 ;  ; g ; Xe-137 ; -1 ; 184 ; I-137
2705.3 ; 0.1 ; 0.057 ;  ; g ; Xe-137 ; -1 ; 185 ; I-137
2726.14 ; 0.20 ; 0.096 ;  ; g ; Xe-137 ; -1 ; 186 ; I-137
2741.5 ; 0.4 ; 0.048 ;  ; g ; Xe-137 ; -1 ; 187 ; I-137
2767.04 ; 0.20 ; 0.31 ;  ; g ; Xe-137 ; -1 ; 188 ; I-137
2807.76 ; 0.15 ; 0.19 ;  ; g ; Xe-137 ; -1 ; 189 ; I-137
2829.8 ; 0.3 ; 0.077 ;  ; g ; Xe-137 ; -1 ; 190 ; I-137
2851.2 ; 0.5 ; 0.039 ;  ; g ; Xe-137 ; -1 ; 191 ; I-137
2899.5 ; 0.4 ; 0.062 ;  ; g ; Xe-137 ; -1 ; 192 ; I-137
2909.8 ; 0.4 ; 0.069 ;  ; g ; Xe-137 ; -1 ; 193 ; I-137
2916.4 ; 0.8 ; 0.029 ;  ; g ; Xe-137 ; -1 ; 194 ; I-137
2922.6 ; 0.3 ; 0.092 ;  ; g ; Xe-137 ; -1 ; 195 ; I-137
2943.1 ; 0.3 ; 0.1 ;  ; g ; Xe-137 ;  ;  ; I-137
2952.8 ; 0.5 ; 0.043 ;  ; g ; Xe-137 ; -1 ; 198 ; I-137
2960.3 ; 0.3 ; 0.092 ;  ; g ; Xe-137 ; -1 ; 199 ; I-137
2983.5 ; 0.3 ; 0.073 ;  ; g ; Xe-137 ; -1 ; 200 ; I-137
3023.3 ; 0.4 ; 0.043 ;  ; g ; Xe-137 ; -1 ; 201 ; I-137
3100.4 ; 0.5 ; 0.043 ;  ; g ; Xe-137 ; -1 ; 202 ; I-137
3117.6 ; 0.3 ; 0.14 ;  ; g ; Xe-137 ; -1 ; 203 ; I-137
3194.36 ; 0.15 ; 0.75 ;  ; g ; Xe-137 ; -1 ; 204 ; I-137
3213.0 ; 0.8 ; 0.032 ;  ; g ; Xe-137 ; -1 ; 205 ; I-137
3261.8 ; 0.7 ; 0.059 ;  ; g ; Xe-137 ; -1 ; 206 ; I-137
3277.8 ; 0.7 ; 0.066 ;  ; g ; Xe-137 ; -1 ; 207 ; I-137
3353.0 ; 0.4 ; 0.14 ;  ; g ; Xe-137 ; -1 ; 208 ; I-137
3391.6 ; 0.5 ; 0.036 ;  ; g ; Xe-137 ; -1 ; 209 ; I-137
3417.1 ; 0.5 ; 0.036 ;  ; g ; Xe-137 ; -1 ; 210 ; I-137
3458.62 ; 0.15 ; 0.31 ;  ; g ; Xe-137 ; -1 ; 211 ; I-137
3501.2 ; 1.4 ; 0.015 ;  ; g ; Xe-137 ; -1 ; 212 ; I-137
3570.13 ; 0.15 ; 0.57 ;  ; g ; Xe-137 ; -1 ; 213 ; I-137
3670.60 ; 0.04 ; 0.059 ;  ; g ; Xe-137 ; -1 ; 214 ; I-137
3683 ; 100 ; 0.023 ;  ; g ; Xe-137 ; -1 ; 215 ; I-137
3729.43 ; 0.20 ; 0.42 ;  ; g ; Xe-137 ; -1 ; 216 ; I-137
3795.57 ; 0.20 ; 0.85 ;  ; g ; Xe-137 ; -1 ; 217 ; I-137
3800.7 ; 0.3 ; 0.14 ;  ; g ; Xe-137 ; -1 ; 218 ; I-137
3862.8 ; 0.3 ; 0.25 ;  ; g ; Xe-137 ; -1 ; 219 ; I-137
3866.1 ; 0.3 ; 0.23 ;  ; g ; Xe-137 ; -1 ; 220 ; I-137
3911.3 ; 2.0 ; 0.45 ;  ; g ; Xe-137 ; -1 ; 221 ; I-137
3987.00 ; 0.03 ; 0.25 ;  ; g ; Xe-137 ; -1 ; 222 ; I-137
3996.20 ; 0.03 ; 0.49 ;  ; g ; Xe-137 ; -1 ; 223 ; I-137
4016.20 ; 0.08 ; 0.021 ;  ; g ; Xe-137 ; -1 ; 224 ; I-137
4028.92 ; 0.15 ; 0.115 ; 0.012 ; g ; Xe-137 ; -1 ; 225 ; I-137
4038.96 ; 0.15 ; 0.045 ; 0.005 ; g ; Xe-137 ; -1 ; 226 ; I-137
4064.60 ; 0.06 ; 0.008 ; 0.003 ; g ; Xe-137 ; -1 ; 227 ; I-137
4083.87 ; 0.15 ; 0.083 ; 0.008 ; g ; Xe-137 ; -1 ; 228 ; I-137
4103.3 ; 0.3 ; 0.019 ; 0.002 ; g ; Xe-137 ; -1 ; 229 ; I-137
4105.0 ; 0.6 ; 0.031 ;  ; g ; Xe-137 ; -1 ; 230 ; I-137
4129.99 ; 0.15 ; 0.064 ; 0.006 ; g ; Xe-137 ; -1 ; 231 ; I-137
4140.98 ; 0.15 ; 0.069 ; 0.006 ; g ; Xe-137 ; -1 ; 232 ; I-137
4160.94 ; 0.15 ; 0.27 ; 0.02 ; g ; Xe-137 ; -1 ; 233 ; I-137
4173.11 ; 0.15 ; 0.063 ; 0.006 ; g ; Xe-137 ; -1 ; 234 ; I-137
4189.0 ; 0.7 ; 0.018 ;  ; g ; Xe-137 ; -1 ; 235 ; I-137
4211.6 ; 0.2 ; 0.033 ; 0.003 ; g ; Xe-137 ; -1 ; 236 ; I-137
4260.4 ; 0.4 ; 0.009 ; 0.002 ; g ; Xe-137 ; -1 ; 237 ; I-137
4270.3 ; 0.4 ; 0.014 ; 0.002 ; g ; Xe-137 ; -1 ; 238 ; I-137
4276.53 ; 0.15 ; 0.25 ; 0.02 ; g ; Xe-137 ; -1 ; 239 ; I-137
4288.1 ; 0.8 ; 0.007 ; 0.003 ; g ; Xe-137 ; -1 ; 240 ; I-137
4318.2 ; 0.5 ; 0.012 ;  ; g ; Xe-137 ; -1 ; 241 ; I-137
4332.78 ; 0.15 ; 0.114 ; 0.010 ; g ; Xe-137 ; -1 ; 242 ; I-137
4350.5 ; 0.6 ; 0.008 ; 0.002 ; g ; Xe-137 ; -1 ; 243 ; I-137
4402.78 ; 0.15 ; 0.22 ; 0.02 ; g ; Xe-137 ; -1 ; 244 ; I-137
4424.7 ; 0.6 ; 0.008 ; 0.002 ; g ; Xe-137 ; -1 ; 245 ; I-137
4477.8 ; 0.3 ; 0.019 ; 0.002 ; g ; Xe-137 ; -1 ; 246 ; I-137
4501.9 ; 0.6 ; 0.0059 ; 0.0015 ; g ; Xe-137 ; -1 ; 247 ; I-137
4543.3 ; 0.6 ; 0.0074 ; 0.0015 ; g ; Xe-137 ; -1 ; 248 ; I-137
4559.9 ; 0.4 ; 0.014 ; 0.002 ; g ; Xe-137 ; -1 ; 249 ; I-137
4680.6 ; 0.7 ; 0.0049 ; 0.0013 ; g ; Xe-137 ; -1 ; 250 ; I-137
4685.8 ; 1.0 ; 0.0030 ; 0.0015 ; g ; Xe-137 ; -1 ; 251 ; I-137
4758.0 ; 0.5 ; 0.010 ; 0.002 ; g ; Xe-137 ; -1 ; 252 ; I-137
4784.7 ; 0.6 ; 0.010 ; 0.002 ; g ; Xe-137 ; -1 ; 253 ; I-137
4802.5 ; 1.3 ; 0.0034 ; 0.0013 ; g ; Xe-137 ; -1 ; 254 ; I-137
4899.0 ; 0.9 ; 0.005 ; 0.002 ; g ; Xe-137 ; -1 ; 255 ; I-137
5132.2 ; 2.0 ; 0.0021 ; 0.0011 ; g ; Xe-137 ; -1 ; 256 ; I-137
5148.8 ; 1.2 ; 0.0033 ; 0.0011 ; g ; Xe-137 ; -1 ; 257 ; I-137
5170.2 ; 0.8 ; 0.0058 ; 0.0015 ; g ; Xe-137 ; -1 ; 258 ; I-137
----------------------------------------------------- Xe-137 -----------------------------------------------------
4.674 ;  ; 0.042 ; 0.013 ; XL ; Cs ;  ;  ; Xe-137
30.6254 ;  ; 0.094 ; 0.025 ; XKa2 ; Cs ;  ;  ; Xe-137
30.9731 ;  ; 0.174 ; 0.025 ; XKa1 ; Cs ;  ;  ; Xe-137
35.053 ;  ; 0.051 ; 0.008 ; XK'b1 ; Cs ;  ;  ; Xe-137
35.9003 ;  ; 0.012 ; 0.002 ; XK'b2 ; Cs ;  ;  ; Xe-137
298.00 ; 0.07 ; 0.119 ; 0.010 ; g ; Cs-137 ; -1 ; 0 ; Xe-137
393.35 ; 0.06 ; 0.14 ; 0.10 ; g ; Cs-137 ; -1 ; 1 ; Xe-137
455.490 ; 0.003 ; 31.2 ; 0.5 ; g ; Cs-137 ; -1 ; 2 ; Xe-137
482.14 ; 0.12 ; 0.015 ; 0.004 ; g ; Cs-137 ; -1 ; 3 ; Xe-137
594.70 ; 0.06 ; 0.084 ; 0.010 ; g ; Cs-137 ; -1 ; 4 ; Xe-137
633.4 ; 0.5 ; 0.0025 ; 0.0013 ; g ; Cs-137 ; -1 ; 5 ; Xe-137
683.2 ; 0.1 ; 0.0203 ; 0.0022 ; g ; Cs-137 ; -1 ; 6 ; Xe-137
715.2 ; 0.2 ; 0.0066 ; 0.0016 ; g ; Cs-137 ; -1 ; 7 ; Xe-137
