Nuclide ; Kr-89 
Element ; Krypton
Z ; 36
Daughter(s) ; (B-) ; Rb-89 ; 100
Q- ; 5176
Half-life (min) ; 3.17 ; 0.02
Half-life (s) ; 190.2 ; 1.2
Decay constant (1/s) ; 3.644E-3 ; 0.023E-3
Specific activity (Bq/g) ; 24.66E18 ; 0.16E18
Reference ; NDS 85 - 2000
Emissions (331 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
576.96 ; 0.10 ; 5.7 ; 0.5 ; g ; Rb-89 ; -1 ; 41 ; 
586.03 ; 0.04 ; 16.7 ; 1.5 ; g ; Rb-89 ; -1 ; 42 ; 
599.52 ; 0.20 ; 0.088 ; 0.014 ; g ; Rb-89 ; -1 ; 43 ; 
610.2 ; 0.7 ; 0.018 ; 0.011 ; g ; Rb-89 ; -1 ; 44 ; 
626.2 ; 0.1 ; 0.60 ; 0.06 ; g ; Rb-89 ; -1 ; 45 ; 
629.75 ; 0.20 ; 0.34 ; 0.04 ; g ; Rb-89 ; -1 ; 46 ; 
652.6 ; 0.5 ; 0.038 ; 0.015 ; g ; Rb-89 ; -1 ; 47 ; 
660.5 ; 0.6 ; 0.048 ; 0.017 ; g ; Rb-89 ; -1 ; 48 ; 
662.9 ; 0.4 ; 0.078 ; 0.019 ; g ; Rb-89 ; -1 ; 49 ; 
665.72 ; 0.20 ; 0.12 ; 0.02 ; g ; Rb-89 ; -1 ; 50 ; 
668.6 ; 0.6 ; 0.042 ; 0.015 ; g ; Rb-89 ; -1 ; 51 ; 
671.4 ; 0.2 ; 0.11 ; 0.02 ; g ; Rb-89 ; -1 ; 52 ; 
674.11 ; 0.20 ; 0.23 ; 0.03 ; g ; Rb-89 ; -1 ; 53 ; 
687.3 ; 0.4 ; 0.070 ; 0.019 ; g ; Rb-89 ; -1 ; 54 ; 
696.24 ; 0.10 ; 1.79 ; 0.17 ; g ; Rb-89 ; -1 ; 55 ; 
707.01 ; 0.20 ; 0.50 ; 0.05 ; g ; Rb-89 ; -1 ; 56 ; 
710.05 ; 0.20 ; 0.78 ; 0.08 ; g ; Rb-89 ; -1 ; 57 ; 
716.2 ; 0.5 ; 0.26 ; 0.07 ; g ; Rb-89 ; -1 ; 58 ; 
729.63 ; 0.20 ; 0.30 ; 0.04 ; g ; Rb-89 ; -1 ; 59 ; 
738.39 ; 0.07 ; 4.2 ; 0.4 ; g ; Rb-89 ; -1 ; 60 ; 
747.4 ; 0.3 ; 0.11 ; 0.03 ; g ; Rb-89 ; -1 ; 61 ; 
753.5 ; 0.4 ; 0.092 ; 0.025 ; g ; Rb-89 ; -1 ; 62 ; 
762.7 ; 0.5 ; 0.92 ; 0.14 ; g ; Rb-89 ; -1 ; 63 ; 
763.3 ; 0.5 ; 0.40 ; 0.09 ; g ; Rb-89 ; -1 ; 64 ; 
776.49 ; 0.20 ; 1.13 ; 0.20 ; g ; Rb-89 ; -1 ; 65 ; 
783.5 ; 0.9 ; 0.022 ; 0.015 ; g ; Rb-89 ; -1 ; 66 ; 
826.75 ; 0.10 ; 0.76 ; 0.08 ; g ; Rb-89 ; -1 ; 67 ; 
835.53 ; 0.10 ; 1.11 ; 0.11 ; g ; Rb-89 ; -1 ; 68 ; 
844.7 ; 0.6 ; 0.52 ; 0.11 ; g ; Rb-89 ; -1 ; 69 ; 
857.37 ; 0.15 ; 0.29 ; 0.03 ; g ; Rb-89 ; -1 ; 70 ; 
867.08 ; 0.07 ; 5.9 ; 0.5 ; g ; Rb-89 ; -1 ; 71 ; 
870.42 ; 0.20 ; 0.161 ; 0.021 ; g ; Rb-89 ; -1 ; 72 ; 
886.3 ; 1.0 ; 0.20 ; 0.11 ; g ; Rb-89 ; -1 ; 73 ; 
887.9 ; 0.6 ; 0.64 ; 0.13 ; g ; Rb-89 ; -1 ; 74 ; 
891 ; 1 ; 0.50 ; 0.15 ; g ; Rb-89 ; -1 ; 75 ; 
895.3 ; 1.0 ; 0.30 ; 0.11 ; g ; Rb-89 ; -1 ; 76 ; 
897.0 ; 0.6 ; 0.48 ; 0.11 ; g ; Rb-89 ; -1 ; 77 ; 
902.8 ; 0.6 ; 0.80 ; 0.15 ; g ; Rb-89 ; -1 ; 78 ; 
904.27 ; 0.07 ; 7.2 ; 0.6 ; g ; Rb-89 ; -1 ; 79 ; 
917.78 ; 0.20 ; 0.074 ; 0.013 ; g ; Rb-89 ; -1 ; 80 ; 
930.95 ; 0.10 ; 0.62 ; 0.06 ; g ; Rb-89 ; -1 ; 81 ; 
934.6 ; 0.5 ; 0.038 ; 0.013 ; g ; Rb-89 ; -1 ; 82 ; 
939.4 ; 0.3 ; 0.066 ; 0.015 ; g ; Rb-89 ; -1 ; 83 ; 
944.19 ; 0.15 ; 0.165 ; 0.019 ; g ; Rb-89 ; -1 ; 84 ; 
953.18 ; 0.20 ; 0.107 ; 0.018 ; g ; Rb-89 ; -1 ; 85 ; 
960.42 ; 0.10 ; 0.32 ; 0.04 ; g ; Rb-89 ; -1 ; 86 ; 
964.2 ; 0.4 ; 0.058 ; 0.015 ; g ; Rb-89 ; -1 ; 87 ; 
969.7 ; 0.3 ; 0.094 ; 0.016 ; g ; Rb-89 ; -1 ; 88 ; 
974.39 ; 0.10 ; 0.98 ; 0.09 ; g ; Rb-89 ; -1 ; 89 ; 
976.4 ; 0.6 ; 0.48 ; 0.09 ; g ; Rb-89 ; -1 ; 90 ; 
997.37 ; 0.10 ; 0.66 ; 0.06 ; g ; Rb-89 ; -1 ; 91 ; 
1010.84 ; 0.20 ; 0.109 ; 0.016 ; g ; Rb-89 ; -1 ; 92 ; 
1038.3 ; 0.5 ; 0.030 ; 0.013 ; g ; Rb-89 ; -1 ; 93 ; 
1044.4 ; 0.1 ; 0.41 ; 0.04 ; g ; Rb-89 ; -1 ; 94 ; 
1048.2 ; 0.3 ; 0.062 ; 0.013 ; g ; Rb-89 ; -1 ; 95 ; 
1058.6 ; 0.8 ; 0.030 ; 0.017 ; g ; Rb-89 ; -1 ; 96 ; 
1063.1 ; 0.4 ; 0.070 ; 0.017 ; g ; Rb-89 ; -1 ; 97 ; 
1067.7 ; 0.4 ; 0.068 ; 0.017 ; g ; Rb-89 ; -1 ; 98 ; 
1076.48 ; 0.20 ; 0.24 ; 0.03 ; g ; Rb-89 ; -1 ; 99 ; 
1088.07 ; 0.10 ; 0.36 ; 0.04 ; g ; Rb-89 ; -1 ; 100 ; 
1098.1 ; 0.5 ; 0.064 ; 0.025 ; g ; Rb-89 ; -1 ; 101 ; 
1103.18 ; 0.20 ; 0.90 ; 0.08 ; g ; Rb-89 ; -1 ; 102 ; 
1107.78 ; 0.10 ; 2.9 ; 0.3 ; g ; Rb-89 ; -1 ; 103 ; 
1115.0 ; 0.8 ; 0.16 ; 0.07 ; g ; Rb-89 ; -1 ; 104 ; 
1116.61 ; 0.07 ; 1.67 ; 0.15 ; g ; Rb-89 ; -1 ; 105 ; 
1119.6 ; 0.7 ; 0.38 ; 0.11 ; g ; Rb-89 ; -1 ; 106 ; 
1131.51 ; 0.20 ; 0.161 ; 0.025 ; g ; Rb-89 ; -1 ; 107 ; 
1152.2 ; 0.4 ; 0.064 ; 0.017 ; g ; Rb-89 ; -1 ; 108 ; 
1162.5 ; 0.1 ; 0.215 ; 0.024 ; g ; Rb-89 ; -1 ; 109 ; 
1167.4 ; 0.6 ; 0.034 ; 0.015 ; g ; Rb-89 ; -1 ; 110 ; 
1172.33 ; 0.20 ; 0.98 ; 0.10 ; g ; Rb-89 ; -1 ; 111 ; 
1182.38 ; 0.20 ; 0.167 ; 0.025 ; g ; Rb-89 ; -1 ; 112 ; 
1186.54 ; 0.20 ; 0.185 ; 0.022 ; g ; Rb-89 ; -1 ; 113 ; 
1195.1 ; 0.3 ; 0.084 ; 0.015 ; g ; Rb-89 ; -1 ; 114 ; 
1200.6 ; 1.1 ; 0.018 ; 0.013 ; g ; Rb-89 ; -1 ; 115 ; 
1210.2 ; 0.9 ; 0.022 ; 0.015 ; g ; Rb-89 ; -1 ; 116 ; 
1228.8 ; 0.3 ; 0.145 ; 0.020 ; g ; Rb-89 ; -1 ; 117 ; 
1235.62 ; 0.10 ; 0.60 ; 0.06 ; g ; Rb-89 ; -1 ; 118 ; 
1241.5 ; 0.4 ; 0.088 ; 0.017 ; g ; Rb-89 ; -1 ; 119 ; 
1251.0 ; 0.7 ; 0.060 ; 0.042 ; g ; Rb-89 ;  ;  ; 
1267.2 ; 0.6 ; 0.024 ; 0.019 ; g ; Rb-89 ; -1 ; 122 ; 
1273.73 ; 0.10 ; 1.37 ; 0.12 ; g ; Rb-89 ; -1 ; 123 ; 
1278.5 ; 0.8 ; 0.032 ; 0.019 ; g ; Rb-89 ; -1 ; 124 ; 
1298.0 ; 0.5 ; 0.044 ; 0.015 ; g ; Rb-89 ; -1 ; 125 ; 
1302.7 ; 0.3 ; 0.101 ; 0.016 ; g ; Rb-89 ; -1 ; 126 ; 
1308.9 ; 0.3 ; 0.068 ; 0.015 ; g ; Rb-89 ; -1 ; 127 ; 
1324.28 ; 0.07 ; 3.1 ; 0.3 ; g ; Rb-89 ; -1 ; 128 ; 
1335.4 ; 0.3 ; 0.13 ; 0.03 ; g ; Rb-89 ; -1 ; 129 ; 
1340.6 ; 0.3 ; 0.19 ; 0.03 ; g ; Rb-89 ; -1 ; 130 ; 
1367.48 ; 0.20 ; 0.149 ; 0.021 ; g ; Rb-89 ; -1 ; 131 ; 
1372.16 ; 0.20 ; 0.127 ; 0.018 ; g ; Rb-89 ; -1 ; 132 ; 
1381.9 ; 0.5 ; 0.058 ; 0.017 ; g ; Rb-89 ; -1 ; 133 ; 
1412.59 ; 0.15 ; 0.27 ; 0.03 ; g ; Rb-89 ; -1 ; 134 ; 
1421.64 ; 0.20 ; 0.225 ; 0.025 ; g ; Rb-89 ; -1 ; 135 ; 
1441.3 ; 0.8 ; 0.020 ; 0.011 ; g ; Rb-89 ; -1 ; 136 ; 
1455.3 ; 0.7 ; 0.052 ; 0.023 ; g ; Rb-89 ; -1 ; 137 ; 
1458.3 ; 0.7 ; 0.074 ; 0.025 ; g ; Rb-89 ; -1 ; 138 ; 
1461.3 ; 0.5 ; 0.12 ; 0.03 ; g ; Rb-89 ; -1 ; 139 ; 
1464.2 ; 0.3 ; 0.18 ; 0.03 ; g ; Rb-89 ; -1 ; 140 ; 
1468.5 ; 0.3 ; 0.22 ; 0.16 ; g ; Rb-89 ;  ;  ; 
1472.76 ; 0.10 ; 6.9 ; 0.6 ; g ; Rb-89 ; -1 ; 143 ; 
1481.9 ; 0.6 ; 0.044 ; 0.021 ; g ; Rb-89 ; -1 ; 144 ; 
1488.1 ; 0.4 ; 0.094 ; 0.021 ; g ; Rb-89 ; -1 ; 145 ; 
1500.96 ; 0.10 ; 1.33 ; 0.13 ; g ; Rb-89 ; -1 ; 146 ; 
1506.2 ; 0.3 ; 0.113 ; 0.022 ; g ; Rb-89 ; -1 ; 147 ; 
1530.04 ; 0.15 ; 3.3 ; 0.3 ; g ; Rb-89 ; -1 ; 148 ; 
1533.68 ; 0.15 ; 5.1 ; 0.5 ; g ; Rb-89 ; -1 ; 149 ; 
1545.2 ; 1.5 ; 0.10 ; 0.04 ; g ; Rb-89 ; -1 ; 150 ; 
1555.28 ; 0.20 ; 0.153 ; 0.021 ; g ; Rb-89 ; -1 ; 151 ; 
1571.8 ; 1.0 ; 0.068 ; 0.021 ; g ; Rb-89 ; -1 ; 152 ; 
1573.78 ; 0.20 ; 0.191 ; 0.022 ; g ; Rb-89 ; -1 ; 153 ; 
1582.9 ; 0.3 ; 0.090 ; 0.015 ; g ; Rb-89 ; -1 ; 154 ; 
1600.7 ; 0.3 ; 0.072 ; 0.015 ; g ; Rb-89 ; -1 ; 155 ; 
1634.06 ; 0.10 ; 0.82 ; 0.08 ; g ; Rb-89 ; -1 ; 156 ; 
1643.82 ; 0.10 ; 0.34 ; 0.04 ; g ; Rb-89 ; -1 ; 157 ; 
1657.6 ; 0.5 ; 0.040 ; 0.013 ; g ; Rb-89 ; -1 ; 158 ; 
1667.51 ; 0.20 ; 0.129 ; 0.016 ; g ; Rb-89 ; -1 ; 159 ; 
1676.9 ; 0.3 ; 0.141 ; 0.024 ; g ; Rb-89 ; -1 ; 160 ; 
1680.3 ; 0.5 ; 0.084 ; 0.021 ; g ; Rb-89 ; -1 ; 161 ; 
1683.8 ; 0.4 ; 0.13 ; 0.03 ; g ; Rb-89 ; -1 ; 162 ; 
1692.0 ; 1.2 ; 0.26 ; 0.11 ; g ; Rb-89 ; -1 ; 163 ; 
1693.7 ; 0.1 ; 4.4 ; 0.4 ; g ; Rb-89 ; -1 ; 164 ; 
1707.9 ; 0.8 ; 0.024 ; 0.011 ; g ; Rb-89 ; -1 ; 165 ; 
1710.7 ; 0.6 ; 0.034 ; 0.013 ; g ; Rb-89 ; -1 ; 166 ; 
1721.29 ; 0.15 ; 0.24 ; 0.18 ; g ; Rb-89 ;  ;  ; 
1729.9 ; 0.6 ; 0.030 ; 0.013 ; g ; Rb-89 ; -1 ; 169 ; 
1735.5 ; 0.4 ; 0.056 ; 0.013 ; g ; Rb-89 ; -1 ; 170 ; 
1766.1 ; 0.4 ; 0.048 ; 0.013 ; g ; Rb-89 ; -1 ; 171 ; 
1777.6 ; 0.1 ; 0.76 ; 0.08 ; g ; Rb-89 ; -1 ; 172 ; 
1788.2 ; 0.3 ; 0.107 ; 0.018 ; g ; Rb-89 ; -1 ; 173 ; 
1791.4 ; 0.6 ; 0.046 ; 0.015 ; g ; Rb-89 ; -1 ; 174 ; 
1804.4 ; 0.6 ; 0.030 ; 0.013 ; g ; Rb-89 ; -1 ; 175 ; 
1810.73 ; 0.20 ; 0.141 ; 0.019 ; g ; Rb-89 ; -1 ; 176 ; 
1823.6 ; 0.4 ; 0.066 ; 0.015 ; g ; Rb-89 ; -1 ; 177 ; 
1827.3 ; 0.4 ; 0.064 ; 0.013 ; g ; Rb-89 ; -1 ; 178 ; 
1831.3 ; 0.3 ; 0.086 ; 0.014 ; g ; Rb-89 ; -1 ; 179 ; 
1837.5 ; 0.4 ; 0.12 ; 0.03 ; g ; Rb-89 ; -1 ; 180 ; 
1839.72 ; 0.25 ; 0.35 ; 0.04 ; g ; Rb-89 ; -1 ; 181 ; 
1850.6 ; 0.4 ; 0.050 ; 0.013 ; g ; Rb-89 ; -1 ; 182 ; 
1865.2 ; 0.5 ; 0.080 ; 0.015 ; g ; Rb-89 ; -1 ; 183 ; 
1868.47 ; 0.25 ; 0.197 ; 0.022 ; g ; Rb-89 ; -1 ; 184 ; 
1879.80 ; 0.25 ; 0.159 ; 0.019 ; g ; Rb-89 ; -1 ; 185 ; 
1886.5 ; 0.6 ; 0.034 ; 0.013 ; g ; Rb-89 ; -1 ; 186 ; 
1897.8 ; 0.7 ; 0.030 ; 0.013 ; g ; Rb-89 ; -1 ; 187 ; 
1903.4 ; 0.1 ; 1.05 ; 0.12 ; g ; Rb-89 ; -1 ; 188 ; 
1925.3 ; 0.9 ; 0.016 ; 0.012 ; g ; Rb-89 ; -1 ; 189 ; 
1927.5 ; 1.0 ; 0.111 ; 0.016 ; g ; Rb-89 ; -1 ; 190 ; 
1935.1 ; 0.6 ; 0.034 ; 0.013 ; g ; Rb-89 ; -1 ; 191 ; 
1939.11 ; 0.15 ; 0.64 ; 0.06 ; g ; Rb-89 ; -1 ; 192 ; 
1966.55 ; 0.20 ; 0.133 ; 0.017 ; g ; Rb-89 ; -1 ; 193 ; 
1977.7 ; 0.5 ; 0.038 ; 0.013 ; g ; Rb-89 ; -1 ; 194 ; 
1998.6 ; 0.5 ; 0.119 ; 0.024 ; g ; Rb-89 ; -1 ; 195 ; 
2001.6 ; 0.9 ; 0.036 ; 0.017 ; g ; Rb-89 ; -1 ; 196 ; 
2012.23 ; 0.10 ; 1.57 ; 0.14 ; g ; Rb-89 ; -1 ; 197 ; 
2021.04 ; 0.15 ; 0.245 ; 0.025 ; g ; Rb-89 ; -1 ; 198 ; 
2039.5 ; 1.0 ; 0.018 ; 0.011 ; g ; Rb-89 ; -1 ; 199 ; 
2046.47 ; 0.15 ; 0.26 ; 0.03 ; g ; Rb-89 ; -1 ; 200 ; 
2079.3 ; 0.9 ; 0.030 ; 0.013 ; g ; Rb-89 ; -1 ; 201 ; 
2082.5 ; 0.5 ; 0.058 ; 0.015 ; g ; Rb-89 ; -1 ; 202 ; 
2100.63 ; 0.08 ; 0.94 ; 0.09 ; g ; Rb-89 ; -1 ; 203 ; 
2140.5 ; 0.6 ; 0.062 ; 0.013 ; g ; Rb-89 ; -1 ; 204 ; 
2143.8 ; 0.4 ; 0.064 ; 0.013 ; g ; Rb-89 ; -1 ; 205 ; 
2150.1 ; 0.8 ; 0.020 ; 0.013 ; g ; Rb-89 ; -1 ; 206 ; 
2160.02 ; 0.09 ; 0.53 ; 0.05 ; g ; Rb-89 ; -1 ; 207 ; 
2167.9 ; 0.6 ; 0.042 ; 0.015 ; g ; Rb-89 ; -1 ; 208 ; 
2190.0 ; 0.9 ; 0.026 ; 0.015 ; g ; Rb-89 ; -1 ; 209 ; 
2195.8 ; 0.4 ; 0.12 ; 0.06 ; g ; Rb-89 ; -1 ; 210 ; 
2207.2 ; 0.5 ; 0.046 ; 0.015 ; g ; Rb-89 ; -1 ; 211 ; 
2232.6 ; 0.8 ; 0.024 ; 0.011 ; g ; Rb-89 ; -1 ; 212 ; 
2239.8 ; 1.5 ; 0.05 ; 0.03 ; g ; Rb-89 ; -1 ; 213 ; 
2249 ; 1 ; 0.08 ; 0.03 ; g ; Rb-89 ; -1 ; 214 ; 
2280.2 ; 0.3 ; 0.21 ; 0.05 ; g ; Rb-89 ; -1 ; 215 ; 
2285.6 ; 0.8 ; 0.046 ; 0.021 ; g ; Rb-89 ; -1 ; 216 ; 
2321.7 ; 0.5 ; 0.052 ; 0.015 ; g ; Rb-89 ; -1 ; 217 ; 
2330.0 ; 0.8 ; 0.036 ; 0.015 ; g ; Rb-89 ; -1 ; 218 ; 
2335.2 ; 2.0 ; 0.10 ; 0.06 ; g ; Rb-89 ; -1 ; 219 ; 
2352.7 ; 1.5 ; 0.28 ; 0.09 ; g ; Rb-89 ; -1 ; 220 ; 
2377.4 ; 0.9 ; 0.80 ; 0.08 ; g ; Rb-89 ; -1 ; 221 ; 
2400.99 ; 0.09 ; 0.72 ; 0.08 ; g ; Rb-89 ; -1 ; 222 ; 
2440.9 ; 0.4 ; 0.046 ; 0.017 ; g ; Rb-89 ; -1 ; 223 ; 
2467.3 ; 1.1 ; 0.016 ; 0.010 ; g ; Rb-89 ; -1 ; 224 ; 
2487.8 ; 0.8 ; 0.024 ; 0.011 ; g ; Rb-89 ; -1 ; 225 ; 
2503.0 ; 0.5 ; 0.050 ; 0.013 ; g ; Rb-89 ; -1 ; 226 ; 
2510.8 ; 2.0 ; 0.24 ; 0.11 ; g ; Rb-89 ; -1 ; 227 ; 
2522.0 ; 0.5 ; 0.050 ; 0.013 ; g ; Rb-89 ; -1 ; 228 ; 
2534.9 ; 0.3 ; 0.094 ; 0.016 ; g ; Rb-89 ; -1 ; 229 ; 
2545.4 ; 0.6 ; 0.050 ; 0.015 ; g ; Rb-89 ; -1 ; 230 ; 
2549.9 ; 0.9 ; 0.030 ; 0.013 ; g ; Rb-89 ; -1 ; 231 ; 
2555.3 ; 0.8 ; 0.034 ; 0.013 ; g ; Rb-89 ; -1 ; 232 ; 
2597.92 ; 0.20 ; 0.109 ; 0.018 ; g ; Rb-89 ; -1 ; 233 ; 
2622.8 ; 1.0 ; 0.022 ; 0.013 ; g ; Rb-89 ; -1 ; 234 ; 
2630.1 ; 1.5 ; 0.14 ; 0.05 ; g ; Rb-89 ; -1 ; 235 ; 
2645.26 ; 0.15 ; 0.42 ; 0.04 ; g ; Rb-89 ; -1 ; 236 ; 
2659.1 ; 0.5 ; 0.086 ; 0.017 ; g ; Rb-89 ; -1 ; 237 ; 
2703.2 ; 0.9 ; 0.034 ; 0.015 ; g ; Rb-89 ; -1 ; 238 ; 
2721.9 ; 0.7 ; 0.036 ; 0.015 ; g ; Rb-89 ; -1 ; 239 ; 
2742.3 ; 0.8 ; 0.028 ; 0.013 ; g ; Rb-89 ; -1 ; 240 ; 
2750.9 ; 0.3 ; 0.125 ; 0.016 ; g ; Rb-89 ; -1 ; 241 ; 
2756.6 ; 0.5 ; 0.066 ; 0.015 ; g ; Rb-89 ; -1 ; 242 ; 
2760.3 ; 0.7 ; 0.046 ; 0.017 ; g ; Rb-89 ; -1 ; 243 ; 
2775.7 ; 1.1 ; 0.030 ; 0.021 ; g ; Rb-89 ; -1 ; 244 ; 
2782.11 ; 0.10 ; 0.76 ; 0.08 ; g ; Rb-89 ; -1 ; 245 ; 
2789.2 ; 0.6 ; 0.052 ; 0.019 ; g ; Rb-89 ; -1 ; 246 ; 
2793.75 ; 0.20 ; 0.68 ; 0.06 ; g ; Rb-89 ; -1 ; 247 ; 
2804.1 ; 0.8 ; 0.040 ; 0.017 ; g ; Rb-89 ; -1 ; 248 ; 
2819.58 ; 0.25 ; 0.133 ; 0.018 ; g ; Rb-89 ; -1 ; 249 ; 
2853.3 ; 0.3 ; 0.24 ; 0.04 ; g ; Rb-89 ; -1 ; 250 ; 
2858.9 ; 1.5 ; 0.054 ; 0.009 ; g ; Rb-89 ; -1 ; 251 ; 
2866.23 ; 0.10 ; 1.75 ; 0.15 ; g ; Rb-89 ; -1 ; 252 ; 
2873.8 ; 0.4 ; 0.06 ; 0.06 ; g ; Rb-89 ; -1 ; 253 ; 
2878.69 ; 0.25 ; 0.33 ; 0.04 ; g ; Rb-89 ; -1 ; 255 ; 
2917.4 ; 0.7 ; 0.030 ; 0.011 ; g ; Rb-89 ; -1 ; 256 ; 
2946.9 ; 0.4 ; 0.078 ; 0.015 ; g ; Rb-89 ; -1 ; 257 ; 
2998.4 ; 0.6 ; 0.044 ; 0.013 ; g ; Rb-89 ; -1 ; 258 ; 
3017.9 ; 0.3 ; 0.26 ; 0.04 ; g ; Rb-89 ; -1 ; 259 ; 
3029.16 ; 0.25 ; 0.27 ; 0.03 ; g ; Rb-89 ; -1 ; 260 ; 
3049.7 ; 0.7 ; 0.040 ; 0.013 ; g ; Rb-89 ; -1 ; 261 ; 
3098.8 ; 0.7 ; 0.038 ; 0.013 ; g ; Rb-89 ; -1 ; 262 ; 
3107.26 ; 0.25 ; 0.195 ; 0.022 ; g ; Rb-89 ; -1 ; 263 ; 
3140.26 ; 0.20 ; 1.05 ; 0.11 ; g ; Rb-89 ; -1 ; 264 ; 
3154.4 ; 1.0 ; 0.026 ; 0.015 ; g ; Rb-89 ; -1 ; 265 ; 
3159.8 ; 0.6 ; 0.062 ; 0.013 ; g ; Rb-89 ; -1 ; 266 ; 
3172.1 ; 0.3 ; 0.101 ; 0.016 ; g ; Rb-89 ; -1 ; 267 ; 
3213.2 ; 0.9 ; 0.032 ; 0.013 ; g ; Rb-89 ; -1 ; 268 ; 
