Nuclide ; W-187 
Element ; Tungsten
Z ; 74
Daughter(s) ; (B-) ; Re-187 ; 100
Q- ; 1312.3
Half-life (h) ; 23.72 ; 0.06
Half-life (s) ; 85.39E3 ; 0.22E3
Decay constant (1/s) ; 8.117E-6 ; 0.021E-6
Specific activity (Bq/g) ; 26.14E15 ; 0.07E15
Reference ; NDS 62 - 1999
X and gamma emissions (70 lines) sorted by nuclide and by increasing energy
------------------------------------------------------ W-187 -----------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end ; Parent
685.73 ; 0.04 ; 27.3 ; 1.0 ; g ; Re-187 ; -1 ; 48 ; W-187
693.06 ; 0.22 ; 0.0014 ; 0.0009 ; g ; Re-187 ; -1 ; 49 ; W-187
727.22 ; 0.20 ; 0.038 ; 0.011 ; g ; Re-187 ; -1 ; 50 ; W-187
730.3 ; 1.0 ; 0.008 ; 0.008 ; g ; Re-187 ; -1 ; 51 ; W-187
745.216 ; 0.019 ; 0.298 ; 0.010 ; g ; Re-187 ; -1 ; 52 ; W-187
767.4 ; 0.8 ; 0.0016 ; 0.0007 ; g ; Re-187 ; -1 ; 53 ; W-187
772.89 ; 0.05 ; 4.12 ; 0.14 ; g ; Re-187 ; -1 ; 54 ; W-187
794.8 ; 0.2 ; 0.025 ; 0.009 ; g ; Re-187 ; -1 ; 55 ; W-187
816.56 ; 0.02 ; 0.0099 ; 0.0008 ; g ; Re-187 ; -1 ; 56 ; W-187
835.55 ; 0.20 ; 0.009 ; 0.003 ; g ; Re-187 ; -1 ; 57 ; W-187
864.55 ; 0.01 ; 0.336 ; 0.012 ; g ; Re-187 ; -1 ; 58 ; W-187
879.45 ; 0.05 ; 0.142 ; 0.006 ; g ; Re-187 ; -1 ; 59 ; W-187
933.8 ; 0.2 ; 0.014 ; 0.006 ; g ; Re-187 ; -1 ; 60 ; W-187
960.17 ; 0.05 ; 0.00131 ; 0.00009 ; g ; Re-187 ; -1 ; 61 ; W-187
968.78 ; 0.20 ; 0.041 ; 0.014 ; g ; Re-187 ; -1 ; 62 ; W-187
1000.82 ; 0.02 ; 0.0044 ; 0.0014 ; g ; Re-187 ; -1 ; 63 ; W-187
1230.10 ; 0.04 ; 0.00131 ; 0.00014 ; g ; Re-187 ; -1 ; 64 ; W-187
==================================================================================================================
