Nuclide ; Ga-72 
Element ; Gallium
Z ; 31
Daughter(s) ; (B-) ; Ge-72 ; 100
Q- ; 3997.6
Half-life (h) ; 14.10 ; 0.02
Half-life (s) ; 50.76E3 ; 0.07E3
Decay constant (1/s) ; 13.655E-6 ; 0.019E-6
Specific activity (Bq/g) ; 114.21E15 ; 0.16E15
Reference ; NDS 56 & 73 - 1999
Emissions (90 lines) sorted by increasing energy
------------------------------------------------------------------------------------------------------------------
Energy (keV) ; Ener. unc. (keV) ; Intensity (%) ; Int. unc. (%) ; Type ; Origin ; Lvl. start ; Lvl. end
2404.3 ; 0.8 ; 0.015 ; 0.004 ; g ; Ge-72 ; -1 ; 67 ; 
2490.98 ; 0.07 ; 7.7 ; 0.2 ; g ; Ge-72 ; -1 ; 68 ; 
2507.79 ; 0.07 ; 12.8 ; 0.2 ; g ; Ge-72 ; -1 ; 69 ; 
2515.0 ; 0.5 ; 0.25 ; 0.01 ; g ; Ge-72 ; -1 ; 70 ; 
2583.4 ; 0.4 ; 0.014 ; 0.003 ; g ; Ge-72 ; -1 ; 71 ; 
2605.5 ; 0.4 ; 0.018 ; 0.004 ; g ; Ge-72 ; -1 ; 72 ; 
2621.06 ; 0.24 ; 0.132 ; 0.004 ; g ; Ge-72 ; -1 ; 73 ; 
2633.9 ; 0.4 ; 0.015 ; 0.002 ; g ; Ge-72 ; -1 ; 74 ; 
2785.1 ; 0.4 ; 0.030 ; 0.002 ; g ; Ge-72 ; -1 ; 75 ; 
2844.00 ; 0.14 ; 0.43 ; 0.03 ; g ; Ge-72 ; -1 ; 76 ; 
2897.1 ; 0.8 ; 0.0048 ; 0.0010 ; g ; Ge-72 ; -1 ; 77 ; 
2939.6 ; 0.4 ; 0.010 ; 0.001 ; g ; Ge-72 ; -1 ; 78 ; 
2942.4 ; 0.9 ; 0.026 ; 0.006 ; g ; Ge-72 ; -1 ; 79 ; 
2950.0 ; 0.5 ; 0.004 ; 0.001 ; g ; Ge-72 ; -1 ; 80 ; 
2981.14 ; 0.24 ; 0.055 ; 0.006 ; g ; Ge-72 ; -1 ; 81 ; 
3034.6 ; 0.4 ; 0.0046 ; 0.0010 ; g ; Ge-72 ; -1 ; 82 ; 
3067.0 ; 0.6 ; 0.003 ; 0.001 ; g ; Ge-72 ; -1 ; 83 ; 
3093.7 ; 0.3 ; 0.017 ; 0.002 ; g ; Ge-72 ; -1 ; 84 ; 
3324.6 ; 0.4 ; 0.003 ; 0.001 ; g ; Ge-72 ; -1 ; 85 ; 
3338.3 ; 0.7 ; 0.003 ; 0.001 ; g ; Ge-72 ; -1 ; 86 ; 
==================================================================================================================
